tipo_inmueble,titulo,price,rooms,bathrooms,area,colonia,ubicacion_raw,publicado_reciente,url,antiguedad,parking_spaces,alcaldia,gentrification_index,tipo_clean,alc,price_m2_raw,latitud,longitud,colonia_oficial,dist_metro_m,density_metro,dist_metrobus_m,density_metrobus,dist_cable_m,density_cable,dist_trole_m,density_trole,dist_tren_m,density_tren,comercio_density,marginalidad_score,pct_migrantes_turistas,dist_ciclovia_m,densidad_ciclovia_15m,dist_area_verde_m,densidad_parques_15m,dist_salud_m,acceso_salud_15m,dist_escuela_m,acceso_educacion_15m,score_15min,prox_ciclovia,prox_parque,prox_salud,prox_escuela,uso_mixto,dist_nearest_subcenter_m,dist_subcenter_log,listing_density_local,listing_density_log,area_x_marginalidad,area_X_gentrif,gentrif_x_metro,15min_X_gentrif,verde_marginalidad_ratio,salud_marginalidad_ratio,educacion_marginalidad_ratio,spatial_lag_price,precio_vecinal_local,lag_x_area,cluster,precio_predicho,error_pct
Casa,Venta De Casa En Progreso Nacional Ct855,4400000,2.0,2.0,160.0,Progreso Nacional,"Progreso Nacional, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-2867536185-venta-de-casa-en-progreso-nacional-ct855-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,27500.0,19.5184262,-99.1563715,progreso nacional ii,7.651518797205815,0,6.504331370562847,0,7.55508766193506,0,7.3935318803852486,0,8.517393171418904,0.0,1.791759469228055,3.0,0.04974209189481407,8.001058210124297,0,5.9478196437296225,24,7.575940430832337,0,5.261128007737056,27,0.20348837209302326,0.002563893510871006,0.46587633149052377,0.0874124667556451,0.7265137348199743,0.0,4673.3896726096145,8.44985388188677,50,3.9318256327243257,15.24421309495339,132.79999999999998,0.0,0.1688953488372093,1.9459101490553132,0.0,2.0476928433652555,10.174698367999678,23061.129473742778,51.701756699553854,0,3884295.8031324325,-11.720549928808351
Casa,,7664000,8.0,3.0,263.0,Norte 0,"Norte 0, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-2884273285-casa-en-venta-en-la-joyita-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,29140.684410646387,19.5129933,-99.1522732,nueva industrial vallejo (fracc),7.245050642651753,0,6.77724520989271,0,7.572656549520161,0,6.791589618796667,0,8.517393171418904,0.0,2.3978952727983707,3.0,0.04974209189481407,7.732257889819053,0,5.223867029672516,28,7.301746197227453,0,6.079711394644601,17,0.1686046511627907,0.01046737366333476,0.6912170260813673,0.1568667042536276,0.4835961410434163,0.0,3953.5762769742746,8.282628738425434,81,4.406719247264253,16.72784730943895,218.29,0.0,0.13994186046511628,2.0794415416798357,0.0,1.6582280766035324,10.317053121620326,31810.760416482266,57.52736310061176,0,7116561.472013715,-7.142987056188482
Edificio,,6000000,0.0,0.0,288.0,Tres Estrellas,"Tres Estrellas, Gustavo A. Madero, Distrito Federal",False,https://inmueble.mercadolibre.com.mx/MLM-2479353637-pequeno-edificio-en-venta-av-talisman-inversionistas-_JM,0.0,0,Gustavo A. Madero,0.83,edificio,gustavo a. madero,20833.333333333332,19.4732606,-99.1114596,tres estrellas,5.947098300440068,1,7.004513897889631,0,7.902735457508902,0,6.741535898639718,0,8.517393171418904,0.0,2.302585092994046,3.0,0.04974209189481407,6.903619034269005,2,4.233996523716976,19,7.081023304278807,0,4.779112585914549,40,0.26744186046511625,0.13673034252699812,0.8728558793089308,0.22645002638226103,0.8214661861844653,0.0,245.98787041280804,5.509339227781704,99,4.605170185988092,16.9992800643373,239.04,0.83,0.2219767441860465,1.749199854809259,0.0,2.3978952727983707,10.493437011583554,37971.685436122476,59.46029153246381,2,9077547.460016485,51.292457666941424
Departamento,,2984315,3.0,2.0,54.0,SARA 4413,"SARA 4413, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-5042106658-departamento-en-venta-en-colonia-guadalupe-tepeyac-gustavo-a-madero-ciudad-de-mexico-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,55265.09259259259,19.4655649,-99.1193389,guadalupe tepeyac,6.609012182451373,0,6.492403518953048,0,8.108144072744876,0,4.388081433705355,4,8.517393171418904,0.0,2.1972245773362196,3.0,0.04974209189481407,6.243272143876449,42,4.5890704004004474,42,7.379079498109362,0,3.9800518348464293,45,0.6569767441860465,0.3580513694863437,0.8229944477798558,0.13514690263686124,0.9161886241818291,0.0,1432.0062030807637,7.267529756556251,94,4.553876891600541,12.021999555697413,44.82,0.0,0.5452906976744185,2.4423470353692043,0.0,2.505525936990736,10.464465541265442,36325.64815900091,41.93460002923468,1,2199732.258659943,-26.290212036599925
Departamento,,4191000,3.0,2.0,88.0,Residencial Zacatenco,"Residencial Zacatenco, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-4948185854-venta-de-departamentos-en-residencial-zacatenco-gustavo-a-madero-da557-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,47625.0,19.5052162,-99.1257391,residencial zacatenco,7.150406675981706,0,7.022700332164712,0,7.010709996677243,0,6.969842029027392,0,8.517393171418904,0.0,1.6094379124341003,3.0,0.04974209189481407,7.820339205722479,0,5.259872537883401,42,7.404809259748552,0,3.8144109116873235,39,0.37790697674418605,0.006877498502278207,0.6818715939541351,0.12827369352065934,0.9287490347693819,0.0,1291.2766498273543,7.164160786674377,74,4.31748811353631,13.465909109196419,73.03999999999999,0.0,0.3136627906976744,2.4423470353692043,0.0,2.3749057545736716,10.526254779196078,40253.69273176715,47.24853003896627,0,3234074.7467352655,-22.83286216331984
Departamento,Modernos Departamenos Listos Para Estrenar A La Venta En Lindavista,4427098,3.0,2.0,98.0,Residencial Zacatenco,"Residencial Zacatenco, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-5132966282-modernos-departamenos-listos-para-estrenar-a-la-venta-en-lindavista-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,45174.4693877551,19.5052162,-99.1257391,residencial zacatenco,7.150406675981706,0,7.022700332164712,0,7.010709996677243,0,6.969842029027392,0,8.517393171418904,0.0,1.6094379124341003,3.0,0.04974209189481407,7.820339205722479,0,5.259872537883401,42,7.404809259748552,0,3.8144109116873235,39,0.37790697674418605,0.006877498502278207,0.6818715939541351,0.12827369352065934,0.9287490347693819,0.0,1291.2766498273543,7.164160786674377,74,4.31748811353631,13.785359550403768,81.33999999999999,0.0,0.3136627906976744,2.4423470353692043,0.0,2.3749057545736716,10.526254779196078,39843.62801043482,48.369402283457994,0,3500218.161270974,-20.936510525157242
Casa,,6500000,3.0,3.0,386.0,Unión 94,"Unión 94, Industrial, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-2932323063-casa-en-venta-en-colonia-industrial-gustavo-a-madero-ciudad-de-mexico-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,16839.378238341968,19.4634243,-99.1124864,tablas de san agustin,4.975773660110356,1,6.664573921520385,0,8.213259411679102,0,3.94367015987755,4,8.517393171418904,0.0,1.9459101490553132,3.0,0.04974209189481407,6.439004598034882,38,4.852958028247471,38,7.117714995867949,0,5.017472815011847,37,0.5697674418604651,0.28662883244447185,0.7755075057037363,0.2142127806808421,0.778762956961586,0.0,1307.2044938237088,7.176410860641002,81,4.406719247264253,17.875274079089344,320.38,0.83,0.472906976744186,2.3513752571634776,0.0,2.327277705584417,10.28531166750134,26426.874780827337,61.2842550151473,1,10893115.534756731,67.58639284241124
Bodega,,5900000,0.0,0.0,281.0,Santa Isabel Tola S/N,"Santa Isabel Tola S/N, Santa Isabel Tola, Gustavo A. Madero, Distrito Federal",False,https://inmueble.mercadolibre.com.mx/MLM-2745122719-venta-casa-bodega-en-gustavo-a-madero-_JM,0.0,0,Gustavo A. Madero,0.83,bodega,gustavo a. madero,20996.44128113879,19.4998868,-99.1156771,santa isabel tola (pblo),6.469754734760164,0,6.294081596905785,1,6.743775421445508,0,7.178584179143398,0,8.517393171418904,0.0,1.6094379124341003,3.0,0.04974209189481407,7.589811533482282,0,5.467266724532082,30,7.229133812680227,0,3.6921690367724724,26,0.23255813953488372,0.019180111311220403,0.623988044853695,0.17861290385817952,0.9368616435433736,0.0,455.1348160030433,6.122788414948276,73,4.30406509320417,16.92572121281434,233.23,0.0,0.19302325581395346,2.1400661634962708,0.0,2.0149030205422647,10.469268277528316,33812.73193656178,59.066638722535096,0,9457822.033368599,60.30206836217964
Departamento,,2350000,2.0,1.0,50.0,Guadalupe Insurgentes Sn,"Guadalupe Insurgentes Sn, Guadalupe Insurgentes, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-4829888402-venta-departamento-guadalupe-insurgentes-gustavo-a-madero-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,47000.0,19.4746604,-99.1322337,guadalupe insurgentes,5.642199379607365,1,5.3993418944283,1,7.835104872784374,0,6.25198709150985,0,8.517393171418904,0.0,2.4849066497880004,3.0,0.04974209189481407,6.419276613616037,39,4.353667418616097,56,6.7903814601865795,1,5.726314619072996,28,0.6337209302325582,0.2937229724349018,0.8576782403098819,0.3294548732818973,0.6006593631270796,0.0,870.2644891737912,6.769945592265049,49,3.912023005428146,11.795476898172977,41.5,0.83,0.5259883720930233,2.70805020110221,0.22314355131420976,2.0794415416798357,10.38755208768875,31446.636670958836,40.84204355963371,1,1771317.5643463826,-24.62478449589861
Casa,,12500000,5.0,4.0,350.0,Avenida Miguel Othon De Mendizabal S/N,"Avenida Miguel Othon De Mendizabal S/N, Torres Lindavista, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-4791455396-casa-en-venta-en-torres-lindavista-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,35714.28571428572,19.5058907,-99.1494723,lindavista ii,6.360276825360411,0,6.751305557649246,0,7.475905885495891,0,4.767367217353635,4,8.517393171418904,0.0,2.3978952727983707,3.0,0.04974209189481407,7.277756053647552,0,4.791522434789806,32,7.326005509361227,0,6.366337196347809,10,0.1511627906976744,0.05538361581687018,0.787439041985273,0.1498866402037561,0.37976444953598854,0.0,3114.5915428651774,8.044174314593906,59,4.0943445622221,17.582358670397596,290.5,0.0,0.12546511627906975,2.1972245773362196,0.0,1.252762968495368,10.366707961667478,30346.82682817691,60.75705920443466,0,11681945.019483315,-6.544439844133482
Casa,"Venta De Casa En Lindavista, Gam Da391",7600000,5.0,3.0,338.0,Lindavista Norte,"Lindavista Norte, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-4948095018-venta-de-casa-en-lindavista-gam-da391-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,22485.207100591717,19.5057393,-99.1480141,lindavista ii,6.353974952771635,0,6.906413995507988,0,7.396358427998668,0,3.687416913635111,5,8.517393171418904,0.0,2.3978952727983707,3.0,0.04974209189481407,7.2496344683501635,0,4.017943805365773,37,7.2551709795274295,0,6.520898519878087,9,0.1744186046511628,0.06001381635103018,0.8965749537370672,0.17067293160766214,0.3229318530836318,0.0,3045.9997173181214,8.021912686211868,60,4.110873864173311,17.478000322141348,280.53999999999996,0.0,0.1447674418604651,2.327277705584417,0.0,1.1786549963416462,10.4093234860922,33940.64613966151,60.644719747730996,0,11510444.278340442,51.45321418869003
Departamento,,2432700,3.0,1.0,77.0,San Juan De Aragón I Sección,"San Juan De Aragón I Sección, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-2926586497-venta-de-departamento-en-san-juan-de-aragon-gustavo-a-madero-zp538-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,31593.506493506495,19.4596866,-99.0917728,san juan de aragon 1a seccion (u hab) i,6.950129804963883,0,7.2270746571614835,0,8.534911385704143,0,6.021226435796211,0,8.517393171418904,0.0,0.6931471805599453,3.0,0.04974209189481407,7.088161737367914,0,4.248217180175799,47,5.2236390463323215,3,5.488894186954261,27,0.3546511627906977,0.0913179266199287,0.8711325983982718,0.7939295952274503,0.6692155280507944,0.0,359.4276130285016,5.8872911405253365,26,3.295836866004329,13.070126480068776,63.91,0.0,0.29436046511627906,2.545531271604435,0.5596157879354227,2.0476928433652555,10.381649510460809,30723.92151431357,45.229824057822285,2,2473287.804926038,1.668426231185012
Departamento,,3600000,3.0,1.0,110.0,Nueva Atzacoalco,"Nueva Atzacoalco, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-5178985368-venta-de-departamento-en-nueva-atzacoalco-gustavo-a-madero-ze202-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,32727.272727272728,19.4987054,-99.0854671,nueva atzacoalco ii,7.822012747112097,0,5.998127201221708,2,8.263213167182446,0,7.609425581512936,0,8.517393171418904,0.0,0.6931471805599453,3.0,0.04974209189481407,5.879354969780601,43,5.729247762496055,26,7.8622152754089765,0,4.370259855273633,37,0.5232558139534884,0.4900945061846402,0.5414657964906694,0.03895552812709033,0.8780015173831116,0.0,3403.222326820044,8.132771800962331,33,3.5263605246161616,14.128590603937003,91.3,0.0,0.43430232558139537,2.0149030205422647,0.0,2.327277705584417,10.430470317084575,31134.52644487478,49.122614972201646,2,3081614.50570863,-14.39959706364916
Casa,,6500000,8.0,4.0,340.0,Brasilia  13,"Brasilia  13, San Pedro Zacatenco, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-2924560907-casa-en-venta-en-colonia-san-pedro-zacatenco-gustavo-a-madero-ciudad-de-mexico-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,19117.647058823528,19.5042067,-99.1209678,san pedro zacatenco (pblo),6.901989517073172,0,6.715708675423219,0,6.887602127660087,0,7.344089438274552,0,8.517393171418904,0.0,1.6094379124341003,3.0,0.04974209189481407,7.805180741936685,0,4.430059683722955,39,7.595181387811995,0,5.701751201687643,42,0.37790697674418605,0.007412720022109803,0.8471539405948519,0.08336821510649785,0.6081591157802478,0.0,935.9251863701621,6.842603435262223,76,4.343805421853684,17.49564743185055,282.2,0.0,0.3136627906976744,2.3749057545736716,0.0,2.4423470353692043,10.601879258652168,39938.59541239593,61.828913874809146,0,11501785.391078081,76.95054447812433
Casa,,7500000,8.0,3.0,426.0,Héroes De Chapultepec,"Héroes De Chapultepec, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-5352617340-casa-en-venta-puerto-coatzacoalcos-sur-heroes-de-chapultepec-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,17605.6338028169,19.4741462,-99.0915049,heroes de chapultepec,7.45794139885805,0,5.801816817557733,2,8.293359763372292,0,5.430753119669954,2,8.517393171418904,0.0,1.9459101490553132,3.0,0.04974209189481407,6.6697835879001035,28,4.628949628585794,35,6.620330126310512,1,4.763097512398893,34,0.47674418604651164,0.2071214362556296,0.8164309931310869,0.3920009980152323,0.824058699660199,0.0,1758.9179005998126,7.473022439557704,33,3.5263605246161616,18.170352039685874,353.58,0.0,0.39569767441860465,2.277267285009756,0.22314355131420976,2.2512917986064953,10.175989687440861,26071.97567860382,61.63377165767116,2,8634336.385333162,15.12448513777549
Departamento,,2900000,2.0,1.0,60.0,Villa De Aragón,"Villa De Aragón, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-4948122548-departamento-en-venta-en-villa-de-aragon-gustavo-a-madero-lc472-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,48333.333333333336,19.4616807,-99.061347,san juan de aragon 4a  y 5a seccion (u hab) ii,1.5748991829408199,1,6.010771832394488,2,8.909929053218864,0,7.739179669187155,0,8.517393171418904,0.0,1.0986122886681098,3.0,0.04974209189481407,5.190374754923506,32,4.133039727203216,56,7.776179153100703,0,5.514314289202446,22,0.5523255813953488,0.6997223646663253,0.8844985286905491,0.05091031717731637,0.6623025169143303,0.0,3548.5397513164794,8.174573226548011,15,2.772588722239781,12.332621592519935,49.8,0.83,0.45843023255813947,2.70805020110221,0.0,1.8718021769015913,10.204389198621215,28454.66898277943,41.94895685646439,2,1901592.3453189058,-34.42785016141704
Edificio,,9600000,0.0,0.0,461.0,Vallejo,"Vallejo, Gustavo A. Madero, Distrito Federal",False,https://inmueble.mercadolibre.com.mx/MLM-4948082678-edificio-comercial-vallejo-gustavo-a-madero-cdmx-da582-_JM,0.0,0,Gustavo A. Madero,0.83,edificio,gustavo a. madero,20824.295010845988,19.5049574,-99.1536746,la patera-condomodulos (u hab),6.503311877357102,0,6.001871605675147,2,7.702687280344473,0,5.5947266124633765,1,8.517393171418904,0.0,2.302585092994046,3.0,0.04974209189481407,7.31772539685809,0,4.5876436881597105,27,7.568753081625403,0,5.570851494073683,9,0.11627906976744186,0.0492155564358942,0.8232254001375913,0.08895231863638041,0.6465555938225895,0.0,3211.454703092182,8.074790628899299,52,3.970291913552122,18.406694673245216,382.63,0.0,0.09651162790697673,2.0476928433652555,0.0,1.1786549963416462,10.380206377642889,30640.11179843851,63.68842981284846,0,14216322.508041998,48.08669279210415
Departamento,Venta De Departamento En Vallejo,2000000,3.0,1.0,60.0,Progreso Nacional,"Progreso Nacional, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-2939302037-venta-de-departamento-en-vallejo-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,33333.333333333336,19.5184262,-99.1563715,progreso nacional ii,7.651518797205815,0,6.504331370562847,0,7.55508766193506,0,7.3935318803852486,0,8.517393171418904,0.0,1.791759469228055,3.0,0.04974209189481407,8.001058210124297,0,5.9478196437296225,24,7.575940430832337,0,5.261128007737056,27,0.20348837209302326,0.002563893510871006,0.46587633149052377,0.0874124667556451,0.7265137348199743,0.0,4673.3896726096145,8.44985388188677,50,3.9318256327243257,12.332621592519935,49.8,0.0,0.1688953488372093,1.9459101490553132,0.0,2.0476928433652555,10.174698367999678,23061.129473742778,41.82690159685672,0,1584905.7987552143,-20.754710062239283
Departamento,,3500000,3.0,1.0,75.0,Nueva Atzacoalco,"Nueva Atzacoalco, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-2795002003-venta-de-departamento-en-nueva-atzacoalco-gustavo-a-madero-da558-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,46666.666666666664,19.4987054,-99.0854671,nueva atzacoalco ii,7.822012747112097,0,5.998127201221708,2,8.263213167182446,0,7.609425581512936,0,8.517393171418904,0.0,0.6931471805599453,3.0,0.04974209189481407,5.879354969780601,43,5.729247762496055,26,7.8622152754089765,0,4.370259855273633,37,0.5232558139534884,0.4900945061846402,0.5414657964906694,0.03895552812709033,0.8780015173831116,0.0,3403.222326820044,8.132771800962331,33,3.5263605246161616,12.992200020858993,62.25,0.0,0.43430232558139537,2.0149030205422647,0.0,2.327277705584417,10.430470317084575,31134.52644487478,45.17158555706511,2,2266038.9307758147,-35.256030549262434
Casa,Venta De Casa En Ferrocarril Industrial 7 De Noviembre Gam Zp508,6500000,3.0,3.0,386.0,7 De Noviembre,"7 De Noviembre, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-5228704256-venta-de-casa-en-ferrocarril-industrial-7-de-noviembre-gam-zp508-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,16839.378238341968,19.4617797,-99.1241385,7 de noviembre,6.3721889720993365,0,5.850250904354437,2,8.224512297078217,0,5.592773263812315,2,8.517393171418904,0.0,2.4849066497880004,3.0,0.04974209189481407,5.2319217719787074,50,5.29213909263871,69,7.34823080064312,0,5.1916897682419325,48,0.877906976744186,0.689144542741562,0.6733188354800089,0.14362390383055404,0.7423358952272932,0.0,2083.7125291191765,7.642386249004953,67,4.219507705176107,17.875274079089344,320.38,0.0,0.7286627906976744,2.9041650800285006,0.0,2.5649493574615367,10.467658841819299,34305.99946608015,62.37075692130764,1,10871121.012762098,67.24801558095534
Departamento,,1600000,2.0,1.0,59.0,Av. Ingeniero Eduardo Molina 1720,"Av. Ingeniero Eduardo Molina 1720, Edf 16, Depto 112, Vasco De Quiroga, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-2937030791-departamento-en-venta-torres-de-quiroga-gustavo-a-madero-cdmx-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,27118.64406779661,19.5008197,-99.0882544,nueva atzacoalco ii,7.796225577528104,0,4.026262490173874,2,8.19379931594797,0,7.769435949678703,0,8.517393171418904,0.0,0.6931471805599453,3.0,0.04974209189481407,2.4183460538526393,42,4.02325952226617,35,7.896648040765772,0,5.5141360047000125,38,0.5755813953488372,0.979753225947294,0.896043854830121,0.03476756542860963,0.6623513632868143,0.0,3140.3767083767016,8.052416424972806,31,3.4657359027997265,12.2830336866663,48.97,0.0,0.47773255813953486,2.277267285009756,0.0,2.3513752571634776,10.476147073577945,38051.70822614634,42.89295580374283,2,1887291.1951252103,17.95569969532565
Departamento,Se Vende Departamento En Martin Carrera.,1600000,1.0,1.0,48.0,15 De Agosto,"15 De Agosto, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-2850346143-se-vende-departamento-en-martin-carrera-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,33333.333333333336,19.4846368,-99.1080907,15 de agosto,5.296699247425975,2,6.013195108064781,2,7.554358786818039,0,5.323876871659973,4,8.517393171418904,0.0,2.302585092994046,3.0,0.04974209189481407,7.006640351639156,0,5.062113809983786,14,6.484990191182705,4,5.208590337740283,52,0.32558139534883723,0.11015367541943964,0.7306300973358805,0.44140578843411876,0.7385546103578616,0.0,1085.0101555777612,6.990265851810895,55,4.02535169073515,11.675460894331879,39.839999999999996,1.66,0.2702325581395349,1.5040773967762742,0.6931471805599453,2.6390573296152584,10.482095954230362,34478.28982375579,40.794433801417,2,1914988.7381123472,19.6867961320217
Casa,,5500000,5.0,5.0,250.0,Del Obrero S/N,"Del Obrero S/N, Del Obrero, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-2745019355-casa-en-venta-en-la-colonia-del-obrero-gustavo-a-madero-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,22000.0,19.4998377,-99.0906027,del obrero,7.689033150768894,0,5.371949926205927,2,8.119156812426404,0,7.785373829924566,0,8.517393171418904,0.0,1.0986122886681098,3.0,0.04974209189481407,4.779296668304976,46,5.035794454567697,35,7.824057716897267,0,5.64497020843281,36,0.5872093023255814,0.7897481204248211,0.7366491903365328,0.04399027986656136,0.6251427751028918,0.0,2880.615352204279,7.966106302074171,31,3.4657359027997265,16.576358817395352,207.5,0.0,0.4873837209302326,2.277267285009756,0.0,2.302585092994046,10.47613835506834,39389.3505783252,57.88540946476357,2,5741601.618049472,4.392756691808575
Departamento,Venta De Departamento En Lindavista Norte Gam Da563,3500000,3.0,1.0,90.0,Lindavista Norte,"Lindavista Norte, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-5303960618-venta-de-departamento-en-lindavista-norte-gam-da563-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,38888.88888888889,19.5057393,-99.1480141,lindavista ii,6.353974952771635,0,6.906413995507988,0,7.396358427998668,0,3.687416913635111,5,8.517393171418904,0.0,2.3978952727983707,3.0,0.04974209189481407,7.2496344683501635,0,4.017943805365773,37,7.2551709795274295,0,6.520898519878087,9,0.1744186046511628,0.06001381635103018,0.8965749537370672,0.17067293160766214,0.3229318530836318,0.0,3045.9997173181214,8.021912686211868,60,4.110873864173311,13.53257851955055,74.7,0.0,0.1447674418604651,2.327277705584417,0.0,1.1786549963416462,10.4093234860922,33404.41928043346,46.95499580364812,0,3282412.4966307073,-6.216785810551221
Departamento,,4600000,2.0,2.0,83.0,Éuzkaro,"Éuzkaro, Gustavo A. Madero, Distrito Federal",False,https://departamento.mercadolibre.com.mx/MLM-4761728602-departamento-en-venta-en-industrial-_JM,0.0,0,Gustavo A. Madero,0.83,departamento,gustavo a. madero,55421.68674698795,19.4788701,-99.1211501,tepeyac insurgentes,6.068315938351784,1,3.171555600360056,3,7.516789494712443,0,2.0787212964213087,8,8.517393171418904,0.0,2.70805020110221,3.0,0.04974209189481407,5.016115892949699,35,4.290667979897781,29,5.917357729228456,2,3.9832234771622814,66,0.6802325581395349,0.7410785207001227,0.8658613823239166,0.6293698173134882,0.9159290510338134,0.0,1246.0644271644558,7.128547610074723,111,4.718498871295094,13.29245039652994,68.89,0.83,0.564593023255814,2.1102132003465894,0.4054651081081644,2.8622008809294686,10.466962801319763,34353.48637798993,46.37719461295567,1,2498833.3590064133,-45.677535673773626
Bodega,,3500000,0.0,0.0,166.0,Valle De Madero,"Valle De Madero, Gustavo A. Madero, Distrito Federal",False,https://inmueble.mercadolibre.com.mx/MLM-4640677130-bodega-en-venta-en-valle-madero-gustavo-a-madero-_JM,0.0,0,Gustavo A. Madero,0.83,bodega,gustavo a. madero,21084.33734939759,19.4592895,-99.12072,,4.927343326194111,1,6.62940087095506,0,8.295271641265389,0,6.430685920909157,0,8.517393171418904,0.0,2.3978952727983707,3.0,0.04974209189481407,6.42779289927603,63,4.306630624134425,60,7.0061716360031765,0,5.886942191243981,44,0.8837209302325582,0.2906564358530009,0.8638292249187643,0.2520752477709213,0.5494505830036436,0.0,2070.738154159778,7.636143221918562,63,4.1588830833596715,15.353981437250265,137.78,0.83,0.7334883720930232,2.772588722239781,0.0,2.4849066497880004,10.544015935232922,38463.871085442945,53.964208314545765,1,5839485.037831082,66.84242965231662
Casa,,9500000,0.0,3.0,560.0,Villa Gustavo A. Madero,"Villa Gustavo A. Madero, Gustavo A. Madero, Distrito Federal",False,https://casa.mercadolibre.com.mx/MLM-5227879088-casa-en-venta-uso-de-suelo-comercial-residencial-_JM,0.0,0,Gustavo A. Madero,0.83,casa,gustavo a. madero,16964.285714285714,19.4616807,-99.061347,san juan de aragon 4a  y 5a seccion (u hab) ii,1.5748991829408199,1,6.010771832394488,2,8.909929053218864,0,7.739179669187155,0,8.517393171418904,0.0,1.0986122886681098,3.0,0.04974209189481407,5.190374754923506,32,4.133039727203216,56,7.776179153100703,0,5.514314289202446,22,0.5523255813953488,0.6997223646663253,0.8844985286905491,0.05091031717731637,0.6623025169143303,0.0,3548.5397513164794,8.174573226548011,15,2.772588722239781,18.98916271656809,464.79999999999995,0.83,0.45843023255813947,2.70805020110221,0.0,1.8718021769015913,10.204389198621215,28790.503124143535,64.59093563860269,2,12130215.97902672,27.686483989754944
Edificio,,7300000,0.0,5.0,274.0,Rublos 35,"Rublos 35, Héroes De Cerro Prieto, Gustavo A. Madero, Distrito Federal",False,https://inmueble.mercadolibre.com.mx/MLM-2767775711-venta-de-edificio-en-heroes-de-cerro-prieto-gustavo-a-madero-cdmx-_JM,0.0,0,Gustavo A. Madero,0.83,edificio,gustavo a. madero,26642.33576642336,19.4529212,-99.0973491,cerro prieto,5.397176291536473,1,7.021864232515176,0,8.591144175344953,0,5.237638276043835,2,8.517393171418904,0.0,1.9459101490553132,3.0,0.04974209189481407,6.783254977213336,5,5.2014923004411076,38,6.523340526524601,2,5.037945912515579,50,0.46511627906976744,0.17137931035022938,0.696919121530862,0.4274956222418812,0.77471886036887,0.0,675.0204375698703,6.5162233086774775,23,3.1780538303479458,16.850313292999715,227.42,0.83,0.38604651162790693,2.3513752571634776,0.4054651081081644,2.6026896854443837,10.381516688766393,34161.60103229963,58.31060288740625,2,7536408.5008943025,3.238472614990445
