source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,cat_mean_valor_suelo_200m,cat_mean_vus_200m,cat_mean_antiguedad_200m,cat_std_valor_suelo_200m,cat_mean_ratio_construccion_200m,cat_density_predios_200m,dist_metro_m,density_metro,dist_tren_m,density_tren,dist_trole_m,density_trole,dist_cable_m,density_cable,dist_metrobus_m,density_metrobus,comercio_density,marginalidad_score,alc,pct_migrantes_turistas,dist_ciclovia_m,densidad_ciclovia_15m,dist_area_verde_m,densidad_parques_15m,dist_salud_m,acceso_salud_15m,dist_escuela_m,acceso_educacion_15m,score_15min,prox_ciclovia,prox_parque,prox_salud,prox_escuela,uso_mixto,price_m2_raw,listing_density_local,listing_density_log,precio_vecinal_local,dist_nearest_subcenter_m,dist_subcenter_log,gentrification_index,spatial_lag_price,lag_x_area,is_luxury,area_x_marginalidad,area_X_gentrif,gentrif_x_metro,15min_X_gentrif,verde_marginalidad_ratio,salud_marginalidad_ratio,educacion_marginalidad_ratio,cluster,precio_predicho,gentrif_local_presion,gentrif_map_score,error_pct,segmento
vivanauncios,"Excelente Casa en Residencial Los Cedros con JardÃ­n y Seguridad 24/7. DescripciÃ³n de la Propiedad: UbicaciÃ³n: Residencial Los Cedros, con acceso controlado y caseta de seguridad 24/7. 4 recÃ¡maras, incluyendo una principal con baÃ±o completo. 2 baÃ±os completos y 2 medios baÃ±os. 2 estudios ideales para oficina o sala de juegos. 3 amplios espacios de estacionamiento, adecuados para coches grandes y camionetas. AdemÃ¡s, hay espacio para estacionar 3 coches adicionales afuera. JardÃ­n: Hermoso jardÃ­n perfecto para reuniones familiares y actividades al aire libre. Cuarto de Lavado: Espacioso cuarto de lavado con todas las instalaciones necesarias. DistribuciÃ³n: Planta Baja: 2 estudios, sala, comedor, cocina y 2 medios baÃ±os. IluminaciÃ³n Natural: La casa cuenta con entradas de luz natural en todas las Ã¡reas gracias a ventanas, domo y tragaluces. Amenidades de la Privada: Parque y Ãrea de Juegos: Exclusivos para los residentes, ideales para niÃ±os y actividades recreativas. ","Coapa, Los Cedros, 04800 Ciudad de MÃ©xico, CDMX, Los Cedros, CoyoacÃ¡n",9500000.0,4.0,2.0,3.0,250.0,2.6390573296152584,Coyoacán,"Coapa, Los Cedros, 04800 Ciudad de México, CDMX, Los Cedros",19.3083952,-99.1115329,180215.08184896677,4210.586334231806,43.5381850853549,194452.23169696413,2.979961860304569,1113,7.719363190802517,0,8.024136149400796,0,7.6590825968340726,0,8.786179101719094,0,5.183052571838728,2,3.295836866004329,1.0,coyoacan,0.07973496801885356,7.126506019171839,0,4.274185423113269,321,7.577422911560693,0,4.815685026195625,52,0.7145593869731801,0.08315557252125419,0.8679308594541097,0.0870968222529753,0.8154197819838048,0.0,38000.0,25,3.258096538021482,39231.942140140236,9128.393649087913,9.119254558359247,0.750956198657275,10.576101452681359,58.437750856274135,0,5.5254529391317835,187.73904966431877,0.0,0.5366028009562521,5.084505142662711,0.0,3.295836866004329,2,7222548.086453947,0.5034856805859637,0.6890885691394472,-23.97317803732687,Estandar
vivanauncios,"Bella Casa en 2 niveles en club de golf MÃ©xico con gran jardÃ­n en calle privada. Son 715 metros de Terreno 4 recÃ¡maras con baÃ±o completo y vestidor, recÃ¡mara de visitas independiente, con baÃ±o completo gimnasio; cuarto de servicio con baÃ±o propio, cuarto familiar de tv y un estudio. Desayunador, Ã¡rea de alacena. ConstrucciÃ³n 600m; jardÃ­n de 300 m. Cajones de estacionamiento para 3 grandes o 4 chicos portÃ³n elÃ©ctrico. 3 balcones. 5 baÃ±os totales. Visitas a coordinar ( de preferencia de martes a sÃ¡bado) Precio negociable! Estado de conservaciÃ³n excelente. Caseta de vigilancia. Estufa industrial. Ãrea de lavado. Ãrboles en jardÃ­n de limÃ³n y pera. Arenero. Juegos. BalcÃ³n. 2 chimeneas. Fuente en patio principal, techado con cristal. 1-Bodega de 4 x 4. IluminaciÃ³n por todos lados. Escaleras de madera. Puertas de madera","CLUB DE GOLF, Club de Golf MÃ©xico, Tlalpan",25800000.0,4.0,4.0,4.0,715.0,2.4849066497880004,Tlalpan,"CLUB DE GOLF, Club de Golf México",19.2854606,-99.1574223,1073161.3954510635,4056.8787234042543,35.712765957446805,1026063.9732060815,1.6204594688057392,94,8.44272756374883,0,7.072782922574681,0,8.084212993719037,0,9.387921508441197,0,7.2455447267510795,0,2.302585092994046,1.0,tlalpan,0.07138999608667294,6.963106443626782,8,4.335777912059995,99,5.511903524409975,11,5.297347056689725,35,0.29310344827586204,0.12101710266021576,0.8600465939493462,0.7347113767019404,0.7179585891229961,0.0,36083.91608391608,93,4.543294782270004,32551.740913812933,9803.176174271248,9.190563714118461,0.3919311241687132,10.453367423242474,68.71709410812156,0,6.573680166960646,280.2307537806299,0.0,0.11487636398048488,3.9219733362813143,1.8718021769015913,2.917770732084279,2,20858963.621100906,0.490894791118304,0.4166720409061109,-19.151303794182535,Estandar
vivanauncios,"Preciosa Casa rodeada de JardÃ­n con AmplÃ­sima Ã¡rea de recepciÃ³n; 4 recÃ¡maras con vestidor y BaÃ±o mÃ¡s un medio baÃ±o. La propiedad cuenta con 570 mâ2; de terreno, 366 mâ2; construidos y 300 mâ2; de jardÃ­n privado, ideal para familias grandes. En su Iluminado interior, encontrarÃ¡ Sala, Comedor, Sala familiar, Ante Comedor, cocina integral equipada y ademÃ¡s, cuenta con Ãrea de Lavado, cuarto de servicio. Y 4/5 lugares de estacionamiento. La zona de El Molino es principalmente residencial, con un ambiente familiar y tranquilo. Cuenta con fÃ¡cil acceso a escuelas, corporativos y Centros Comerciales de Vista Hermosa, Santa Fe, Cuajimalpa e Interlomas lo que la hace ideal para familias con niÃ±os. AdemÃ¡s, estÃ¡ muy cerca a comercios y servicios bÃ¡sicos. Con 30 aÃ±os de antigÃ¼edad, esta casa ofrece una excelente oportunidad para vivir en un entorno apacible y bien comunicado. (rcv-5521-N) (eb-uc2770) ","JesÃºs Romero Flores 54, El Molinito, Cuajimalpa de Morelos",16750000.0,4.0,4.0,4.0,570.0,2.302585092994046,Cuajimalpa de Morelos,"Jesús Romero Flores 54, El Molinito",19.35993,-99.29388,993234.1414838346,2536.13567669173,28.481203007518797,4181988.3120964537,1.2040983103306127,266,9.277528208099541,0,9.676757881480789,0,9.320802669044694,0,8.861225927178024,0,9.315867480989347,0,2.1972245773362196,3.0,cuajimalpa de morelos,0.06765864847381481,7.639616324174636,0,5.29172949735532,70,7.364520861835497,0,5.156786307402157,59,0.2471264367816092,0.015671804946466097,0.673428457783415,0.13911583016314064,0.7500045006145265,0.0,29385.964912280702,351,5.863631175598097,35048.20076659493,2140.973464231288,7.6694828626169,0.49427437331671703,10.438222822586697,66.2554629120719,0,19.04216762896803,281.7363927905287,0.0,0.12214826467022318,2.917770732084279,0.0,2.7568403652716422,0,19068819.86440496,0.459272849536577,0.48552399237168203,13.843700683014696,Estandar
vivanauncios,"Magnifica y moderna Residencia en Venta, super bien ubicada en la colonia Jardines del Pedregal, se encuentra en una calle cerrada. . La casa cuenta con 1256  de construcciÃ³n y 869 de terreno, construida en tres niveles. Tiene cocina completamente equipada con ante comedor, despensa, sala con chimenea, la sala y el comedor tienen una hermosa vista al jardÃ­n ya que tiene ventanales de piso a techo que ademÃ¡s permiten muy buena iluminaciÃ³n, en el Ã¡rea social tiene cantina y cava con acceso directo a la terraza, biblioteca con doble altura, cuarto de gimnasio. Tiene 4 recamaras ( la principal cuenta con baÃ±o y dos vestidores, las otras tres recamaras cuentan con baÃ±o y vestidor), 2 medÃ­os baÃ±os, garaje techado para 9 autos, 2 cuartos de servicio con baÃ±o completo y bodegas. . La casa fue construida por el arquitecto Guillermo Alcocer. . Toda la casa tiene muy buena distribuciÃ³n e iluminaciÃ³n. . La entrada es un enorme hall de triple altura. . Tiene un hermoso jardÃ­n. ","Escarcha, Jardines del Pedregal, Alvaro ObregÃ³n",42999000.0,4.0,4.0,4.0,869.0,1.9459101490553132,Álvaro Obregón,"Escarcha, Jardines del Pedregal",19.42847,-99.12766,510021.11400906113,5789.229999999998,49.7117903930131,1158878.842932886,3.053295184030117,916,6.067465483088564,1,9.156869779086371,0,7.286449384288009,0,8.841168853635304,0,5.8579608068276565,5,4.624972813284271,4.0,alvaro obregon,0.06015392281974709,5.7020371310888684,56,4.932618166342584,67,6.9387869960566695,3,5.0814546008818215,32,0.3045977011494253,0.550486026078367,0.7592041425492891,0.275781118961307,0.7659180134871011,0.0,49481.012658227846,264,5.579729825986222,45694.80309697075,739.6421088121481,6.607517524562537,0.0,10.661256634525195,72.1606431584277,0,27.07397284659452,0.0,0.0,0.0,2.667228206581955,0.4700036292457356,2.0014800002101243,1,31701599.555916354,0.5265900164120503,0.13164750410301257,-26.273635303341113,Estandar
vivanauncios,"Casa en Venta en tlalpan san pedro martir. Casa en Venta Rayo Vende Inmobiliaria. Preciosa Casa en Venta ubicada a 10 minutos de PerifÃ©rico y zona de hospitales, parcialmente remodelada, grandes y cÃ³modos espacios. â¢4 recamaras con baÃ±o la principal con jacuzzi. â¢Espacio para 5 autos. â¢Lindo jardÃ­n. â¢Excelentes acabados. â¢3. 5 baÃ±os. â¢Chimenea. â¢Cocina integral. â¢Cuarto de servicio. â¢Estudio. â¢Una sola planta. Â¡Listo para estrenar casa con Rayo Vende Inmobiliaria! Â¡Hazla tuya, invierte y estrena, tenemos mÃ¡s de 40 aÃ±os de experiencia, te asesoramos en todo el proceso de compra con Seguridad, Honestidad y Transparencia! Â¡ContÃ¡ctanos hoy mismo! (55) Ver datos. Ver datos. Preciosa casa ubicada a 10 minutos de PerifÃ©rico y zona de hospitales, parcialmente remodelada, grandes y cÃ³modos espacios, 4 recamaras con baÃ±o la principal con jacuzzi, espacio para 5 autos, lindo jardÃ­n, excelentes acabados visÃ­tala. EasyBroker id: eb-lz8279","DILIGENCIAS 226, San Pedro MÃ¡rtir, Tlalpan",9950000.0,4.0,4.0,4.0,407.0,1.3862943611198906,Tlalpan,"DILIGENCIAS 226, San Pedro Mártir",19.29707,-99.16787,609300.2699002898,2718.6227826086956,39.834782608695654,443175.3627112528,1.3890645544558216,345,8.03480870813719,0,7.499014442476644,0,7.369756195092668,0,9.371765017564972,0,7.030746753061442,0,2.772588722239781,2.0,tlalpan,0.07138999608667294,7.314646916637897,0,5.281194585146794,64,6.592538214935377,6,5.610240168378155,65,0.25862068965517243,0.04967355189399966,0.6762386774429382,0.40220711939552006,0.6352840371595039,0.0,24447.174447174446,301,5.71042701737487,33075.421470011395,8497.722733572435,9.047671164548708,0.3919311241687132,10.371455631878941,62.34559079070305,0,12.022534348808323,159.51596753666627,0.0,0.10136149762983962,3.106080330722856,1.0986122886681098,3.120895416507997,2,12606562.155458057,0.42663683202124114,0.4006075511318452,26.69911714028198,Estandar
vivanauncios,"Casa en Venta en Jardines del Pedregal. Casa Venta Rayo Vende Inmobiliaria. El placer de vivir bien, Â¡vive en Pedregal! Vive en preciosa residencia Ãºnica en el mercado con estilo propio, alta seguridad y tranquilidad, sÃ³lo para conocedores con gusto exigente, lista para habitar. â¢ Techos triple altura. â¢ 4 recÃ¡maras, cada una con baÃ±o y vestidor. â¢ Preciosa terraza techada con asador y chimenea. â¢ Espectacular jardÃ­n plano. â¢ Biblioteca profesional. â¢ Enorme garaje. â¢ CalefacciÃ³n solar. â¢ CalefacciÃ³n hidrÃ³nica en recÃ¡maras. â¢ Riego por aspersiÃ³n. â¢ En planta baja: o Terraza. o Dos medios baÃ±os para el jardÃ­n. o 2 bodegas. o Recibidor. o Medio baÃ±o de visitas. o Sala doble. o Biblioteca. o Comedor. o Cocina. o Desayunador. o Cuarto de lavado. â¢ En planta alta: o Escalera de servicio. o 4 recÃ¡maras. o Family room. o RecÃ¡mara principal con sala de lectura y despacho. o PequeÃ±o estudio. â¢ Nivel sÃ³tano: o 8 cocheras cubiertas. o Cuarto de chofer con baÃ±o y bodega de coches. o Escalera de entrada del garaje es de estilo fosterito. o DepÃ³sito de aguas pluviales. Â¡Listo para estrenar casa con Rayo Vende Inmobiliaria! Â¡Hazla tuya, invierte y estrena!, tenemos mÃ¡s de 40 aÃ±os de experiencia, te asesoramos en todo el proceso de compra con Seguridad, Honestidad y Transparencia. Â¡ContÃ¡ctanos hoy mismo! (55) Ver datos. Ver datos. EasyBroker id: eb-nz2527","FUEGO, Jardines del Pedregal, Alvaro ObregÃ³n",62000000.0,4.0,4.0,4.0,1404.0,0.6931471805599453,Álvaro Obregón,"FUEGO, Jardines del Pedregal",19.42847,-99.12766,510021.11400906113,5789.229999999998,49.7117903930131,1158878.842932886,3.053295184030117,916,6.067465483088564,1,9.156869779086371,0,7.286449384288009,0,8.841168853635304,0,5.8579608068276565,5,4.624972813284271,4.0,alvaro obregon,0.06015392281974709,5.7020371310888684,56,4.932618166342584,67,6.9387869960566695,3,5.0814546008818215,32,0.3045977011494253,0.550486026078367,0.7592041425492891,0.275781118961307,0.7659180134871011,0.0,44159.54415954416,264,5.579729825986222,45694.80309697075,739.6421088121481,6.607517524562537,0.0,10.661256634525195,77.27057674803494,0,28.991170327071384,0.0,0.0,0.0,2.667228206581955,0.4700036292457356,2.0014800002101243,1,51218694.794599034,0.498170150280401,0.12454253757010025,-17.389201944195108,Estandar
vivanauncios,"Excelente oportunidad en Tepepan, Xochimilco. Esta hermosa casa cuenta con 153 metros cuadrados de terreno y 225 metros cuadrados de construcciÃ³n. Disfruta de un jardÃ­n comÃºn y privado, perfecto para relajarte y disfrutar del aire libre. La propiedad tambiÃ©n cuenta con cisterna para asegurar el suministro de agua. La casa tiene estacionamiento para 3 autos, lo que es ideal para familias o personas que necesitan espacio para sus vehÃ­culos. En el interior, encontrarÃ¡s 3 amplias recÃ¡maras y 2. 5 baÃ±os, lo que ofrece comodidad y privacidad para todos los miembros de la familia. AdemÃ¡s, la propiedad cuenta con un cuarto de servicio completo con baÃ±o, lo que es una excelente opciÃ³n para tener un espacio adicional para invitados o personal de servicio. No te pierdas esta oportunidad de vivir en una de las zonas mÃ¡s bonitas de Xochimilco. Â¡Contactanos para mÃ¡s informaciÃ³n y para programar una visita! ","Privada San Lorenzo, San Juan Tepepan, Xochimilco",4900000.0,4.0,3.0,3.0,153.0,3.2188758248682006,Xochimilco,"Privada San Lorenzo, San Juan Tepepan",19.2744918,-99.1286081,707594.4997804349,2228.759565217391,35.960144927536234,2555216.670750396,0.9822261638509292,276,8.74890037074226,0,6.60072945692372,0,8.703307774085346,0,9.252818123569785,0,6.722802629090307,0,2.3978952727983707,2.0,xochimilco,0.04783732941416013,5.13098972629213,43,5.391002351189666,62,7.405945663365389,0,4.278861249485064,35,0.2681992337164751,0.7143594849117927,0.646070641529332,0.12797433780411382,0.8881656253773585,0.0,32026.143790849674,22,3.1354942159291497,33216.43901527133,11617.457129378301,9.360350244428298,0.5681953697835378,10.367562640842925,52.22092162448009,0,10.073905204827259,86.93389157688128,0.0,0.15238956277719404,3.0757749812275277,0.0,2.538973871058276,2,4516796.992732185,0.4894590706856222,0.5485112950090589,-7.820469536077858,Estandar
vivanauncios,"Cuando socializar y recibir a los amigos es muy importante. Desde tener una. Casa moderna y reciente. En dos Plantas. Con un gran espacio social, segunda sala con barra y bar que se integra perfectamente con el patio trasero y jardÃ­n, mismo que ademÃ¡s de la parte privada, cuenta con un Ãrea Federal con uso permanente. En la Planta Baja: Acceso. Medio BaÃ±o de Visitas. Sala Vestibulada Independientemente. Comedor para hasta 12 personas holgadamente. Acceso doble a cocina integral. Ãrea Social de Bar con Acceso a JardÃ­n Trasero. Paso Independiente hacia el jardÃ­n y opciÃ³n de un auto mÃ¡s techado. Acceso a cuarto de lavado y de servicio en semisÃ³tano desde la cocina. En Primer Piso. Agradable Ã¡rea de Family Room o Estudio. Distribuidor. Tres RecÃ¡maras. RecÃ¡mara MÃ¡ster con Vista al JardÃ­n. Vestidor. BaÃ±o Completo con Tina y Regadera Independiente. Dos RecÃ¡maras Secundarias Ambas con ClÃ³sets y BaÃ±os con VentilaciÃ³n Natural. La Zona Federal adicional de jardÃ­n es de aproximadamente 350. Jardines del Pedregal de San Ãngel, CoyoacÃ¡n, Ver datos Ciudad de MÃ©xico. EasyBroker id: eb-nq1717","Llanura 227, Jardines del Pedregal de San Ãngel, CoyoacÃ¡n",14690000.0,3.0,3.0,3.0,360.0,2.6390573296152584,Coyoacán,"Llanura 227, Jardines del Pedregal de San Ángel",19.3100678,-99.1938571,3521468.184833684,5566.428105263157,36.49473684210526,1586845.1981321801,0.8693743618049098,95,7.872231342603069,0,8.464711514279704,0,6.917341683053926,0,9.118524517913977,0,6.771670699795284,0,2.772588722239781,1.0,coyoacan,0.07973496801885356,6.399175912686371,68,2.6493494106948505,65,6.839988173826065,1,6.273897102611426,15,0.28544061302681994,0.30098388958596195,0.9740528983941903,0.31134688447913733,0.41371902825368,0.0,40805.555555555555,110,4.709530201312334,41926.85467988252,7696.7686138878835,8.948685775440252,0.750956198657275,10.590978636482095,62.36898064955383,0,5.8888779583328805,270.344231516619,0.0,0.21435339770102296,3.5115454388310208,0.4054651081081644,2.1400661634962708,2,14582137.863013547,0.487568311915725,0.6851092269718875,-0.7342555274775567,Estandar
vivanauncios,"Esta impresionante casa combina elegancia y funcionalidad en cada rincÃ³n. Ubicada en un entorno natural, puedes vivir en un bosque a tan solo unos minutos de avenidas principales como Viaducto Tlalpan, Insurgentes y el segundo piso del PerifÃ©rico, lo que te brinda la tranquilidad de la naturaleza sin sacrificar la comodidad de la ciudad. Toda la casa estÃ¡ desarrollada en un solo nivel. En el cuerpo principal, encontrarÃ¡s una amplia sala y comedor que invitan a disfrutar de momentos inolvidables con familiares y amigos. La cocina, espaciosa y bien equipada, es perfecta para los amantes de la gastronomÃ­a. La recÃ¡mara principal es un verdadero refugio, con su propio baÃ±o y un vestidor que satisface todas tus necesidades de almacenamiento. AdemÃ¡s, la propiedad cuenta con un cine y un estudio que pueden adaptarse fÃ¡cilmente como recÃ¡maras secundarias, brindando flexibilidad para tu estilo de vida. La lavanderÃ­a y la alacena son muy amplias, lo que facilita la organizaciÃ³n y el mantenimiento del hogar. Adicionalmente, hay dos recÃ¡maras con vestidor y baÃ±o completo, con acceso independiente a la casa, ideal para huÃ©spedes o familiares. Disfruta de los dÃ­as soleados en la alberca y sus 2, 700 de Ã¡rea jardinada. La casa cuenta con paneles solares, calefacciÃ³n hidrÃ³nica por zonas y canceles europeos con doble vidrio. El fraccionamiento dispone de vigilancia 24 hrs con estricto control de acceso. No dejes pasar la oportunidad de vivir en este maravilloso hogar. Â¡Agenda tu visita y enamÃ³rate de cada detalle! Al ""Contactar"" para consultar esta propiedad, estÃ¡s aceptando los ""TÃ©rminos y Condiciones"" y ""Aviso de privacidad"". Aviso de Privacidad, Quejas, Sugerencias y mÃ¡s en nuestro sitio web oficial. * Los gastos e impuestos de escrituraciÃ³n no estÃ¡n incluidos en el precio de venta, asÃ­ como el mobiliario, electrodomÃ©sticos y arte que se muestran en las fotografÃ­as. Las medidas son ilustrativas y deben de corroborarse con los tÃ­tulos de propiedad respectivos y/o las boletas predial. â¨Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con la inmobiliaria y los propietarios de los inmuebles. ","Tlalpuente, Tlalpuente, Tlalpan",16000000.0,3.0,4.0,4.0,389.0,2.4849066497880004,Tlalpan,"Tlalpuente, Tlalpuente",19.2504365,-99.1864881,3631212.81061,908.7400000000001,26.8,2637423.583700977,0.09671354564657393,20,9.022279964080495,0,8.691006576478078,0,8.703980189229807,0,9.651879345806574,0,8.211486598454535,0,0.0,2.0,tlalpan,0.07138999608667294,6.952613941045143,6,7.265456213622299,0,8.082089748247562,0,6.690475353709701,8,0.02681992337164751,0.12371681762755181,0.05737906499890863,0.017531855799376585,0.2619745804801879,0.0,41131.105398457585,15,2.772588722239781,37941.65566783894,13844.47985809189,9.535714094310466,0.3919311241687132,10.435530290508625,62.25990501374455,0,11.932293478247384,152.46120730162943,0.0,0.010511562717168552,0.0,0.0,1.2992829841302609,2,15625831.999448758,0.3910117395737159,0.39170127801996385,-2.338550003445265,Estandar
vivanauncios,"Preciosa casa en el corazÃ³n de lomas de chapultepec. ubicada en una de las zonas mÃ¡s exclusivas, tranquilas Y seguras de la ciudad, esta magnÃ­fica residencia combina amplitud, luminosidad Y una excelente ubicaciÃ³n. A solo unos pasos de las embajadas de arabia saudita Y hungrÃ­a, Y A 5 minutos de paseo de la reforma. Construida en dos niveles, la propiedad cuenta con 1, 000  de terreno, 700  de construcciÃ³n Y un hermoso jardÃ­n de aproximadamente 300 , perfectamente conservado. DistribuciÃ³n ideal: - elegante hall recibidor. - amplia Y luminosa sala-comedor con grandes ventanales. - cocina integral con Ã¡rea de desayunador. - cuarto de servicio Y Ã¡rea de lavado. Â¡una verdadera joya en lomas de chapultepec, lista para recibirte! (rcv3476N) (eb-gx5516) ","Paseo de las Palmas 2045, Lomas de Chapultepec, Miguel Hidalgo",28632500.0,3.0,4.0,4.0,1000.0,1.6094379124341003,Miguel Hidalgo,"Paseo de las Palmas 2045, Lomas de Chapultepec",19.4259087,-99.2219621,2979154.78973125,10997.942812499998,37.895833333333336,4780282.345615802,3.7987114552315138,288,8.053067966398622,0,9.432747779375866,0,8.350778810522343,0,8.011993946963244,0,7.773287415593009,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,7.302108875543492,0,4.462798353703643,81,7.271037836431549,0,5.601700951849357,23,0.19923371647509577,0.051568204934742005,0.8424341825812124,0.16591118495498167,0.6377484821848458,0.0,28632.5,261,5.568344503761097,46267.80235816703,2836.1474378578537,7.95055440309466,0.8585849060226639,10.709166360549325,73.98700427592694,0,6.90875477931522,858.5849060226639,0.0,0.17105906173631616,3.7256934272366524,0.0,2.5257286443082556,0,40391528.3443586,0.38569731256436485,0.7403630076580892,41.06881461401764,Estandar
vivanauncios,"Â¡Tu nuevo hogar te espera en la Colonia Militar Marte, Iztacalco! Ubicada sobre Playa Hornitos, esta propiedad se encuentra en una de las zonas mÃ¡s cÃ©ntricas y funcionales de la Ciudad de MÃ©xico. La Colonia Militar Marte destaca por su tranquilidad, conectividad y cercanÃ­a a avenidas principales como Viaducto y Plutarco ElÃ­as Calles, ademÃ¡s de estar a minutos del Metro y de importantes servicios, escuelas y comercios. Caracteristicas de la casa: 40 AÃ±os de ser construida. Medidas de: 356. 43 de Ã¡rea construida y 154 de Ã¡rea total. 3 Niveles construidos. - 7 RecÃ¡maras ( La principal cuenta con baÃ±o privado) - 5 BaÃ±os completos / 1 medio baÃ±o. - 2 Espacios de estacionamiento. / portÃ³n elÃ©ctrico. - Cocina integral. - Ãrea de lavado y tendido. - 1 Bodega. - Ãrea verde o jardin de 20. 16 . - Cuarto de servicio con baÃ±o privado. - Balcon/ oficina. -( Loft que cuenta con su cocineta, baÃ±o completo y terraza. ) Esta casa es ideal para familias que buscan comodidad, seguridad y excelente ubicaciÃ³n. Â¡No dejes pasar esta oportunidad de vivir en una zona con alta plusvalÃ­a y gran calidad de vida! ","Playa Hornitos, Militar Marte, Iztacalco",8000000.0,3.0,5.0,2.0,154.0,0.6931471805599453,Iztacalco,"Playa Hornitos, Militar Marte",19.3794308,-99.1282928,384207.6178872832,3220.05,46.34489402697495,350603.0219913675,2.5258395933541595,519,7.1310152580379755,0,8.332990393949634,0,6.118175161625656,0,8.936589931056092,0,7.425668980472953,0,2.3978952727983707,1.0,iztacalco,0.08709470685093376,7.372696074725697,0,4.930324452901628,65,7.249026083989779,0,5.534655260045361,59,0.23754789272030652,0.04150921304408679,0.7596869529905711,0.1725328415355696,0.6566960035184987,0.0,51948.05194805195,28,3.367295829986474,35115.95253956245,3852.8723825005536,8.256833735426726,0.7626118203348291,10.46335289224818,52.77113678395411,0,5.043425116919247,117.44222033156368,0.0,0.18115683088413564,3.5115454388310208,0.0,3.417726683613366,1,4788108.066665428,0.6027063953844246,0.722635464097228,-40.148649166682155,Estandar
vivanauncios,"Esta encantadora casa en privada con vigilancia ofrece una atmÃ³sfera tranquila y familiar en el corazÃ³n de San Pedro MÃ¡rtir, Tlalpan, una de las zonas residenciales mÃ¡s buscadas al sur de la Ciudad de MÃ©xico. Su ubicaciÃ³n privilegiada permite disfrutar de cercanÃ­a a parques, escuelas, centros comerciales, y ofrece fÃ¡cil acceso a vialidades principales como Insurgentes Sur y Viaducto Tlalpan. Ideal para quienes buscan seguridad, comodidad y calidad de vida, esta propiedad se encuentra en una privada arbolada y segura, perfecta para establecer un hogar familiar. Con 501 mÂ² de construcciÃ³n y 367 mÂ² de terreno, esta casa se distribuye en 3 niveles, ofreciendo espacios amplios, cÃ¡lidos y con excelente entrada de luz natural. Cada Ã¡rea estÃ¡ pensada para brindar confort, funcionalidad y estilo, ideal para quienes valoran el diseÃ±o y la amplitud en su hogar. - 4 recamaras amplias (3 con vestidos y baÃ±o completo - 2 con terraza privada). - 5 BaÃ±os completos, 1 cuenta con tina de hidromasaje. / 1 medio baÃ±o. - 3 lugares de estacionamiento dentro de la casa / 3 fuera de la casa. - Cocina integral ( Estufa, horno, campana, alacena, barra). - Ãrea de lavado y tendido. - Cuarto de servicio. - 1 Bodega triangular de 3m x 3m x 3m aprox. La casa cuenta con las siguientes amenidades: - Ãrea verde de 60. / terraza. / balcÃ³n. - Estudio. - Jacuzzi. - Chimenea. - PortÃ³n elÃ©ctrico. Propiedad con todos los documentos y servicios en regla. Lista para escriturar y habitar de inmediato. Excelente opciÃ³n como inversiÃ³n inmobiliaria o para vivir con tranquilidad. ContÃ¡ctanos y agenda tu visita hoy mismo. Â¡Haz de esta casa tu nuevo hogar! ","Primera privada de Diligencias, San Pedro MÃ¡rtir, Tlalpan",8000000.0,4.0,5.0,4.0,367.0,1.3862943611198906,Tlalpan,"Primera privada de Diligencias, San Pedro Mártir",19.29707,-99.16787,609300.2699002898,2718.6227826086956,39.834782608695654,443175.3627112528,1.3890645544558216,345,8.03480870813719,0,7.499014442476644,0,7.369756195092668,0,9.371765017564972,0,7.030746753061442,0,2.772588722239781,2.0,tlalpan,0.07138999608667294,7.314646916637897,0,5.281194585146794,64,6.592538214935377,6,5.610240168378155,65,0.25862068965517243,0.04967355189399966,0.6762386774429382,0.40220711939552006,0.6352840371595039,0.0,21798.365122615804,301,5.71042701737487,33075.421470011395,8497.722733572435,9.047671164548708,0.3919311241687132,10.371455631878941,61.27542006268005,0,11.816165876337863,143.83872256991773,0.0,0.10136149762983962,3.106080330722856,1.0986122886681098,3.120895416507997,2,12400874.853643298,0.3988483774514293,0.3936604374893922,55.01093567054123,Estandar
