source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,cat_mean_valor_suelo_200m,cat_mean_vus_200m,cat_mean_antiguedad_200m,cat_std_valor_suelo_200m,cat_mean_ratio_construccion_200m,cat_density_predios_200m,dist_metro_m,density_metro,dist_tren_m,density_tren,dist_trole_m,density_trole,dist_cable_m,density_cable,dist_metrobus_m,density_metrobus,comercio_density,marginalidad_score,alc,pct_migrantes_turistas,dist_ciclovia_m,densidad_ciclovia_15m,dist_area_verde_m,densidad_parques_15m,dist_salud_m,acceso_salud_15m,dist_escuela_m,acceso_educacion_15m,score_15min,prox_ciclovia,prox_parque,prox_salud,prox_escuela,uso_mixto,price_m2_raw,dist_nearest_subcenter_m,dist_subcenter_log,listing_density_local,listing_density_log,gentrification_index,is_luxury,area_x_marginalidad,area_X_gentrif,gentrif_x_metro,15min_X_gentrif,verde_marginalidad_ratio,salud_marginalidad_ratio,educacion_marginalidad_ratio,cluster,precio_predicho,gentrif_local_presion,gentrif_map_score,error_pct,segmento
vivanauncios,"La propiedad en venta se encuentra ubicada en el barrio Del Carmen, en CoyoacÃ¡n, Ciudad de MÃ©xico la cual es una propiedad privilegiada. Se trata de una amplia casa ideal para oficina, con una superficie total de 600 mÂ² distribuidos en dos plantas. Construida en 1972, la propiedad cuenta con 15 despachos, 3 salas de juntas, 7 baÃ±os y 3 lugares de estacionamiento techados. AdemÃ¡s, dispone de un jardÃ­n central y un cuidado jardÃ­n trasero. La casa ha sido remodelada hace 27 aÃ±os y se encuentra en buen estado de conservaciÃ³n. Su ubicaciÃ³n cÃ©ntrica y la variedad de espacios disponibles la convierten en una excelente opciÃ³n para cualquier tipo de negocio. ","Calle Madrid 100, Del Carmen, CoyoacÃ¡n",35000000.0,5.0,3.0,3.0,680.0,1.9459101490553132,Coyoacán,"Calle Madrid 100, Del Carmen",19.3255226,-99.0767624,201240.92049615932,1524.6399999999999,32.810810810810814,193357.3430838581,1.2202570220847022,703,6.811132970108846,0,8.772354257303887,0,6.601242388789253,0,7.868032293114577,0,8.243197395896477,0,2.302585092994046,4.0,coyoacan,0.07973496801885356,6.6594075126894055,13,5.432618580455773,47,6.8577843302380295,1,4.648951958741717,46,0.2049808429118774,0.21051945335238337,0.6341340503978306,0.304884786128288,0.8415927462590721,0.0,51470.58823529412,10651.382944993766,9.273538896812756,7,2.0794415416798357,0.750956198657275,0,26.094249224598048,510.650215086947,0.0,0.1539316345906675,2.341805806147327,0.18232155679395465,2.322387720290225,2,15713565.225012308,0.6230985349070219,0.7189917827197118,-55.10409935709194,Estandar
vivanauncios,"Casa muy amplia con uso de suelo mixto, en excelente estado de conservaciÃ³n, desarrollada en varios niveles. SÃ³tano: 4 estacionamiento techados, bodega, area de lavado con patio de servicio, cuarto de servicio con baÃ±o. Planta Baja: Cocina integral muy grande con Ã¡rea para desayunador y despensa muy amplia, espacio para estudio o recibidor, estancia sala comedor muy amplia, sala de televisiÃ³n, medio baÃ±o de visitas. 1er nivel: 4 recÃ¡maras, 2 de ellas con estudio, baÃ±o y closet, las otras dos recÃ¡maras con closet y comparten 1 baÃ±o. 2o nivel: Family room muy grande con baÃ±o completo y sauna, y espacio para roof garden. Muy buena para proyecto de oficina","Lorenzo Boturini , JardÃ­n Balbuena, JardÃ­n Balbuena, Venustiano Carranza",9750000.0,4.0,4.0,2.5,181.0,2.8903717578961645,Venustiano Carranza,"Lorenzo Boturini , Jardín Balbuena, Jardín Balbuena",19.4159143,-99.1247525,266386.2886983894,4269.55,25.682284040995608,812640.605962674,4.02687087195397,1366,6.458377224609954,0,9.007339025055957,0,5.553418227396108,2,8.855333060389944,0,6.713074898239433,0,2.772588722239781,1.0,venustiano carranza,0.06952606264861025,5.547630311886815,92,5.016010231161768,82,6.929909907181251,1,5.938471383473067,43,0.41762452107279696,0.5997409844162899,0.7411021400318893,0.2789417415791439,0.532277133674037,0.0,53867.40331491713,2048.2608585817043,7.625234450326814,267,5.5909869805108565,0.761616411382061,0,5.204006687076795,137.85257046015306,0.0,0.3180696890446156,3.7376696182833684,0.4054651081081644,3.1135153092103742,1,6195557.540656897,0.5771646583953355,0.7155034731353797,-36.455820095789306,Estandar
vivanauncios,"Hermosa casa en venta en Nueva Santa MarÃ­a, en Juan Sarabia, una calle muy tranquila en una colonia con mucha vida, donde encontrarÃ¡s restaurantes y centros comerciales a unos cuantos pasos. La propiedad tiene 390 metros cuadrados de construcciÃ³n distribuidos en tres niveles. En la planta baja se encuentra una amplia estancia con pisos de madera natural y techos de doble altura que le dan un aspecto elegante. En ese mismo nivel se encuentra una amplia habitaciÃ³n con una alacena o clÃ³set que puede habilitarse como un ante-comedor o estudio. Cuenta con medio baÃ±o de visitas, y una amplia cocina integral con Ã¡rea para desayunador y salida a la terraza exterior. Te puede interesar: Â¿Me conviene un crÃ©dito hipotecario? En la planta alta se encuentran las amplias 3 recÃ¡maras, todas con baÃ±o completo y closets de piso a techo. Cuenta con un amplio estudio que puede habilitarse como una cuarta recÃ¡mara. Todas las habitaciones cuentan con parquet de madera natural. Tiene un departamento independiente en el tercer nivel, que cuenta con estancia, una recÃ¡mara, un baÃ±o completo, y cocina sin muebles, que se puede ocupar como cuarto de visitas o rentar a inquilinos. Aprovecha esta oportunidad de vivir en esta casa en venta en Nueva Santa MarÃ­a. Haz una cita hoy mismo. rcvVer datos / Easybroker eb-qv9762. (4) ","Juan Sarabia, Nueva Santa Maria, Azcapotzalco",10500000.0,3.0,4.0,2.0,218.0,1.3862943611198906,Azcapotzalco,"Juan Sarabia, Nueva Santa Maria",19.4592699,-99.1685063,332898.89927301585,3127.9695238095246,44.10912698412698,347489.5209153631,2.222815244723408,504,6.9251042653501695,0,9.482311674362956,0,6.891489711534706,0,8.640337963811097,0,7.614353604208864,0,2.70805020110221,2.0,azcapotzalco,0.08525984395082344,4.402352609608225,143,4.080710843076335,182,6.809924776123082,4,4.751339774162141,44,0.7145593869731801,0.8510491191977979,0.8901413079438689,0.32230620471875515,0.8259408854724855,0.0,48165.1376146789,3538.59581170372,8.17176782212425,18,2.9444389791664403,0.7799341145447056,0,10.778143459633002,170.02563697074584,0.0,0.5573092427685349,4.121743536410215,0.8472978603872036,2.751535313041949,1,6730024.2175918585,0.5812217683953727,0.7302560280073724,-35.90453126099572,Estandar
vivanauncios,"Localizada en calle cerrada, a escasos minutos de importantes centros comerciales como Artz Pedregal, hospitales y colegios, se encuentra esta residencia de mÃºltiples y generosos espacios. Desarrollada en cÃ³modos desniveles que regalan abundante luz natural a travÃ©s de coloridos vitrales, cuenta con sala principal con doble altura, Ã¡rea de bar, oficina con baÃ±o privado y terraza junto al recibidor. La cocina tiene alacena muy bien ventilada y espacio para desayunador, ademÃ¡s conecta con antecomedor, terraza hacia el jardÃ­n y el comedor. RecÃ¡mara principal con amplio vestidor, baÃ±o y jacuzzi; 2 recÃ¡maras secundarias con baÃ±o propio y otras 2 compartiendo baÃ±o, estas Ãºltimas por su distribuciÃ³n, permiten formar un Ã¡rea tipo 'loft' con privacidad para invitados, por ejemplo: para el esparcimiento de todos, cuenta con gran Ã¡rea de juegos de 2 recintos, conectados hacia el jardÃ­n de aprox. 220â¯ y con baÃ±o social, pudiendo servir a pequeÃ±os y grandes al mismo tiempo. Ãreas de servicio, caseta de vigilancia 24/7 y bodegas. *Muebles con fines ilustrativos, no estÃ¡n incluidos en el precio de venta. *Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar previamente. *Gastos e impuestos de escrituraciÃ³n no estÃ¡n incluidos en el costo de venta. *Las medidas enunciadas son meramente orientativas, las medidas exactas serÃ¡n las que se expresan en el respectivo tÃ­tulo de propiedad de cada inmueble. *Toda transacciÃ³n debe ser de acuerdo con las prÃ¡cticas comerciales de la inmobiliaria y para ser vÃ¡lida requiere de la autorizaciÃ³n expresa del propietario del inmueble. ","Fuente de la Luz 2, Fuentes del Pedregal, Tlalpan",22900000.0,5.0,4.0,4.0,1010.0,2.4849066497880004,Tlalpan,"Fuente de la Luz 2, Fuentes del Pedregal",19.305233,-99.2299907,1214957.482863068,3432.439090909091,36.28693181818182,1474511.7591041324,2.2067650983847225,352,8.741600882942137,0,9.03311031502973,0,8.439777988368586,0,9.076055511105945,0,8.432786885977752,0,2.0794415416798357,1.0,tlalpan,0.07138999608667294,6.3854529798369315,36,3.162669007689901,66,7.179764514099612,0,5.340875151345829,32,0.2567049808429119,0.30595822176545606,0.9557420924313893,0.19407726925705687,0.7074001544326763,0.0,22673.26732673267,7765.316683561884,8.957551287668018,83,4.430816798843313,0.3919311241687132,0,6.918695219020472,395.8504354104003,0.0,0.10061067172147044,3.5263605246161616,0.0,2.833213344056216,0,27730890.185741797,0.38078085570155956,0.38914355705192477,21.095590330740997,Estandar
vivanauncios,"Hermosa casa en campestre churubusco con excelente acabados! Zona muy tranquila muy bien ubicada, cercana A parques, plazas, metro, vias como tlalpan, miramontes Y churubusco entre otras. Cuenta con 4 habitaciones ppal con vestidor Y baÃ±o, estudio, cocina equipada, amplia sala-comedor, 3 baÃ±os completos Y dos medios baÃ±os cochera para 3 autos, bodega, bonito patio trasero, roof garden. Porton electrico, cisterna. Rr","Cerro Macuiltepec, Campestre Churubusco, Campestre Churubusco, CoyoacÃ¡n",8300000.0,4.0,3.0,3.0,204.0,2.6390573296152584,Coyoacán,"Cerro Macuiltepec, Campestre Churubusco, Campestre Churubusco",19.42847,-99.12766,510021.11400906113,5789.229999999998,49.7117903930131,1158878.842932886,3.053295184030117,916,6.067465483088564,1,9.156869779086371,0,7.286449384288009,0,8.841168853635304,0,5.8579608068276565,5,4.624972813284271,4.0,coyoacan,0.07973496801885356,5.7020371310888684,56,4.932618166342584,67,6.9387869960566695,3,5.0814546008818215,32,0.3045977011494253,0.550486026078367,0.7592041425492891,0.275781118961307,0.7659180134871011,0.0,40686.27450980392,739.6421088121481,6.607517524562537,263,5.575949103146316,0.750956198657275,0,21.292039916553634,153.1950645260841,0.750956198657275,0.22873953177491713,2.667228206581955,0.4700036292457356,2.0014800002101243,1,7191121.372080994,0.4777053653062205,0.6826434903195114,-13.359983468887593,Estandar
vivanauncios,Hermosa casa en venta en la DelegaciÃ³n Magdalena Contreras. Cerca de plazas y vÃ­as para mejor acceso. Cuenta con 3 niveles. Patio trasero amplio para tener desayunaron. Sala comedor. Cocina grande. 6 BaÃ±os. 3 recÃ¡maras. Sala de tv. Ãrea de lavado. Cuarto de servicio. Bodega. Roof garden. 3 estacionamientos. Mucha iluminaciÃ³n y ventilaciÃ³n natural. Agenda tu cita es una gran oportunidad . . ,"Jalisco 86, HÃ©roes de Padierna, La Magdalena Contreras",9450000.0,3.0,3.0,4.0,232.0,2.8903717578961645,La Magdalena Contreras,"Jalisco 86, Héroes de Padierna",19.3137721,-99.2257478,1172859.0985634285,4319.141714285715,38.402857142857144,1080243.407455513,1.3539794090660942,350,8.624791240467575,0,8.998275402880111,0,8.365309740252503,0,8.964736370125085,0,8.298811164045187,0,2.4849066497880004,2.0,la magdalena contreras,0.05164323315183845,5.7164393449876325,25,4.65658695092946,108,6.900548845644927,1,5.477317488137615,40,0.3333333333333333,0.5457237495332868,0.8117585695309645,0.2894495282058844,0.6723293440545631,0.0,40732.75862068965,7322.827556124884,8.898888360476919,135,4.912654885736052,0.3233249370829295,0,10.9020769071314,75.01138540323964,0.0,0.10777497902764316,3.6109179126442243,0.2876820724517809,2.662587827025453,0,8320402.043894305,0.5174166146509857,0.37184785647494356,-11.953417524915341,Estandar
vivanauncios,"La propiedad en venta se encuentra en Bosque de las Lomas, en la Ciudad de MÃ©xico. Construida en 1996, cuenta con una superficie total de 680 y una superficie construida de 750. La casa cuenta con 3 recamaras, cada una con su vestidor y baÃ±o, 2 medios baÃ±os, la estancia tiene un vista preciosa al jardin y a otras casas, cuenta con salon de juegos con baÃ±o y una pequeÃ±a oficina o depacho, a un costado del family room esta el antecomedor, con bonita vista y por todos lados se siente la amplitud. La cocina es muy amplia, cuenta tambien con lavanderia, 2 cuartos de servicio y un cuarto para chofer. El jardin es grande y de forma regular con bonita vista. Esta en excelentes condiciones y vale la pena conocerla, ademas su ubicacion es inmejorable ya que esta en una calle tranquila totalmente residencial y a 150 m de Parque Duraznos. 3 espacios de estacionamiento. . ","Bosque de Naranjos 52, Bosque de las Lomas, Miguel Hidalgo",29000000.0,3.0,3.0,4.0,680.0,1.6094379124341003,Miguel Hidalgo,"Bosque de Naranjos 52, Bosque de las Lomas",19.4010997,-99.2441043,4794596.025931914,6795.920000000002,42.93617021276596,1238678.5301411382,0.8555107261015861,94,8.433787620595123,0,9.433556980426607,0,8.78082266826325,0,7.56172241368521,0,8.612019612648812,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,8.258668291475807,0,4.378824047807558,49,8.441042457856481,0,6.424456902966322,5,0.10344827586206896,0.00044390586521278724,0.8542867183638487,0.003056520145793483,0.3583507741295019,0.0,42647.05882352941,5329.905710777897,8.581276429699152,330,5.802118375377063,0.8585849060226639,0,6.523562306149512,583.8377360954114,0.0,0.0888191282092411,3.2386784521643803,0.0,1.252762968495368,0,24822921.808115028,0.5525620633944303,0.7820791953656054,-14.403717903046662,Estandar
vivanauncios,"Venta de Residencia en Bosques de Las Lomas, Miguel Hidalgo, 594. 38  terreno. 542. 38  construcciÃ³n, $19, 900, 000 mxn. 3 RecÃ¡maras, 3 BaÃ±os, 3 Estacionamientos. Â¡Ven a descubrir Casa Ahuehuetes Norte en Bosque de Las Lomas! Se destaca por su excelente ubicaciÃ³n con accesos viales convenientes. Recientemente renovada y lista para ser habitada, Casa Ahuehuetes Norte, ofrece espacios amplios y funcionales perfectos para la convivencia. familiar. Disfruta de un jardÃ­n central con Ã¡rea para asador, la recÃ¡mara principal con acceso directo a este espacio y un amplio vestidor. Las recÃ¡maras secundarias cuentan con una pequeÃ±a terraza y, ademÃ¡s, tenemos un Ã¡rea de bar ideal para reuniones o cenas con salida a la terraza. Â¡No pierdas la oportunidad de disfrutar de un hogar acogedor y bien diseÃ±ado en una ubicaciÃ³n privilegiada! ","P.Âº de Los Ahuehuetes Nte. 690, Bosque de las Lomas, Miguel Hidalgo",19900000.0,3.0,3.0,4.0,594.0,2.0794415416798357,Miguel Hidalgo,"P.Âº de Los Ahuehuetes Nte. 690, Bosque de las Lomas",19.43471,-99.20091,3552239.9709389578,17660.885062034744,30.89578163771712,19528413.748990513,3.5284299111801474,403,6.963139768243993,0,9.384775400892378,0,7.525139474100908,0,7.861570246057839,0,6.78203626687229,0,2.4849066497880004,1.0,miguel hidalgo,0.13627761829254784,3.6378987494976966,120,4.063403754144315,157,6.845301304878587,1,5.47039864698699,32,0.5938697318007663,0.9286496283661473,0.8919511119030692,0.3094154593784018,0.6741800117121725,0.0,33501.6835016835,549.06005566174,6.310027464377747,348,5.855071922202427,0.8585849060226639,0,6.38856140554563,509.9994341774624,0.0,0.5098875878678656,4.375757021660286,0.4054651081081644,2.833213344056216,1,20401760.60450076,0.4819442301010069,0.7644247370422497,2.5214100728668707,Estandar
vivanauncios,"Casa con buenos espacios, iluminada, buena ubicaciÃ³n, estancia con chimenea, terraza amplia, cocina integral moderna con base de granito, Ã¡rea de desayunador, despensa, 4 recamaras cada una con baÃ±o y la principal con vestidor, oficina o estudio independiente, baÃ±o de visitas, sala de tv, cuarto de servicio, cuarto de lavado, dos bodegas, 6 estacionamientos, cerca electrificada, cisterna. El precio de venta del inmueble es mÃ¡s gastos de escrituraciÃ³n (derechos, impuestos, honorarios, avalÃºos) que serÃ¡n calculados por la notarÃ­a al formalizar la operaciÃ³n. En operaciones de crÃ©dito el monto de escrituraciÃ³n se determinarÃ¡ en funciÃ³n de los montos de crÃ©dito. Se encuentran a disposiciÃ³n del consumidor los documentos necesarios para la venta del inmueble. El inmueble se transmitirÃ¡ libre de todo gravamen. ","Av San Jeronimo, San JerÃ³nimo LÃ­dice, La Magdalena Contreras",11900000.0,4.0,4.0,4.0,317.0,2.8903717578961645,La Magdalena Contreras,"Av San Jeronimo, San Jerónimo Lídice",19.3320531,-99.2082399,923115.0277023489,5038.472785234899,29.28523489932886,1714131.5663377817,3.7944927332760963,298,8.097903954324337,0,8.835883720359307,0,7.55477064048632,0,8.745351477062597,0,7.66827270486115,0,2.833213344056216,1.0,la magdalena contreras,0.05164323315183845,6.628340051728543,49,3.4716320792563966,70,6.827477403461653,2,6.168887719142128,29,0.28735632183908044,0.22081022321082655,0.9395272366585831,0.3159014951392991,0.45184132686371603,0.0,37539.43217665615,6514.7770780323435,8.781981757662239,292,5.680172609017068,0.3233249370829295,0,5.762051382780177,102.49400505528864,0.0,0.09290946467900271,3.58351893845611,0.6931471805599453,2.740840023925201,0,11860243.031267447,0.5458781526319079,0.3789632409701741,-0.33409217422285037,Estandar
vivanauncios,"Casa en calle Omecihuatl colonia Adolfo Ruiz Cortines, muy cerca del Museo Anahuacalli, el Museo Diego Rosales y el parque ecolÃ³gico Huayamilpas con excelentes medios de comunicaciÃ³n y transporte; Ubicada en AlcaldÃ­a CoyoacÃ¡n; Casa muy iluminada desarrollada con 7 recamaras en 4 departamentos independientes dos niveles con la siguiente distribuciÃ³n; en Planta baja tiene estacionamiento para cuatro autos, vestÃ­bulo de acceso con patio central; un departamento de 2 recamaras, sala comedor y cocina integral, con un baÃ±o completo, cuenta con una accesoria comercial que da a la calle y un medio baÃ±o; en Primer Nivel tiene 3 departamentos, el primero de 2 recamaras cocineta y baÃ±o completo, el segundo de 2 recamaras, sala comedor, cocina integral y baÃ±o completo, el tercero de estancia, comedor, cocineta, una recamara y baÃ±o completo, en la azotea esta acondicionada como Roof Garden con asador y baÃ±o, tambiÃ©n cuenta con Ã¡rea de lavado; tanque estacionario, tinaco de 1, 200 litros y una cisterna de 8, 000 litros. Ideal para inversionistas que buscan rentar todos los departamentos independientes ya que estÃ¡ cerca de la uvm, unam, Prepa 5 y Zona de Hospitales del Sur, o bien es ideal para familias grandes que requieran de independencia, ya que en total son 7 recamaras, 5 baÃ±os completos y 4 cocinas. Su Venta de $7, 200, 000. Y se aceptan crÃ©ditos bancarios, documentos en orden y al corriente. Esta casa cuenta con video y lo puedes ver en la pestaÃ±a de videos de esta publicaciÃ³n. Citas a Inmobiliaria Kalog con Mauricio MartÃ­nez a los telÃ©fonos de contacto Ver datos o al Ver datos y tambiÃ©n contestamos WhatsApp, llama o manda un mensaje para solicitar una visita. Se muestra cualquier dÃ­a incluidos fines de semana","Omecihuatl 4, Adolfo Ruiz Cortines, CoyoacÃ¡n",7200000.0,4.0,5.0,3.0,330.0,3.044522437723423,Coyoacán,"Omecihuatl 4, Adolfo Ruiz Cortines",19.42847,-99.12766,510021.11400906113,5789.229999999998,49.7117903930131,1158878.842932886,3.053295184030117,916,6.067465483088564,1,9.156869779086371,0,7.286449384288009,0,8.841168853635304,0,5.8579608068276565,5,4.624972813284271,4.0,coyoacan,0.07973496801885356,5.7020371310888684,56,4.932618166342584,67,6.9387869960566695,3,5.0814546008818215,32,0.3045977011494253,0.550486026078367,0.7592041425492891,0.275781118961307,0.7659180134871011,0.0,21818.18181818182,739.6421088121481,6.607517524562537,263,5.575949103146316,0.750956198657275,0,23.20847350150825,247.81554555690076,0.750956198657275,0.22873953177491713,2.667228206581955,0.4700036292457356,2.0014800002101243,1,11887637.40702335,0.329072087523047,0.645485170873718,65.10607509745611,Estandar
vivanauncios,"Â¡Bienvenido a tu nuevo hogar! Esta casa cuenta con diseÃ±o confortable y vistas inmejorables desde sus cuatro recamaras, con 3 baÃ±os. 2 estacionamientos, en un amplio terreno de 713  y 293  de construcciÃ³n. Destacados de la propiedad: - Espacios funcionales: 4 recÃ¡maras y 2 baÃ±os para el confort de tu familia. - Exterior: JardÃ­n, terraza, perfectos para reuniones al aire libre. - Comodidad: Dos cuartos de servicio con un baÃ±o completo, patio de lavado y bodega para mantener todo en orden. - Seguridad y confort: Caseta de guardia, calefacciÃ³n y calentador de agua para tu tranquilidad. - Cocina integral: Espacio diseÃ±ado para los amantes de la cocina. Â¡No dejes pasar esta oportunidad Ãºnica! Wig: pkekvta","AlcÃ¡zar de Toledo, Lomas de Reforma, Miguel Hidalgo",23900000.0,4.0,3.0,4.0,713.0,0.0,Miguel Hidalgo,"Alcázar de Toledo, Lomas de Reforma",19.43471,-99.20091,3552239.9709389578,17660.885062034744,30.89578163771712,19528413.748990513,3.5284299111801474,403,6.963139768243993,0,9.384775400892378,0,7.525139474100908,0,7.861570246057839,0,6.78203626687229,0,2.4849066497880004,1.0,miguel hidalgo,0.13627761829254784,3.6378987494976966,120,4.063403754144315,157,6.845301304878587,1,5.47039864698699,32,0.5938697318007663,0.9286496283661473,0.8919511119030692,0.3094154593784018,0.6741800117121725,0.0,33520.3366058906,549.06005566174,6.310027464377747,348,5.855071922202427,0.8585849060226639,0,6.570882962339584,612.1710379941594,0.0,0.5098875878678656,4.375757021660286,0.4054651081081644,2.833213344056216,1,25009701.29436477,0.48208320656686443,0.764459481158714,4.643101650059853,Estandar
vivanauncios,"La propiedad e ubicada en una de las. colonias mÃ¡s exclusivas de la ciudad de. MÃ©xico. A 200 mts del PerifÃ©rico y la. Super VÃ­a, en los lÃ­mites con la Colonia. Fuentes del Pedregal. DetrÃ¡s del. Hospital Ãngeles y a 5 minutos del. Centro Comercial Perisur. La residencia estÃ¡ dentro de una. privada cerrada de tan sÃ³lo 8 casas. con seguridad y vigilancia 24/7. FuÃ© diseÃ±ada con espacios altos, doble. alturas, vientos cruzados, muchÃ­sima luz. natural y acabados de lujo en madera. Cuenta con un jardÃ­n de 70 y 2. bodegas. Cuenta con 3 recamaras con baÃ±o completo, estudio, cocina abierta con barra de granito renovada y antecomedor, comedor, sala, cantina, cuarto de tv, baÃ±o de visitas, barra de bar, cuarto de lavado, cuarto de servicio con baÃ±o completo, estacionamiento de visitas. ","Akil, Territorio Torres, Tlalpan",14490000.0,3.0,4.0,4.0,460.0,2.8903717578961645,Tlalpan,"Akil, Territorio Torres",19.29707,-99.16787,609300.2699002898,2718.6227826086956,39.834782608695654,443175.3627112528,1.3890645544558216,345,8.03480870813719,0,7.499014442476644,0,7.369756195092668,0,9.371765017564972,0,7.030746753061442,0,2.772588722239781,2.0,tlalpan,0.07138999608667294,7.314646916637897,0,5.281194585146794,64,6.592538214935377,6,5.610240168378155,65,0.25862068965517243,0.04967355189399966,0.6762386774429382,0.40220711939552006,0.6352840371595039,0.0,31500.0,8497.722733572435,9.047671164548708,295,5.69035945432406,0.3919311241687132,0,12.266796085993297,180.28831711760807,0.0,0.10136149762983962,3.106080330722856,1.0986122886681098,3.120895416507997,2,13861271.744228797,0.4894732369999294,0.41631665237651727,-4.339049384201305,Estandar
vivanauncios,"ConstruÃ­da por el prestigioso Arq. Cajiga en Paseo de las Lomas, Santa FÃ©, ubicadÃ­sima enfrente de la Ibero y a cinco minutos del Centro Comercial Santa FÃ©. Tiene 750  de terreno arbolado en calle empedrada y 750  de original construcciÃ³n preciosa y con materiales de lujo. MagnÃ­fica cocina con antecomedor integrado, tiene un gran hall con doble altura y una espectacular chimenea, salas y comedor con vigas de madera antiguas y columnas de cantera, una biblioteca, y family room o sala de tv preciosa. Toda la casa con vista al jardÃ­n en dos plantas. Tiene terraza de 20 . Cuenta con 4 enormes recÃ¡maras tipo suite, cada una con un amplio estudio u oficina independiente de cada recÃ¡mara y con vestidores y baÃ±os. Estos estudios se podrÃ­an usar tambiÃ©n como recÃ¡maras extras, por lo que asÃ­ la casa podrÃ­a tener hasta 6 recÃ¡maras. Tiene 4 baÃ±os, uno de ellos con baÃ±o de vapor y dos jacuzzis. La casa cuenta con hasta tres cuartos de servicio. Tiene dos bodegas grandes. Precioso jardÃ­n arbolado, baÃ±o de vapor, cuatro cisternas, ventanas con vidrios dobles, conmutador, etc. Tiene absoluta seguridad y vigilancia privada 24/7, con policÃ­as, patrullas, cÃ¡maras, cÃ³digo qr, y mantenimiento. La cuota total del fraccionamiento por todo esto es de tan solo $1, 600. 00 mensuales. Tiene 2 lugares de estacionamiento techados con puertas elÃ©ctricas y se pueden dejar los demÃ¡s coches afuera de la casa con total seguridad y vigilancia. El fraccionamiento sÃ­ acepta mascotas. MagnÃ­fica oportunidad para inversionistas o familias que deseen vivir en una de las zonas mas prestigiadas y seguras de La ciudad. Cuenta con dos salidas: A la carretera federal a Toluca y a Santa FÃ©. Rodeado de colegios desde kÃ­nder hasta universidades, como la Universidad Iberoamericana, TecnolÃ³gico de Monterrey, a muy pocos metros se encuentran centros comerciales como Patio Santa Fe, Plaza Samara, centro Santa Fe, donde encontrara tiendas de autoservicio, farmacias, cines, bancos, Restaurantes, bares, Boutiques, EstÃ©ticas, la zona se encuentra rodeada de parques como Parque la Mexicana, Clubs de Golf, Hospitales, museos y grandes corporativos. ","Ãlvaro ObregÃ³n Paseo de las Lomas, Paseo de las Lomas, Alvaro ObregÃ³n",24900000.0,4.0,4.0,4.0,750.0,2.0794415416798357,Álvaro Obregón,"Álvaro Obregón Paseo de las Lomas, Paseo de las Lomas",19.3906515,-99.1952423,1179663.1805399999,2243.29,44.53333333333333,5339913.648545734,1.0790511055340448,90,6.90393904155187,0,8.955069964802107,0,7.48401579629354,0,7.570052868341811,0,7.3298420354349805,0,2.5649493574615367,1.0,alvaro obregon,0.06015392281974709,4.813875978431968,45,4.722497789732629,108,6.059049993818782,2,5.065689354444456,45,0.3831417624521073,0.7831613863091339,0.8001968243391104,0.5864247993331985,0.7691396191246394,0.0,33200.0,3061.4935854519927,8.0269847603045,26,3.295836866004329,0.0,0,6.621405651764134,0.0,0.0,0.0,4.007333185232471,0.6931471805599453,3.1570004211501135,1,23227752.546883617,0.4849576921663114,0.12123942304157785,-6.715853225364304,Estandar
