latitud,longitud,colonia_oficial,tipo_inmueble,price,area,rooms,bathrooms,price_m2_raw,gentrification_index,gentrif_local_presion,gentrif_map_score,marginalidad_score,score_15min,uso_mixto,dist_metro_m,dist_cable_m,density_metro,density_cable,acceso_salud_15m,acceso_educacion_15m,densidad_parques_15m,comercio_density,dist_centro_historico_m,dist_nearest_subcenter_m,cluster,cat_mean_valor_suelo_200m,cat_mean_vus_200m,cat_mean_antiguedad_200m,cat_std_valor_suelo_200m,cat_mean_ratio_construccion_200m,cat_density_predios_200m,precio_predicho,error_pct
19.4951406,-99.1428186,san bartolo atepehuacan (pblo),Casa,12900000,550.0,4.0,4.0,23454.545454545456,0.829803447501769,0.4254684601785959,0.7287197006709758,1,0.3858695652173913,0.0,6.511613869888886,7.630586583356108,0,0,0,30,23,2.302585092994046,2.287765086904005,1764.98534263309,1,752355.3215973105,3337.9712469437645,38.89731051344743,949735.3562331974,1.82056422625237,409,15319674.03533585,18.757163064618993
19.5084773,-99.1579443,nueva industrial vallejo (fracc),Departamento,3600000,114.0,3.0,2.0,31578.947368421053,0.829803447501769,0.4812142987898912,0.7426561603237996,1,0.14673913043478262,0.0,7.13896365044968,7.8471353869467215,0,0,0,9,22,2.1972245773362196,2.310684176627696,3776.3017090994767,1,500100.03938090237,4572.930000000001,28.455403987408186,10258528.07268658,4.036000439984132,953,4217784.645900374,17.16068460834373
19.5759934,-99.1282341,malacates (ampl),Departamento,3050000,65.0,2.0,1.0,46923.07692307692,0.829803447501769,0.6224905792100821,0.7779752304288473,4,0.0,0.0,9.061890571168327,7.646074988017565,0,0,0,3,1,0.0,2.3676800219398446,8886.111386223742,1,121568.8850673077,606.4359615384616,29.48076923076923,102819.50485390109,0.6373331443160141,156,1960367.0637954795,-35.72567003949247
19.4681464,-99.1243836,industrial i,Edificio,6000000,210.0,0.0,0.0,28571.428571428572,0.829803447501769,0.4541263134179533,0.7358841639808151,2,0.8315217391304348,0.0,6.722013186557097,8.016252554650283,0,0,0,55,52,2.302585092994046,2.230490351727227,1689.350288204188,2,642514.8356226666,4235.62231111111,47.25333333333333,993320.1904559877,2.193794983722996,450,5803059.165201,-3.282347246650001
19.4802926,-99.1078547,villa gustavo a madero,Departamento,3426400,64.0,2.0,1.0,53537.5,0.829803447501769,0.6100512771190426,0.7748654049060875,1,0.375,0.0,5.692076966749494,7.7224000343975785,1,0,2,50,17,2.0794415416798357,2.2705327907337702,627.4309845799838,0,374786.73768749996,2242.7609374999997,21.4375,1692466.2375002475,4.417510319258165,416,2085120.892687486,-39.14543273734864
19.4944821,-99.08776,nueva atzacoalco iii,Casa,6700000,195.0,3.0,2.0,34358.97435897436,0.829803447501769,0.5262614106704283,0.7539179382939338,4,0.6195652173913043,0.0,7.617216802624534,8.194979056215642,0,0,0,51,21,1.3862943611198906,2.305530083284389,3158.6491318694793,0,370240.9635113871,1956.4000000000003,39.80952380952381,82462.11893176129,1.2808420268319198,483,4951604.284921793,-26.09545843400309
19.4807706,-99.1197036,tepeyac insurgentes,Casa,9200000,190.0,3.0,2.0,48421.05263157895,0.829803447501769,0.5932163387049383,0.7706566703025614,2,0.7010869565217391,0.0,5.1767856233504075,7.406507089914544,1,0,4,72,27,2.6390573296152584,2.2633719778515897,1201.988349358411,2,637749.1441297234,3612.0316129032253,51.42857142857143,1309371.1395074422,1.696016265389372,434,5621946.37374485,-38.8918872419038
19.495379,-99.141747,planetario lindavista,Departamento,5490000,153.0,3.0,2.0,35882.35294117647,0.829803447501769,0.5360950474780423,0.7563763474958374,3,0.391304347826087,0.0,6.60406992993495,7.594441603760356,0,0,0,31,25,2.302585092994046,2.287921870018491,1766.0951086390992,1,842327.9349961537,3558.8150961538454,40.92307692307692,930755.1450521594,1.8274596420896558,312,5042939.399057014,-8.143180345045284
19.4750668,-99.1167561,estrella,Edificio,7900000,369.0,0.0,0.0,21409.214092140923,0.829803447501769,0.40703861735492863,0.7241122399650589,2,0.6413043478260869,0.0,6.630842990258747,7.753018625116488,0,0,1,57,25,2.302585092994046,2.2532480126436276,709.0764236223403,2,371372.4010172932,2920.2900000000004,50.78195488721804,183615.43069555453,1.7118709265294925,532,9004143.713272661,13.976502699653937
19.5129933,-99.1522732,nueva industrial vallejo (fracc),Casa,7230000,265.0,3.0,2.0,27283.01886792453,0.829803447501769,0.45525558302564806,0.7361664813827388,1,0.22282608695652173,0.0,7.245050642651753,7.572656549520161,0,0,0,17,28,2.3978952727983707,2.3143301928435305,3953.5762769742746,1,17858228.01825,4948.409999999999,36.8,8227567.696912364,0.6398703833346541,30,7620930.87471939,5.407066040378834
19.4689771,-99.1210216,guadalupe tepeyac,Casa,8900000,335.0,4.0,2.0,26567.16417910448,0.829803447501769,0.4244385274599544,0.7284622174913153,2,0.7608695652173914,0.0,6.970860407388876,7.983624758514085,0,0,0,47,49,2.1972245773362196,2.2352287843188674,1334.972702048983,2,332015.09297312977,2972.3452061068706,48.73587786259542,270237.550374942,2.133330167338714,655,9607739.616583694,7.95213052341229
19.4707656,-99.0862927,san juan de aragon (pblo),Casa,5100000,156.0,3.0,1.0,32692.30769230769,0.829803447501769,0.555259993779114,0.7611675840711053,4,0.33695652173913043,0.0,7.7277689148919375,8.446697713809435,0,0,1,33,32,1.3862943611198906,2.280099116095243,1627.0592571842776,0,380130.5293171053,2444.6199999999994,39.96052631578947,699012.7089867138,2.27032446615945,456,4207861.906720571,-17.49290378979272
19.4785468,-99.070034,providencia (ampl),Casa,7500000,480.0,9.0,3.0,15625.0,0.829803447501769,0.36846065737168837,0.7144677499692489,5,0.22826086956521738,0.0,7.459548686358742,8.66417426868403,0,0,0,32,14,1.6094379124341003,2.3056529264987504,3425.9686065208966,0,273207.42944166664,2222.81,42.42467948717949,1356349.7799412056,1.2068861219577633,624,9778411.120004745,30.378814933396605
19.5089708,-99.1530088,nueva industrial vallejo (fracc),Departamento,3090000,65.0,3.0,1.0,47538.46153846154,0.829803447501769,0.5897644314136927,0.76979369347975,1,0.22282608695652173,0.0,6.909318553420852,7.6197390201276844,0,0,0,12,33,2.3978952727983707,2.309709783322376,3574.467563542202,1,618806.9341975398,5692.849363241679,22.67438494934877,3989027.444079426,4.659380223599126,691,2045761.705076813,-33.79411957680217
19.5019691,-99.1210452,residencial zacatenco,Departamento,4536000,109.0,2.0,2.0,41614.678899082566,0.829803447501769,0.5273935300273866,0.7542009681331734,2,0.4945652173913043,0.0,6.623103244056202,6.598749554348688,0,0,0,46,49,1.791759469228055,2.298536704812479,713.7748283164511,1,279105.62810015667,2504.0485607196397,12.497751124437782,1573641.6998512547,3.886627517412343,667,4858291.693116834,7.105196056367601
19.4646793,-99.1195328,guadalupe tepeyac,Casa,7000000,185.0,4.0,3.0,37837.83783783784,0.829803447501769,0.506531114104243,0.7489853641523876,2,0.7065217391304348,0.0,6.467074406141365,8.136586254772498,0,0,0,44,48,2.302585092994046,2.2246796388354926,1518.2800060815596,2,315634.9952306968,2752.1074764595105,30.455743879472692,881697.24697213,3.7082418855307946,531,7408350.571323789,5.833579590339839
19.4698133,-99.0615124,villa de aragon (fracc),Departamento,2855070,58.0,2.0,1.0,49225.34482758621,0.829803447501769,0.6677352521126686,0.7892863986544939,2,0.32065217391304346,0.0,6.685731791597725,8.850566407101942,0,0,0,18,37,1.6094379124341003,2.3082713345835955,3727.269845252271,0,350950.30035297025,2576.641617161716,34.84158415841584,91629.76812009711,1.309898518349071,606,1910306.2743675099,-33.09073772735835
19.5184262,-99.1563715,progreso nacional ii,Casa,4400000,160.0,2.0,2.0,27500.0,0.829803447501769,0.5054801881965624,0.7487226326754673,1,0.2554347826086957,0.0,7.651518797205815,7.55508766193506,0,0,0,27,24,1.791759469228055,2.321464390457317,4673.3896726096145,1,440320.75840207376,2444.2804608294937,39.44239631336406,194598.34253237446,1.4150976432358344,434,3795013.7611436197,-13.749687246735917
19.5129933,-99.1522732,nueva industrial vallejo (fracc),Casa,7664000,263.0,8.0,3.0,29140.684410646387,0.829803447501769,0.4716337557447103,0.7402610245625043,1,0.22282608695652173,0.0,7.245050642651753,7.572656549520161,0,0,0,17,28,2.3978952727983707,2.3143301928435305,3953.5762769742746,1,17858228.01825,4948.409999999999,36.8,8227567.696912364,0.6398703833346541,30,5994712.596276417,-21.78088992332441
19.4732606,-99.1114596,tres estrellas,Edificio,6000000,288.0,0.0,0.0,20833.333333333332,0.829803447501769,0.40227792033750903,0.722922065710704,2,0.31521739130434784,0.0,5.947098300440068,7.902735457508902,1,0,0,40,19,2.302585092994046,2.2540581654851866,245.98787041280804,0,336533.8788535469,2205.0332036613268,50.02974828375286,190046.44930988154,1.7583776592927929,437,7990212.326814721,33.17020544691202
19.4655649,-99.1193389,guadalupe tepeyac,Departamento,2984315,54.0,3.0,2.0,55265.09259259259,0.829803447501769,0.6040842179172127,0.7733736401056299,2,0.6793478260869565,0.0,6.609012182451373,8.108144072744876,0,0,0,45,42,2.1972245773362196,2.227421744678074,1432.0062030807637,2,318573.54490938125,2809.6500000000005,28.684630738522955,928449.604876803,3.855079523594907,501,2630590.44401394,-11.852788863979164
19.5052162,-99.1257391,residencial zacatenco,Departamento,4191000,88.0,3.0,2.0,47625.0,0.829803447501769,0.5690365620827057,0.7646117261470032,2,0.41847826086956524,0.0,7.150406675981706,7.010709996677243,0,0,0,39,42,1.6094379124341003,2.302229360366228,1291.2766498273543,1,861419.1595823293,2531.1699999999996,40.46586345381526,3104811.938573224,1.4066164248920117,249,3455127.3534227703,-17.558402447559764
19.5052162,-99.1257391,residencial zacatenco,Departamento,4427098,98.0,3.0,2.0,45174.4693877551,0.829803447501769,0.5560375127760359,0.7613619638203357,2,0.41847826086956524,0.0,7.150406675981706,7.010709996677243,0,0,0,39,42,1.6094379124341003,2.302229360366228,1291.2766498273543,1,861419.1595823293,2531.1699999999996,40.46586345381526,3104811.938573224,1.4066164248920117,249,3759829.83612732,-15.072360355986703
19.4634243,-99.1124864,tablas de san agustin,Casa,6500000,386.0,3.0,3.0,16839.378238341968,0.829803447501769,0.3418983877005655,0.7078271825514681,3,0.5978260869565217,0.0,4.975773660110356,8.213259411679102,1,0,0,37,38,1.9459101490553132,2.2305999968152106,1307.2044938237088,2,270504.6837736211,2150.4199999999996,47.74820143884892,203662.3644896149,2.2802110859138462,417,10736598.192592956,65.17843373219932
19.4998868,-99.1156771,santa isabel tola (pblo),Bodega,5900000,281.0,0.0,0.0,20996.44128113879,0.829803447501769,0.36759144881159445,0.7142504478292254,2,0.2826086956521739,0.0,6.469754734760164,6.743775421445508,0,0,0,26,30,1.6094379124341003,2.2970810839089104,455.1348160030433,1,711775.0495772093,2451.7900000000004,41.06511627906977,712755.9642506089,0.9489483646157841,215,10325721.901879372,75.01223562507411
19.4746604,-99.1322337,guadalupe insurgentes,Departamento,2350000,50.0,2.0,1.0,47000.0,0.829803447501769,0.6033691230245746,0.7731948663824704,2,0.657608695652174,0.0,5.642199379607365,7.835104872784374,1,0,1,28,56,2.4849066497880004,2.245587440389521,870.2644891737912,2,455947.10691651655,3405.0199999999995,47.21621621621622,387949.11959519197,2.0430966903397763,333,1890067.749792536,-19.57158511521123
19.5058907,-99.1494723,lindavista ii,Casa,12500000,350.0,5.0,4.0,35714.28571428572,0.829803447501769,0.5086621677073194,0.7495181275531566,1,0.20652173913043478,0.0,6.360276825360411,7.475905885495891,0,0,0,10,32,2.3978952727983707,2.3048480749771008,3114.5915428651774,1,11836378.826468572,4766.034,39.4,12383483.377538158,0.7998615920518654,35,11115933.952724164,-11.072528378206686
19.5057393,-99.1480141,lindavista ii,Casa,7600000,338.0,5.0,3.0,22485.207100591717,0.829803447501769,0.37342260031845864,0.7157082357059414,1,0.22826086956521738,0.0,6.353974952771635,7.396358427998668,0,0,0,9,37,2.3978952727983707,2.304285023335875,3045.9997173181214,1,7426225.352117143,4572.929999999999,37.371428571428574,4686886.571831015,0.8936733668367779,35,10623549.622716015,39.783547667315986
19.4596866,-99.0917728,san juan de aragon 1a seccion (u hab) i,Departamento,2432700,77.0,3.0,1.0,31593.506493506495,0.829803447501769,0.5170984894957068,0.7516272080002535,3,0.3967391304347826,0.0,6.950129804963883,8.534911385704143,0,0,3,27,47,0.6931471805599453,2.258855050529437,359.4276130285016,0,564438.5414094545,2878.2099999999996,44.53090909090909,98764.23944723845,0.9891515984187849,275,2391809.3764265445,-1.68087407298292
19.4987054,-99.0854671,nueva atzacoalco ii,Departamento,3600000,110.0,3.0,1.0,32727.272727272728,0.829803447501769,0.49621810134902367,0.7464071109635827,5,0.5543478260869565,0.0,7.822012747112097,8.263213167182446,0,0,0,37,26,0.6931471805599453,2.3115526399874975,3403.222326820044,0,380953.5063187066,1956.4000000000003,40.685912240184756,75599.76565794194,1.1611781600746425,433,3020971.315330534,-16.084130129707393
19.5042067,-99.1209678,san pedro zacatenco (pblo),Casa,6500000,340.0,8.0,4.0,19117.647058823528,0.829803447501769,0.3180598750495931,0.7018675543887251,2,0.41847826086956524,0.0,6.901989517073172,6.887602127660087,0,0,0,42,39,1.6094379124341003,2.3016521600900752,935.9251863701621,1,561231.2822481781,2223.2955060728736,41.72874493927125,1552518.7380750955,1.1159458660567014,247,10930036.568168497,68.1544087410538
19.4741462,-99.0915049,heroes de chapultepec,Casa,7500000,426.0,8.0,3.0,17605.6338028169,0.829803447501769,0.39514033837911167,0.7211376702211048,1,0.5108695652173914,0.0,7.45794139885805,8.293359763372292,0,0,1,34,35,1.9459101490553132,2.2778754325011303,1758.9179005998126,0,456318.0385222615,2444.6199999999994,38.399293286219084,3370311.4147360334,1.0855986987493211,283,9093711.852880264,21.249491371736852
19.4616807,-99.061347,san juan de aragon 4a  y 5a seccion (u hab) ii,Departamento,2900000,60.0,2.0,1.0,48333.333333333336,0.829803447501769,0.640132212465371,0.7823856387426695,2,0.5815217391304348,0.0,1.5748991829408199,8.909929053218864,1,0,0,22,56,1.0986122886681098,2.3037840407464856,3548.5397513164794,0,11756664.930666665,2804.3250000000003,37.0,27782352.66386494,0.8988389698129075,6,1964854.1842962848,-32.246407438059144
19.5049574,-99.1536746,la patera-condomodulos (u hab),Edificio,9600000,461.0,0.0,0.0,20824.295010845988,0.829803447501769,0.37123915755414066,0.7151623750148619,2,0.17391304347826086,0.0,6.503311877357102,7.702687280344473,0,0,0,9,27,2.302585092994046,2.304874615690023,3211.454703092182,1,506655.91662869067,4574.498857938719,46.55849582172702,8203357.54352557,3.4155619026826027,718,13844986.660152784,44.21861104325816
19.5184262,-99.1563715,progreso nacional ii,Departamento,2000000,60.0,3.0,1.0,33333.333333333336,0.829803447501769,0.5533693028057934,0.7606949113277751,1,0.2554347826086957,0.0,7.651518797205815,7.55508766193506,0,0,0,27,24,1.791759469228055,2.321464390457317,4673.3896726096145,1,440320.75840207376,2444.2804608294937,39.44239631336406,194598.34253237446,1.4150976432358344,434,1646352.2844143324,-17.682385779283383
19.4987054,-99.0854671,nueva atzacoalco ii,Departamento,3500000,75.0,3.0,1.0,46666.666666666664,0.829803447501769,0.5841160666023458,0.7683816022769132,5,0.5543478260869565,0.0,7.822012747112097,8.263213167182446,0,0,0,37,26,0.6931471805599453,2.3115526399874975,3403.222326820044,0,380953.5063187066,1956.4000000000003,40.685912240184756,75599.76565794194,1.1611781600746425,433,2328681.7241043826,-33.466236454160494
19.4617797,-99.1241385,7 de noviembre,Casa,6500000,386.0,3.0,3.0,16839.378238341968,0.829803447501769,0.3202612510239556,0.7024178983823157,3,0.8858695652173914,0.0,6.3721889720993365,8.224512297078217,0,0,0,48,69,2.4849066497880004,2.210665138917049,2083.7125291191765,2,695702.4079286128,2395.36789017341,50.43063583815029,2073983.704042085,1.9200477427187186,346,9715829.67552284,49.47430270035138
19.5008197,-99.0882544,nueva atzacoalco ii,Departamento,1600000,59.0,2.0,1.0,27118.64406779661,0.829803447501769,0.4256614816687217,0.7287679560435072,5,0.6032608695652174,0.0,7.796225577528104,8.19379931594797,0,0,0,38,35,0.6931471805599453,2.311949117448342,3140.3767083767016,0,358354.1695879365,1992.9966349206352,43.06349206349206,91484.69378764808,1.2676954167278836,315,1862439.2131490568,16.402450821816046
19.4846368,-99.1080907,15 de agosto,Departamento,1600000,48.0,1.0,1.0,33333.333333333336,0.829803447501769,0.4904750873641068,0.7449713574673534,1,0.3695652173913043,0.0,5.296699247425975,7.554358786818039,2,0,4,52,14,2.302585092994046,2.277637502163356,1085.0101555777612,0,386049.18732314045,2632.07,38.84710743801653,429569.0798078257,1.6840187194729868,484,1663687.744331377,3.9804840207110685
19.4998377,-99.0906027,del obrero,Casa,5500000,250.0,5.0,5.0,22000.0,0.829803447501769,0.3713906547514073,0.7152002493141786,4,0.6141304347826086,0.0,7.689033150768894,8.119156812426404,0,0,0,36,35,1.0986122886681098,2.3094507194224083,2880.615352204279,0,348150.3674236659,2096.92078886311,41.269141531322504,116532.96679850745,1.2229429218899375,431,5956302.818781127,8.296414886929586
19.5057393,-99.1480141,lindavista ii,Departamento,3500000,90.0,3.0,1.0,38888.88888888889,0.829803447501769,0.5075717690418858,0.7492455278867982,1,0.22826086956521738,0.0,6.353974952771635,7.396358427998668,0,0,0,9,37,2.3978952727983707,2.304285023335875,3045.9997173181214,1,7426225.352117143,4572.929999999999,37.371428571428574,4686886.571831015,0.8936733668367779,35,3395266.9354423597,-2.9923732730754384
19.4788701,-99.1211501,tepeyac insurgentes,Departamento,4600000,83.0,2.0,2.0,55421.68674698795,0.829803447501769,0.6260778379972269,0.7788720451256335,2,0.7010869565217391,0.0,6.068315938351784,7.516789494712443,1,0,2,66,29,2.70805020110221,2.2587069563209194,1246.0644271644558,2,420413.91527309944,4108.151739766081,43.25,533543.8673039175,2.825432530551104,684,4214752.765241552,-8.374939886053214
19.4616807,-99.061347,san juan de aragon 4a  y 5a seccion (u hab) ii,Casa,9500000,560.0,0.0,3.0,16964.285714285714,0.829803447501769,0.3843622795900837,0.7184431555238477,2,0.5815217391304348,0.0,1.5748991829408199,8.909929053218864,1,0,0,22,56,1.0986122886681098,2.3037840407464856,3548.5397513164794,0,11756664.930666665,2804.3250000000003,37.0,27782352.66386494,0.8988389698129075,6,13022431.174958106,37.078222894295855
19.4529212,-99.0973491,cerro prieto,Edificio,7300000,274.0,0.0,5.0,26642.33576642336,0.829803447501769,0.4643585566399332,0.73844222478631,3,0.5,0.0,5.397176291536473,8.591144175344953,1,0,2,50,38,1.9459101490553132,2.2392094531077524,675.0204375698703,0,290115.30559248367,2150.42,46.97712418300654,306712.266829408,1.7032157032432353,612,7223887.529676781,-1.0426365797701227
19.4529212,-99.0973491,cerro prieto,Edificio,7300000,274.0,0.0,5.0,26642.33576642336,0.829803447501769,0.4643585566399332,0.73844222478631,3,0.5,0.0,5.397176291536473,8.591144175344953,1,0,2,50,38,1.9459101490553132,2.2392094531077524,675.0204375698703,0,290115.30559248367,2150.42,46.97712418300654,306712.266829408,1.7032157032432353,612,7223887.529676781,-1.0426365797701227
19.4529212,-99.0973491,cerro prieto,Edificio,7300000,274.0,0.0,5.0,26642.33576642336,0.829803447501769,0.4643585566399332,0.73844222478631,3,0.5,0.0,5.397176291536473,8.591144175344953,1,0,2,50,38,1.9459101490553132,2.2392094531077524,675.0204375698703,0,290115.30559248367,2150.42,46.97712418300654,306712.266829408,1.7032157032432353,612,7223887.529676781,-1.0426365797701227
19.4744209,-99.0961758,dm nacional,Casa,6000000,274.0,4.0,2.0,21897.810218978102,0.829803447501769,0.44515582825689337,0.7336415426905502,1,0.5706521739130435,0.0,7.125469803971415,8.186799079136765,0,0,1,28,34,1.791759469228055,2.272827498043231,1452.2363803226708,0,113138.8983652045,2422.9536277415527,21.21932424422051,1357177.9905834426,2.232322907270893,1687,6507304.458060777,8.455074301012946
19.4998868,-99.1156771,santa isabel tola (pblo),Local Comercial,18000000,330.0,0.0,0.0,54545.454545454544,0.829803447501769,0.6015956081151532,0.7727514876551151,2,0.2826086956521739,0.0,6.469754734760164,6.743775421445508,0,0,0,26,30,1.6094379124341003,2.2970810839089104,455.1348160030433,1,711775.0495772093,2451.7900000000004,41.06511627906977,712755.9642506089,0.9489483646157841,215,11885216.62729045,-33.97101873727528
19.4987054,-99.0854671,nueva atzacoalco ii,Departamento,1600000,57.0,2.0,2.0,28070.175438596492,0.829803447501769,0.4579423641261388,0.7368381766578614,5,0.5543478260869565,0.0,7.822012747112097,8.263213167182446,0,0,0,37,26,0.6931471805599453,2.3115526399874975,3403.222326820044,0,380953.5063187066,1956.4000000000003,40.685912240184756,75599.76565794194,1.1611781600746425,433,2105638.3087269757,31.60239429543598
19.4807706,-99.1197036,tepeyac insurgentes,Casa,7900000,297.0,5.0,5.0,26599.3265993266,0.829803447501769,0.44478333786335916,0.7335484200921666,2,0.7010869565217391,0.0,5.1767856233504075,7.406507089914544,1,0,4,72,27,2.6390573296152584,2.2633719778515897,1201.988349358411,2,637749.1441297234,3612.0316129032253,51.42857142857143,1309371.1395074422,1.696016265389372,434,9164509.80713573,16.006453254882647
19.5006923,-99.094593,santiago atzacoalco (pblo),Departamento,2200000,53.0,2.0,2.0,41509.43396226415,0.829803447501769,0.5456943847393025,0.7587761818111525,3,0.6413043478260869,0.0,7.607694327424611,7.9934825559800045,0,0,0,38,43,1.0986122886681098,2.308009975786696,2483.2007428663364,0,219115.0973217707,2083.4723367198844,26.269956458635704,653304.9169852263,3.7010924967777057,689,1858298.6473039696,-15.531879668001384
19.4671109,-99.1314027,vallejo i,Departamento,2190000,52.0,2.0,1.0,42115.38461538462,0.829803447501769,0.5801885214544367,0.767399715989936,2,0.9782608695652174,0.0,6.131231822942467,8.095515568491216,1,0,0,39,68,2.70805020110221,2.224532635506279,1584.6415873655087,2,425852.58671894274,4133.54,39.50330396475771,1140319.8617387412,2.6662827345033477,908,1946877.1385823078,-11.101500521355806
19.4679344,-99.1422687,vallejo poniente,Departamento,1300000,54.0,2.0,1.0,24074.074074074073,0.829803447501769,0.46753340503929636,0.7392359368861509,3,0.9510869565217391,0.0,5.734103517829716,8.215837357273655,1,0,5,20,94,2.1972245773362196,2.2300466400151118,1342.6123986693096,2,369748.432183705,2833.336655231561,30.62092624356775,770584.3188189499,3.437552553539712,583,2159510.445634258,66.11618812571216
19.4721222,-99.1105347,tres estrellas,Departamento,2700000,72.0,2.0,1.0,37500.0,0.829803447501769,0.557947479230975,0.7618394554340705,2,0.41847826086956524,0.0,5.895397091643465,7.9585570751043715,1,0,0,35,24,2.1972245773362196,2.252667521083517,323.34585394319924,0,335904.33391605504,2150.4199999999996,47.32339449541284,181745.33479258977,1.7908002677250776,436,2367052.138609746,-12.331402273713111
19.4845996,-99.0770254,campestre aragon i,Casa,5985000,202.0,3.0,2.0,29628.712871287127,0.829803447501769,0.526155576140954,0.7538914796615652,5,0.21739130434782608,0.0,7.896015413070511,8.496389674126982,0,0,0,38,6,1.0986122886681098,2.3042514743758433,3440.2714473438155,0,429704.6877410959,2216.2552054794523,39.23972602739726,236409.024880352,1.0938131916464369,438,5160254.080311454,-13.780215867811965
19.4787304,-99.1024687,granjas modernas-san juan de aragon (ampl),Casa,8900000,351.0,4.0,4.0,25356.125356125358,0.829803447501769,0.434795240930765,0.731051395859018,2,0.45108695652173914,0.0,6.55547014242877,7.930892220248044,0,0,3,24,15,2.1972245773362196,2.272747353100543,891.6821110852053,0,1968715.9476899998,2434.0499999999993,33.88,6087742.023469276,0.7314562792416491,150,7435093.408660518,-16.45962462179193
19.4986096,-99.1264844,lindavista ii,Casa,11000000,276.0,4.0,2.0,39855.07246376811,0.829803447501769,0.5343624156978739,0.7559431895507953,1,0.592391304347826,0.0,6.706271179318607,6.338699414309083,0,0,0,60,53,2.5649493574615367,2.292633327400981,946.4417581986396,2,700094.2698723142,4003.389752066115,44.8099173553719,390130.69226269674,1.609238215937398,484,8392256.449902764,-23.706759546338514
19.5009334,-99.1287797,lindavista ii,Casa,10600000,298.0,4.0,2.0,35570.469798657716,0.829803447501769,0.49320335635038326,0.7456534247139226,1,0.47282608695652173,0.0,7.051044570223255,6.819967723952113,0,0,0,44,47,2.302585092994046,2.295843893959687,1261.0579356182795,1,561096.6867273453,4045.334810379241,43.582834331337324,328984.71997365315,2.046116599072235,501,9912391.9024042,-6.486868845243393
19.4823204,-99.1058514,granjas modernas-san juan de aragon (ampl),Departamento,2390000,60.0,2.0,2.0,39833.333333333336,0.829803447501769,0.5455937291030326,0.7587510179020849,2,0.44565217391304346,0.0,5.2184291941388405,7.72020461246865,2,0,2,48,14,2.302585092994046,2.2755591480326243,919.6200356428334,0,513113.77877414634,2432.2167317073163,29.346341463414635,1610834.469125843,3.132615668329337,205,1972420.7929288808,-17.471933350256034
19.4642965,-99.1250052,7 de noviembre,Departamento,2580001,54.0,2.0,1.0,47777.7962962963,0.829803447501769,0.5828577266062979,0.7680670172779013,3,0.8586956521739131,0.0,6.338219318088084,8.14891351404538,0,0,0,50,61,2.4849066497880004,2.2183433488437667,1970.4827599348214,2,883270.0878476683,4540.07554404145,51.479274611398964,5363858.864785426,2.8835972438385427,386,2068785.6455194314,-19.81454094322322
19.4524617,-99.095663,fernando casas aleman,Casa,4260000,302.0,6.0,5.0,14105.960264900663,0.829803447501769,0.31026021552445593,0.6999176395074408,2,0.43478260869565216,0.0,4.982801034916233,8.615352257892724,1,0,2,44,36,2.302585092994046,2.242267057105827,682.7794252012551,0,320545.97741925286,2211.0691666666667,47.32471264367816,350848.1332333483,1.7006795212197943,348,7667693.508340673,79.99280536010968
19.471378,-99.1376357,guadalupe victoria ii,Departamento,2604000,66.0,2.0,1.0,39454.545454545456,0.829803447501769,0.5650636337404045,0.7636184940614279,3,0.7989130434782609,0.0,5.411210642946474,8.043906123331027,2,0,2,22,70,2.1972245773362196,2.2375494730572174,926.4053216943706,2,479969.1789871658,3349.990160427807,27.855614973262032,1237836.2653530203,3.0142036880239775,187,1768379.9541321252,-32.0898635125912
19.4933278,-99.1413426,san bartolo atepehuacan (pblo),Casa,5200000,103.0,3.0,1.0,50485.436893203885,0.829803447501769,0.618887577500667,0.7770744800014935,1,0.4891304347826087,0.0,6.3392306434454175,7.609460650519145,0,0,1,35,31,2.4849066497880004,2.2845206026886635,1535.1899940823173,1,837254.9226578033,3470.873179190751,40.445086705202314,1200100.0698275291,2.053923648762351,346,3548485.6491786055,-31.759891361949894
19.5167815,-99.162361,progreso nacional (ampl),Departamento,1663500,60.0,2.0,1.0,27725.0,0.829803447501769,0.5269418275182702,0.7540880425058943,4,0.18478260869565216,0.0,7.720875440616972,7.843064158979215,0,0,0,24,14,1.3862943611198906,2.321479063793836,4801.358168443002,1,387044.1588086466,2376.83,40.03383458646616,301259.52962332306,1.4138755986069063,266,1739835.3093488468,4.588837351899416
19.4691429,-99.1214847,guadalupe tepeyac,Departamento,2690000,78.0,2.0,1.0,34487.179487179485,0.829803447501769,0.4963081722713978,0.7464296286941763,2,0.7554347826086957,0.0,7.018223644169555,7.976750571503779,0,0,0,48,47,2.1972245773362196,2.2353070401484056,1368.5149449119501,2,328327.5870804034,3074.6982997118157,48.194524495677236,333949.4568967727,2.1749865853023613,694,2863033.2002189364,6.432460974681652
19.4709394,-99.0736351,san juan de aragon 7 secc (u hab) ii,Casa,6800000,257.0,5.0,2.0,26459.143968871595,0.829803447501769,0.49778164902738137,0.7467979978831721,1,0.483695652173913,0.0,7.309021214186628,8.662057561875598,0,0,0,28,36,1.791759469228055,2.2955777746392143,2625.3371406341034,0,360198.2245738758,2819.599999999999,41.41970021413276,109075.24984214516,1.1071851883189125,467,6106969.056399045,-10.191631523543462
