source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud
inmuebles24,"Desierto de los Leones 5547 es un proyecto integral de vida para que sus habitantes disfruten del lujo, diseño vanguardista, acabados y amenidades de lujo en una ubicación privilegiada. Cerca de plazas comerciales, bancos, vías de comunicación, colegios, restaurantes entre otros sitios de interés. Brinde a su familia el espacio ideal para construir historias de vida que perdurarán siempre.","Calzada Desierto de los Leones 5547 - Alcantarilla, Alvaro Obregón",3469368.0,2.0,3.0,4.0,552.0,9.0,Álvaro Obregón,Calzada Desierto de los Leones 5547 - Alcantarilla,19.35867,-99.20329
inmuebles24,"Joy es un proyecto Inmobiliario diseñado para deleitar cada uno de tus instantes. Disfrutarás amenidades Extra Ordinarias. En la ubicación privilegiada con rápido acceso a los corporativos y zonas residenciales más exclusivas de la ciudad. Rodeado de comercio, entretenimiento, instituciones educativas de alto nivel y áreas recreativas y vistas panorámicas espectaculares.","Prolongación Reforma 3115 - Lomas de Vista Hermosa, Cuajimalpa de Morelos",4063767.0,3.0,3.0,4.0,570.0,15.0,Cuajimalpa de Morelos,Prolongación Reforma 3115 - Lomas de Vista Hermosa,19.3653514,-99.2737186
inmuebles24,"Pedregal 4603: exclusivo desarrollo residencial ubicado en la mejor zona del sur de la ciudad diseñado para personas acostumbradas al lujo y confort. Modernos acabados de lujo, pisos italianos, excelentes amenidades y un diseño arquitectónico refinado son las características que definen este desarrollo. Con excelente ubicación sobre Períferico Sur. Muy cerca del bosque de Tlalpan, próximo a escuelas, centros comerciales, cines, centros culturales, iglesias, restaurantes y prácticamente todo lo necesario para una vida cómoda. 45 departamentos de diferentes tamaños y distribuciones, que van desde los 76 hasta los 205 metros cuadrados, además de 2 exclusivos pent houses. Espacios vitales con sello de calidad y lujo. Los departamentos tienen acabadoS de lujo, con los más modernos: porcelanatos italianos de medidas magnum 240 x 120, espejos con televisión, closets automáticos, cocinas equipadas con cubiertas de granito, plafones decorativos con luz indirecta, entre otras cosas. Las mejores amenidades del mercado inmobiliario: Lobby, Salón De Fiestas, Snack Bar, Sala De Juegos, Ludoteca, Alberca Techada A Doble Altura, Gimnasio, Pista Jogging, Cancha Multiusos, Área Juegos Infantiles, Asoleadero con Jacuzzi, Área De Asadores, Snack Bar (Otro), Bahía, Estacionamiento Servicio, Estacionamiento Visitas.","Boulevard Adolfo Ruiz Cortines 4603 - Parque del Pedregal, Tlalpan",9870000.0,2.0,3.0,4.0,389.0,17.0,Tlalpan,Boulevard Adolfo Ruiz Cortines 4603 - Parque del Pedregal,19.2866868,-99.1218342
inmuebles24,"En la manzana delimitada por las calles Homero, Jaime Balmes, Horacio y José Luis Lagrange se encuentra Residencial Avenue Polanco, una ubicación privilegiada, 123 departamentos, de 2 y 3 recámaras, con amplias terrazas y vistas hacia su espectacular parque central. El proyecto cuenta con Áreas verde exclusivas y una gran variedad de amenidades. Amenidades: -Parque Central. -Alberca. -Gimnasio completo con vista al Parque Central. -Ludoteca. -Salón de usos múltiples. -Área de juegos infantiles. -Spa. -Cuartos de masaje. -Jacuzzi. - Baño y Vestidor. - Área de relajación. *Precios y condiciones sujetos a cambio sin previo aviso. *Últimos 2 deptos de 2 recámaras","Avenida Horacio - Polanco, Miguel Hidalgo",834747.0,3.0,3.0,4.0,640.0,13.0,Miguel Hidalgo,Avenida Horacio - Polanco,19.434482,-99.2010279
inmuebles24,"Welcome to The Limited. Exclusivity, Desing and Location. Es una colaboración de ideas; la experiencia del creador más celebrado del mundo, Philippe Starck y la visión del desarrollador inmobiliario internacional John Hitchcox. Estos dos líderes en su campo se unen con un solo concepto innovador: conjuntar la diversidad creativa de Starck con los edificios innovadores desarrollados por Hitchcox. La idea es yoo. Yoo crea espacios extraordinarios que permiten que la gente goce de casas excelentemente diseñadas y funcionales. Sobre la calle de mayor abolengo de Polanco: Rubén Darío, se localiza The Limited, a un paso del Parque de Chapultepec y con fáciles accesos en todas sus direcciones. Dos cuerpos que se integran al centro para ofrecer espacios abiertos con excelente iluminación natural y al mismo tiempo una gran privacía. Todo ello dentro de un contexto de arquitectura moderna y elegante, congruente con el nivel de sofisticación y elegancia que The Limited ofrecerá. El proyecto contará con departamentos de 274 m2, 3 recámaras, 3 baños, 3 vestidores, cocina, sala-comedor, estancia, toilet, cuarto de servicio con baño, sala de tv, estudio. • Recepción. • Kids Playroom. • Lobby. • Games Room. • Gym. • Alberca. • Jacuzzi. • Spa. y mucho más.","Rubén Darío 43 - Polanco, Miguel Hidalgo",26622000.0,3.0,3.0,4.0,640.0,13.0,Miguel Hidalgo,Rubén Darío 43 - Polanco,19.4257995,-99.1912862
inmuebles24,"Edificio 18 departamentos exclusivos desde 125 A 174M2. Unidades de 1 piso con balcon, ph de 1 piso con roof privado, ph de 2 pisos con roof privado. cctv. vigilancia 24 hrs. entrega noviembre 2018. desde $6, 314, 000 a $11, 181, 920","miguel laurent 22 - Del Valle, Benito Juárez",6646500.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,miguel laurent 22 - Del Valle,19.3737461,-99.1559876
inmuebles24,"Pre venta torre D. Si lo que buscas es un residencial dentro de un entorno exclusivo en la ciudad e inmerso en la naturaleza; stampa es el lugar perfecto para ti. También contamos con Entrega Inmediata. Pregunta por nuestros Precios Tel. Ver datos Ver datos. Dimensiones desde 50, 80 y 140 m2 con uno o dos recámaras, sala, comedor, cocina, baños, área de lavandería, bodega, 1 o 2 lugares de estacionamiento por depto. Algunos departamentos cuentan con un roof garden o garden contamos con extraordinarias vistas. Stampa se encuentra 45 minutos del aeropuerto de Toluca y cuenta con accesos directos a Interlomas, Bosques de las Lomas Herradura, Cuajimalpa y Santa Fe. Entrega Julio 2019","Carretera Mexico Toluca - Contadero, Cuajimalpa de Morelos",2654273.0,3.0,3.0,4.0,570.0,15.0,Cuajimalpa de Morelos,Carretera Mexico Toluca - Contadero,19.3501655,-99.3010764
inmuebles24,"La diferencia entre vivir en Polanco y Vivir Polanco es Tennyson 338. Tennyson 338 es la nueva definición de hogar. Un espacio diseñado de manera exclusiva, donde la calidad y el lujo conviven en armonía perfecta. 6 exclusivos departamentos con los mejores acabados del mercado, que le dan un nuevo significado a la palabra lujo. Accesorios Premium que redefinen el sentido del hogar. Vivir Polanco es vivir en Tennyson 338. ¡Últimos 2 Departamentos!","Tennyson 338 - Polanco, Miguel Hidalgo",27830000.0,3.0,3.0,4.0,640.0,13.0,Miguel Hidalgo,Tennyson 338 - Polanco,19.4305785,-99.1951637
inmuebles24,"Cittá San Jerónimo marca el nuevo estilo de vida al sur de la Ciudad de México. Único proyecto de la zona que brinda la posibilidad de vivir rodeado de más de 27, 000 m2 de bosque, y sin salir de la ciudad. Además, las instalaciones de Cittá San Jerónimo está diseñadas para satisfacer todas las necesidades de una vida segura, confortable y familiar. Cuenta con exclusiva casa club que alberga amenidades como: alberca, vapor, sauna, gimnasio, salón de spinning, salón de usos múltiples, snack lounge, salón de juegos, salón de niños.","Av. de las Torres No. - San Jerónimo Aculco, Alvaro Obregón",2725000.0,4.0,3.0,4.0,552.0,9.0,Álvaro Obregón,Av. de las Torres No. - San Jerónimo Aculco,19.42847,-99.12766
inmuebles24,"Sennse. 74 departamentos en Preventa en una de las mejores zonas de la Ciudad. Col. Narvarte. Ven a conocer este hermoso desarrollo. Disfrutarás de sus áreas comunes: Fitness Club, Kid´s Club, Asadores, Salón de usos múltiples. Departamentos de 76 a 122 m2 habitables, 2 y 3 rec., 2 baños, 1 y 2 estacionamientos y cuentan con balcón. ¡Te esperamos!","Concepción Beistegui 1410 - Narvarte, Benito Juárez",3433100.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,Concepción Beistegui 1410 - Narvarte,19.3900146,-99.1680773
inmuebles24,"El mejor momento para invertir. Preventa torre B. Excelente ubicación, a dos calles de Circuito, a 20 minutos de Polanco / Reforma Centro /Industrial Vallejo. Gana la mejor plusvalía en una de las zonas con alta demanda de venta y renta. Conexión con las principales vías de comunicación. Seguridad / Doble acceso y control de estos / circuito cerrado. Asesoría en créditos y apoyo en gestoría de trámites. Más de 5, 000 m2 de amenidades: Gym, yoga place, multicanchas, game hall, fitness hall, play place, play room, lobby, bussines center, wifi lounge, pet zone, meeting spot, multipurpose room, toy library, roof garden. Descuentos hasta de $ 50, 000°° Deptos desde $ 2, 600, 000°° 1 recámara / 1 baño. 2 recámaras / 2 baños. 2 recámaras / 2 baños / estudio o con opción a sala más amplia. 3 recámaras / 2 baños. Terraza* - Cocina integral. - Canceles de baño. - Área de lavado. - Clósets. -Luminarias. - Piso laminado. *Aplica para ciertos prototipos sólo en torre A y B, pregunta a tu asesor por plazos de pago.","sabino 375 - Ampliación Del Gas, Azcapotzalco",2314000.0,2.0,3.0,2.0,235.5,24.0,Azcapotzalco,sabino 375 - Ampliación Del Gas,19.4654145,-99.1570221
inmuebles24,"Peten 173, es un desarrollo vertical de 8 exclusivos departamentos distribuidos en 4 niveles. Cuenta con elevador y areas comunes. Los departamentos constan de 3 recamaras, 2 baños, estudio, sala, comedor, cocina, area de lavado, y 1 o 2 cajones de estacionamiento. Peten 173 responde a las demandas actuales del mercado, contando con un diseño atractivo, una distribución inmejorable, implementación de materiales durables, y solidez estructural certificada. *Precios sujetos a cambio sin previo aviso, consulta a tu asesor.","peten 173 - Narvarte, Benito Juárez",4354600.0,3.0,3.0,3.0,243.0,13.0,Benito Juárez,peten 173 - Narvarte,19.3658193,-99.1570158
inmuebles24,"Estos bellos departamentos en Álvaro Obregón - Carolla iii, en preventa, cuentan con vigilancia, lobby, áreas verdes, pista para correr y más. Dentro de los Desarrollos inmobiliarios en la cdmx, Carola iii tiene la ventaja de encontrarse cerca de las principales vialidades y de contar con diversos sitios de interés a su alrededor, como lo es el llamado ""Bazar del sábado"", en donde se pueden adquirir artesanías mexicanas y tomar un desayuno folclórico mexicano.","Prolongación San Antonio, No. - Carola, Alvaro Obregón",2517318.0,2.0,3.0,4.0,552.0,9.0,Álvaro Obregón,"Prolongación San Antonio, No. - Carola",19.3845946,-99.1932872
inmuebles24,Excelente proyecto residencial en etapa de pre venta ubicado en la calle de Navío 6 en la Colonia Lomas del Chamizal. Dentro de una zona residencial tranquila y en crecimiento en la cdmx. Solo 19 departamentos. Entrega Enero 2019. Departamentos a partir 52. 75m2 hasta 74. 92m2. 1 y 2 recamaras con vestidor. 1 y 2 baños completos. sala. comedor. cocina Italiana equipada cubierta granito. balcones. garden house. 1 y 2 estacionamientos. Pisos laminados de madera o similar,"Navío 6 - Lomas del Chamizal, Cuajimalpa de Morelos",2751915.0,3.0,3.0,4.0,570.0,15.0,Cuajimalpa de Morelos,Navío 6 - Lomas del Chamizal,19.3865158,-99.265094
inmuebles24,"Conjunto residencial exclusivo de sólo 17 en 4 niveles departamentos ubicados en la Colonia San. Ángel Inn, en la Ciudad de México. Tenemos 2 accesos, uno sobre Av. Toluca y otro sobre la calle de Veracruz. Nuestros departamentos cuentan con: • Recámara principal con vestidor. • Recámara secundaria con clóset. • 2 baños completos. • Sala. • Comedor. • Cocina. • Área de lavado. • 2 cajones de estacionamiento. • 1 bodega. • Cada ph con su propio Roof Garden. Amenidades: • Roof Garden con lounge y asador. • Comedor al aire libre. • Zona de descanso. • Área infantil. xerena cuenta con: • 2 sótanos de estacionamiento para residentes. • Elevador. • Módulo de vigilancia","Avenida Toluca 109 - Olivar de los Padres, Alvaro Obregón",4734814.0,2.0,3.0,4.0,552.0,9.0,Álvaro Obregón,Avenida Toluca 109 - Olivar de los Padres,19.3372306,-99.224839
inmuebles24,"Urban del valle. Proyecto con gran diseño contemporáneo, se crea enfocado principalmente en la naturaleza, mezclada con el ritmo de vida acelerada de una ciudad como la nuestra, que al fusionarlos creamos un ambiente armónico para vivir. Cuenta con una justa distribución para facilitar tus necesidades del día a día y una inigualable vista.","amores - Del Valle, Benito Juárez",4690900.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,amores - Del Valle,19.3968746,-99.1638076
inmuebles24,"El placer del lujo, Popocatépetl by agatha, un proyecto mixto, ubicado en una zona privilegiada del sur de la Ciudad de México.","Popocatepetl , Col. Xoco Benito Juárez - Xoco, Benito Juárez",4684996.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,"Popocatepetl , Col. Xoco  - Xoco, Benito Juárez",19.3647524,-99.167154
inmuebles24,"Punta Museo es un desarrollo de uso mixto respaldado por la experiencia de yama Desarrolladora Inmobiliaria; constructora mexicana con más de 30 años en el mercado, que logra integrar departamentos con servicios y amenidades como salón lounge, lavanderia, business center, área de mascotas, así como un centro comercial de dos niveles contemplando tiendas de autoservicio, restaurantes, entretenimiento, moda, salud, y manteniendo el tradicional Museo del Automovil, convirtiendo este desarrollo en una propuesta de espacios equilibrados y pensados para el estilo de vida de cada integrante de la familia. La ubicación de este desarrollo es un punto clave al sur de la cdmx, localizado sobre Av. División del Norte a unos minutos de grandes vialidades como Calzada de Tlalpan, Av. Miguel Ángel de Quevedo y Periferico Sur, te permite tener acceso a los principales medios de transporte. En Punta Museo vive como te gusta, sabes, quieres y mereces.","División del norte 3572 - Pueblo de San Pablo Tepetlapa, Coyoacán",2016000.0,4.0,3.0,3.0,302.5,20.0,Coyoacán,División del norte 3572 - Pueblo de San Pablo Tepetlapa,19.3251127,-99.1404862
inmuebles24,"66 exclusivos departamentos. Diseño Mexicano Contemporáneo por Legorreta + Legorreta. Acabados importados de lujo. Excelente ubicación, a sólo 5 minutos de Periférico Sur Y 20 minutos de Santa Fe ¡Garantizado! Visita departamento muestra y enamórate de sus vistas.","Calzada Desierto de los Leones 4373 - Tetelpan, Alvaro Obregón",5312000.0,2.0,3.0,4.0,552.0,9.0,Álvaro Obregón,Calzada Desierto de los Leones 4373 - Tetelpan,19.346119,-99.2113388
inmuebles24,"Medellín 148 Living Spaces, es un proyecto de B5 Inmobiliaria que reúne lo mejor de dos mundos. La calidad, el diseño y el espacio de cada departamento te inspiran a vivir con tranquilidad y disfrutar dentro de tu casa. Su ubicación en el corazón de la colonia Roma te invitan a divertirte fuera de casa en los lugares más ""trendy"" de la ciudad.","Medellín 148, Roma Norte  Del. Cuauhtémoc - Roma, Cuauhtémoc",3929100.0,3.0,3.0,2.0,261.5,18.5,Cuauhtémoc,"Medellín 148, Roma Norte  Del.  - Roma, Cuauhtémoc",19.4064086,-99.1632693
inmuebles24,"We es un proyecto inmobiliario basado en la tendencia “sharing”, que te permite mantener un equilibrio de convivencia y adentrarte al nuevo estilo de vida para crear un futuro de bienestar social. We comparte su grandeza siendo la torre más alta de Santa Fe, comparte su alegría que se expresa en su diseño y comparte el estilo de vida de sus habitantes.","Blvd. Reforma (Carretera México - Toluca) 5392 - Santa Fe Cuajimalpa, Cuajimalpa de Morelos",3515897.0,3.0,3.0,4.0,570.0,15.0,Cuajimalpa de Morelos,"Blvd. Reforma (Carretera México - Toluca) 5392 - Santa Fe , Cuajimalpa de Morelos",19.35993,-99.29388
inmuebles24,"Periférico 180 mejora tu calidad de vida y la de los tuyos, ya que al reducir los tiempos de traslado por el exceso de tráfico a los espacios vitales de la Cd. De México, podrás pasar más tiempo en familia y disfrutando de todos los espacios que P180 tiene para ti.","BLVD ADOLFO López MATEOS 180 ESQ. CALLE 2 - San Pedro de los Pinos, Alvaro Obregón",2513780.0,2.0,3.0,4.0,552.0,9.0,Álvaro Obregón,BLVD ADOLFO López MATEOS 180 ESQ. CALLE 2 - San Pedro de los Pinos,19.42847,-99.12766
inmuebles24,"9 hermosos departamentos en Preventa en una de las mejores zonas de la cdmx, Col. Condesa. Cerca de importantes vialidades, restaurantes, cafés, parques, bancos, escuelas y todo lo que necesitas cerca de tí. Departamentos de 98-187 m2 habitables, 2 y 3 recámaras, 2, 2. 5 y 4. 5 baños, 1, 2 y 3 lugares de estacionamiento. ¡Ven a conocerlo y no pierdas la oportunidad de vivir aquí! Además, aprovecha descuento desde $260, 000 pesos* *El descuento equivale al 4% sobre el valor total del departamento. Promoción válida para la venta de 2 departamentos. Esta promoción no aplica a las personas que compraron antes de 09 de febrero de 2018. No aplica con otras promociones, descuentos o convenios. Aplican restricciones. Promoción válida con la última lista de precios vigente. Precios sujetos a cambio sin previo aviso.","Saltillo 70, Hipódromo Condesa - Condesa, Cuauhtémoc",6908000.0,2.0,3.0,2.0,261.5,18.5,Cuauhtémoc,"Saltillo 70, Hipódromo Condesa - Condesa",19.44506,-99.14612
inmuebles24,"Livix, un proyecto moderno, urbano y vanguardista en una de las zonas con mayor plusvalía, Nuevo Polanco. Desarrollado por marhnos® y diseñado por el prestigiado Arquitecto Javier Sánchez. La mejor opción, decide vivir en Livix, aprovecha ¡precios de preventa! Además de una excelente ubicación y cercanía a todos los servicios como centros comerciales, educativos, financieros y de salud, gozarás de tener a unos pasos el futuro Bosque Urbano, un corredor peatonal y de bicicletas que recorrerá las mejores zonas de la ciudad, hasta llegar al Bosque de Chapultepec. Un lugar donde tus traslados sean parte de una vida incomparable. Vive como quieres, ya que Livix contará con amenidades, como: - Salón de usos múltiples - Pet zone - Ludoteca + Science lab - Coffe lounge - Coworking space - Salón de adultos- Gimnasio- - Salón de yoga - Área de juegos - Family room - Bici estacionamientos - Comercio en planta baja- También ¡visítanos! En nuestro Showroom, ubicado en Lafayette 147, esquina Thiers, Col. Anzures, Del. Miguel Hidalgo.","Calle Lago Filt - Granada, Miguel Hidalgo",3518000.0,3.0,3.0,4.0,640.0,13.0,Miguel Hidalgo,Calle Lago Filt - Granada,19.4414507,-99.1958834
inmuebles24,"Neo condesa. 9 hermosos departamentos en Preventa en una de las mejores zonas de la cdmx, Colonia Condesa. Cerca de importantes restaurantes, bancos, escuelas, parques y mucho más. ¡Ven a conocer este increíble desarrollo y aprovecha precios de Preventa!","Alfonso Reyes 193 - Condesa, Cuauhtémoc",6806000.0,2.0,3.0,2.0,261.5,18.5,Cuauhtémoc,Alfonso Reyes 193 - Condesa,19.4098044,-99.1787808
inmuebles24,"El proyecto se localiza en Pórtales Norte, Delegación Benito Juárez. Su gran concentración de comercio, negocios, centros educativos y viviendas de primer nivel; la hacen una de las zonas de mayor plusvalía de la Cd. De México. Se diseña y concibe como un elemento arquitectónico que expresa diversidad, modernidad, confort y funcionalidad. Encontramos espacios abiertos de gran dinamismo que a su vez puede darnos la opción de privacidad y gran tranquilidad. La mezcla de materiales tan limpios como lo son el acero y madera dan un sentido de vanguardia pero a su vez de calidez; lo que provoca una libre interacción con el contexto. Sin duda Víctor Hugo 99 es una propuesta de volúmenes arquitectónicos que expresan calidad de vida en una de las zonas más exclusivas. del país.","Victor Hugo 99 - Portales, Benito Juárez",2790400.0,3.0,3.0,3.0,243.0,13.0,Benito Juárez,Victor Hugo 99 - Portales,19.3703445,-99.1483071
inmuebles24,"Félix Cuevas es un nuevo desarrollo que destaca por su modernidad, confort y funcionalidad. Encontramos espacios abiertos de gran dinamismo que a su vez pueden darnos la opción de privacidad y gran tranquilidad. Sin duda Félix Cuevas 514 es una propuesta que expresa calidad de vida en una de las zonas mas exclusivas del país, Col. Del Valle. 59 departamentos de 2 recámaras, 2 baños y 2 estacionamientos. Descuento desde $180, 000* Áreas comunes: Gimnasio, lobby, vigilancia, control de acceso, vestíbulo, roof garden y 3 sótanos de estacionamiento con capacidad para 114 automóviles. ¡Ven a conocerlo! * El descuento equivale al 4% sobre el valor total del departamento. Promoción sujeta a la disponibilidad de 4 unidades. No aplica con otras promociones, descuentos o convenios. Promoción válida con la última lista de precios vigente. Esta promoción no aplica a las personas que compraron antes del 30 de abril de 2018 en el desarrollo. Precios sujetos a cambio sin previo aviso. Aplican restricciones.","Felix Cuevas 514 - Del Valle, Benito Juárez",4480000.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,Felix Cuevas 514 - Del Valle,19.3722636,-99.1721288
inmuebles24,"Almina es el escenario ideal para una nueva etapa en la vida de profesionales, parejas o familias: un conjunto residencial resguardado por un sistema de seguridad las 24 horas y ubicado en una de las zonas residenciales más exclusivas del sur de la Ciudad de México. Las áreas comunes del desarrollo están diseñadas para complacer a habitantes de todas las edades y con todos los gustos. Los 245 departamentos tienen superficies de entre 112 y 130 m2 y acaba¬dos modernos. Por su ubicación en Camino Real de Minas, entre las Calzadas Desierto de los Leones y Las Águilas, los residentes de Almina podrán disfrutar la tranquilidad de la zona y a la vez estar conectados con vialidades principales de la ciudad como Periférico Sur (a 5 minutos) y la vía rápida hacia Santa Fe (a 10 minutos). Departamentos en Preventa de 2 y 3 recámaras, 2, 2. 5 y 3 baños, 2 estacionamientos. Algunos con Roof garden privado. Las amenidades y áreas comunes de Almina ofrecen un equilibrio entre la actividad y el descanso, la privacidad y la convivencia. ¡Ven a conocerlos!","Camino Real de Minas 7 - Tetelpan, Alvaro Obregón",4607700.0,2.0,3.0,4.0,552.0,9.0,Álvaro Obregón,Camino Real de Minas 7 - Tetelpan,19.345954,-99.2120659
inmuebles24,"¡ven A visitar nuestro departamento muestra! Acabados como ninguno, gran diseño arquitectónico, amenidades armoniosas Y ubicación inigualable. Definido por un lujo incomparable, vité es un proyecto extraordinario que conquista a todos lo que lo visitan. 28 departamentos de lujo, 7 departamentos de doble nivel y 4 Penthouses exclusivos. Con dos niveles de amenidades que te llevarán a una experiencia de vida única. ¡ven A visitar nuestro departamento muestra! Vité 118 José María Rico. Vida en equilibrio perfecto.","Jose María Rico 118 - Del Valle, Benito Juárez",5502900.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,Jose María Rico 118 - Del Valle,19.368789,-99.1790823
inmuebles24,"Diseñado por pgm Arquitectos. Solo 14 departamentos en la calle más céntrica de Polanco, Arquímedes 219. 12 Departamentos de 2 niveles y 2 ph's de 3 niveles. 100% terminados con acabados de Lujo. Lobby de acceso con seguridad. Dos niveles de subsuelo para estacionamientos. Desarrollado por Inmobiliairia Brismac. Comercializado por Alaya y Ale Comercial.","Arquimedes - Polanco, Miguel Hidalgo",11350000.0,2.0,3.0,4.0,640.0,13.0,Miguel Hidalgo,Arquimedes - Polanco,19.4319285,-99.1909877
inmuebles24,"Desarrollo con una ubicación privilegiada. A solo 10 minutos del Aeropuerto de la cdmx. Se encuentra rodeado de lo que tu familia se merece; escuelas, parques, centro de espectáculos y más. Amenidades: Áreas verdes, plazas interiores, juegos infantiles, gimnasio, salón de usos múltiples con terraza, acceso controlado, elevadores, puertas eléctricas, y comercios. Visítenos: Oriente 237 esq. Sur4, # 152, Col. Agrícola Oriental, Del. Iztacalco, cdmx - (55) 5082. 7538 Ver datos","Oriente 237 No. 152 - Agrícola Oriental, Iztacalco",1268000.0,2.0,3.0,2.0,182.56,22.0,Iztacalco,Oriente 237 No. 152 - Agrícola Oriental,19.3934572,-99.0762872
inmuebles24,"Desarrollo de 132 departamentos distribuidos en 3 torres, cerca del Foro Sol y del Palacio de los Deportes. A tan solo 8 minutos del aeropuerto. Entre Río Churubusco y Resina.","Canela 484 - Granjas México, Iztacalco",1638636.0,2.0,3.0,2.0,182.56,22.0,Iztacalco,Canela 484 - Granjas México,19.3982978,-99.1022856
inmuebles24,"¡precio especial! ¡entrega inmediata! En el corazón de la zona residencial y de negocios más exclusiva de la Ciudad de México, un refinado remanso de lujo y estilo; Polanco, crea la atmósfera perfecta para uno de los espacios residenciales más sofisticados de la zona, una muestra inigualable de privacidad, estilo, tecnología y diseño arquitectónico. Sócrates by Agatha, el placer del estilo. *Los precios antes mencionados están sujetos a cambios sin previo aviso. Para conocer los precios vigentes, así como más prototipos, favor de ponerse en contacto con nuestro departamento de Ventas.","Sócrates 109, Polanco - Polanco, Miguel Hidalgo",14438426.0,2.0,3.0,4.0,640.0,13.0,Miguel Hidalgo,"Sócrates 109, Polanco - Polanco",19.4312752,-99.2040691
inmuebles24,"Los departamentos en Venustiano Carranza - Zaragoza, cuentan con 2 y 3 recámaras, 1 y 2 baños. Lobby, vigilancia, área para ludoteca, entre otras amenidades.","Calzada Ignacio Zaragoza, No.838, Col. Ampliacion Aviación Civil, Del. Venustiano Carranza - Ampliación Aviación Civil, Venustiano Carranza",1132339.0,2.0,3.0,2.5,196.0,24.0,Venustiano Carranza,"Calzada Ignacio Zaragoza, No.838, Col. Ampliacion Aviación Civil, Del.  - Ampliación Aviación Civil, Venustiano Carranza",19.44286,-99.09724
inmuebles24,"Últimos departamentos. Disfruta del confort de vivir en la ciudad. Nivel San Rafael te brindan plusvalía dentro de la ciudad, dentro de una zona en crecimiento, comodidad y accesibilidad. 19 Departamentos desde 94m2 hasta 111m2. Visita el departamento muestra: https: //my. matterport. com/show/? m=xfqyrgqfuzf. Con planes de financiamiento. Construcción Nivel San Rafael. Con un diseño de cimentación especializado para el tipo de suelo de la zona. Empresa filial y la empresa que realizó la construcción de Nivel San Rafael: Tecnosuelo, que cuenta con 44 años de experiencia en construcción geotécnica, cimentaciones y así mismo cuenta con un banco de estudios realizados de mecánica de suelos en toda la República Mexicana. *Se realizó un estudio previo y constante del suelo para definir la ingeniería y el mejor sistema para cimentar el complejo. *Construcción bajo la normativa de diseño sísmico vigente en Ciudad de México (Normas técnicas complementarias, capítulo diseño por sismo). *Diseño y construcción aprobada y supervisada por un D. R. O. (Director responsable de obra) y un C. S. E. (Corresponsable en seguridad estructural). *Durante el proceso constructivo se han seguido estrictos controles y inspecciones por parte de la empresa debido a las políticas de auditoría interna contempladas en las normas iso9001 / Ver datos / iso18001, certificaciones con las que cuenta la empresa. El diseño arquitectónico y estructural: Se ha construido con una estructura de Acero. Ante un sismo la estructura absorbe mayor porcentaje de energía y a su vez es más flexible. Cimentación Compensada, que hace que en el diseño del edificio, el centro de gravedad este muy bajo, es decir el centro de gravedad que se encuentra por debajo del inmueble es mayor que el resto del edificio, lo que hace tener mayor estabilidad. Este diseño de cimentación esta previamente evaluado de acuerdo al reglamento de seguridad de sismos.","Joaquín Velázquez de León 114 - San Rafael, Cuauhtémoc",4650000.0,2.0,3.0,2.0,261.5,18.5,Cuauhtémoc,Joaquín Velázquez de León 114 - San Rafael,19.4393159,-99.1658299
inmuebles24,"En una de las mejores colonias de México, surge vité1030 Gabriel Mancera. Ofreciendo un equilibrio perfecto entre lujo y diseño. 11 departamentos desde 125m2 hasta 183m2 de 2 o 3 recamaras, diseñados para ser exclusivos y generar experiencias, que armonizan de manera perfecta las espectaculares vistas exteriores con el diseño interior. Muy iluminados con ventanas de piso a techo en área social y recamara principal. Todos nuestros acabados cuentan con finos materiales de la más alta calidad en elementos modernos y detalles llenos de creatividad que visten cada espacio a la perfección, equilibrando armonía y belleza que impactan desde el primer momento que se ven; Madera de ingeniería, piedras naturales en cocina y baños, Electrodomésticos italianos marca Smeg (horno, parrilla y campana), preparación para domótica en todo el departamento, closets y vestidores de diseño exclusivo con cajones de cierre lento. Baños con cancelería de primer nivel y regaderas de lluvia. Elevador directo al departamento con acceso de control numérico. Roof Garden que alberga amenidades funcionales y armoniosas que acentúan la personalidad de vité y te transportan a un momento de goce y bienestar. Excelente ubicación cerca de parques, supermercados, restaurantes y escuelas. Vité 1030 Gabriel Mancera… Vida en Equilibrio Perfecto","Gabriel Mancera #1030 - Del Valle, Benito Juárez",7091000.0,2.0,3.0,3.0,243.0,13.0,Benito Juárez,Gabriel Mancera #1030 - Del Valle,19.377855,-99.1663303
