source,title,location,renta_mensual,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,url
rentola_rentas,Departamento en Renta,"Calle Dinamarca 86, Roma, 06600 Mexico City, CMX, Mexico",7000.0,1,0,0,226.0,30.0,No Identificada,Roma,19.4179402,-99.149146,https://rentola.mx/listings/habitaciones-en-comodo-departamento-amueblado-pba1969
rentola_rentas,Departamento en Renta,"Plaza Volador, Colonia Dr. Alfonso Ortiz Tirado, 09020 Mexico City, CMX, Mexico",7000.0,3,0,1,88.0,30.0,No Identificada,Colonia Dr. Alfonso Ortiz Tirado,19.3886249,-99.0780276,https://rentola.mx/listings/departamento-col-dr-alfonso-ortiz-tirado-pf45d45
rentola_rentas,Departamento en Renta,"Calle Shakespeare 68, Anzures, 11590 Mexico City, CMX, Mexico",4800.0,1,0,0,533.0,30.0,No Identificada,Anzures,19.4284079,-99.1773029,https://rentola.mx/listings/cuarto-amueblado-para-mujer-a-5-minutos-de-la-torre-bbva-reforma-p5eba29
rentola_rentas,Departamento en Renta,"Privada Segunda Matapulgas, Tlalpan, 14460 Mexico City, Mexico",8500.0,2,0,0,43.0,30.0,Tlalpan,Tlalpan,19.3038442,-99.2079494,https://rentola.mx/listings/casa-en-renta-privada-segunda-matapulgas-tlalpuente-tlalpan-ciudad-de-mexico-14460-mex-p0ee3a0
rentola_rentas,Departamento en Renta,"BTM Polanco, Calle Lope de Vega 318, Colonia Rincón del Bosque, 11560 Mexico City, CMX, Mexico",4500.0,2,0,1,25.0,30.0,Polanco,Calle Lope de Vega 318,19.4325446,-99.1871337,https://rentola.mx/listings/renta-de-departamento-amueblado-en-lope-de-vega-pfdeb29
rentola_rentas,Departamento en Renta,"Avenida Miguel Hidalgo 84, Coyoacán, 04030 Mexico City, CMX, Mexico",6000.0,1,0,0,286.0,30.0,Coyoacán,Coyoacán,19.3488917,-99.1629828,https://rentola.mx/listings/residencia-en-hospedaje-para-mujeres-p85afc8
rentola_rentas,Departamento en Renta,"Calle Emerson, Polanco, 11560 Mexico City, CMX, Mexico",8000.0,3,0,1,43.0,30.0,Polanco,Polanco,19.43353,-99.190915,https://rentola.mx/listings/renta-departamento-nuevo-en-polanco-p23d2ec
rentola_rentas,Departamento en Renta,"Calle Felipe Carrillo Puerto 192, Popotla, 11400 Mexico City, CMX, Mexico",3800.0,1,0,0,350.0,30.0,No Identificada,Popotla,19.450631,-99.1788632,https://rentola.mx/listings/habitacion-amueblada-solo-mujeres-p7acb2c
rentola_rentas,Departamento en Renta,"Calle Loma de Vista Hermosa, Colonia Lomas de Vista Hermosa, 05100 Mexico City, Mexico",10000.0,4,0,0,23.0,30.0,Colonia Lomas De Vista Hermosa,Colonia Lomas de Vista Hermosa,19.3653514,-99.2737186,https://rentola.mx/listings/casa-en-renta-en-lomas-de-vista-hermosa-cuajimalpa-de-morelos-ciudad-de-mexico-p86d74a
rentola_rentas,Departamento en Renta,"Benito Juárez, Mexico City, Mexico",10000.0,2,0,1,98.0,30.0,Benito Juárez,Mexico City,19.3829715,-99.1800979,https://rentola.mx/listings/departamento-en-renta-en-col-del-valle-sur-benito-juarez-p0a5a08
