titulo,precio,ubicacion,recamaras,banos,m2,url,datos_brutos
,"MXN27,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2916939761-departamento-en-renta-narvarte-roof-garden-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta Narvarte !roof Garden! | MXN | 27,000 | 2 recámaras | 2 baños | 100 m² de terreno | Colonia Narvarte, Benito Juárez, Narvarte, Benito Juárez, Distrito Federal"
,"MXN105,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5023199562-renta-de-departamento-en-juarez-cuauhtemoc-ao408-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Renta De Departamento En Juarez, Cuauhtemoc Ao408 | MXN | 105,000 | 3 recámaras | 2 baños | 166 m² construidos | Juárez, Cuauhtémoc, Distrito Federal"
,"MXN43,920",,,,,https://departamento.mercadolibre.com.mx/MLM-4366525900-departamento-en-renta-en-jardin-reforma-3rec-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Jardín Reforma (3rec) | MXN | 43,920 | 3 recámaras | 2 baños | 101 m² construidos | San Rafael, Cuauhtémoc, Distrito Federal"
,"MXN23,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5261264806-departamento-santa-fe-cuajimalpa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento - Santa Fe Cuajimalpa | MXN | 23,500 | 1 recámara | 1 baño | 65 m² de terreno | Renta Depto 1 REC C/balcon (65 M2) WE Santa FE, $23,500, Santa Fe Cuajimalpa, Cuajimalpa De Morelos, Distrito Federal"
,"MXN14,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5252681194-espectacular-loft-amueblado-en-el-chamizal-ideal-para-ejecutivos-o-estudiantes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Espectacular Loft Amueblado En El Chamizal - Ideal Para Ejecutivos O Estudiantes | MXN | 14,500 | 1 recámara | 1 baño | 45 m² construidos | Lomas Del Chamizal, Cuajimalpa De Morelos, Distrito Federal"
,"MXN35,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5142492516-departamento-en-renta-en-del-valle-sur-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Del Valle Sur | pulppo | MXN | 35,000 | 2 recámaras | 2 baños | 90 m² construidos | Del Valle Sur, Benito Juárez, Distrito Federal"
,"MXN47,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5206217722-departamento-en-renta-en-colonia-ciudad-de-los-deportes-benito-juarez-ciudad-de-mexico-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Colonia Ciudad De Los Deportes, Benito Juárez, Ciudad De México | MXN | 47,500 | 2 recámaras | 3 baños | 225 m² construidos | Tiepolo 8, Ciudad De Los Deportes, Benito Juárez, Distrito Federal"
,"MXN16,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5328123062-departamento-en-renta-en-san-jeronimo-lidice-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En San Jerónimo Lídice | pulppo | MXN | 16,000 | 2 recámaras | 1 baño | 95 m² construidos | San Bernabe 197, La Magdalena Contreras, Distrito Federal"
,"MXN230,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5059798908-rentaventa-departamento-en-polanco-amueblado-ph-3-picos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Renta/venta   Departamento En Polanco Amueblado  Ph 3 Picos | MXN | 230,000 | 3 recámaras | 5 baños | 470 m² construidos | Polanco, Miguel Hidalgo, Distrito Federal"
,"MXN143,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2827023433-departamento-en-renta-en-plaza-carso-ampliacion-granada-miguel-hidalgo-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Plaza Carso, Ampliación Granada, Miguel Hidalgo, Cdmx | MXN | 143,000 | 2 recámaras | 2 baños | 220 m² construidos | Ampliación Granada, Miguel Hidalgo, Distrito Federal"
