SKU,Titulo,Renta_MXN,Area_m2,Recamaras,Banos,Estacionamientos,Ubicacion,Alcaldia,Pagina_Origen,URL
41032-73-6ed48b0e6b2d-6b2a-19dfb79-8390-7de4,Departamento en Renta en Polanco,38000,70,1,1,1,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,15,https://www.lamudi.com.mx/detalle/41032-73-6ed48b0e6b2d-6b2a-19dfb79-8390-7de4
41032-73-fe218de61967-992b-19ce50f-9a58-73b5,Departamento en Renta en Roma Norte,32000,98,2,1,1,"Roma Norte, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-fe218de61967-992b-19ce50f-9a58-73b5
41032-73-6114844c7511-2515-19b0e19-9a85-76d0,Departamento en Renta en Santa Fe,32000,104,2,2,1,"Santa Fe, Álvaro Obregón, Ciudad de México",Álvaro Obregón,16,https://www.lamudi.com.mx/detalle/41032-73-6114844c7511-2515-19b0e19-9a85-76d0
41032-73-2482128205a1-e42b-19d72a8-9ac1-7366,Departamento en Renta en Roma Norte,28000,57,1,1,1,"Roma Norte, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-2482128205a1-e42b-19d72a8-9ac1-7366
41032-73-661b20a06dec-9c5a-19d7017-9eaf-7783,Departamento en Renta en Condesa,63000,165,2,2,1,"Condesa, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-661b20a06dec-9c5a-19d7017-9eaf-7783
41032-73-61aa4a433f62-7609-19e4d98-90c2-7e10,Departamento en Renta en Escandón I Sección,45000,97,1,1,2,"Escandón I Sección, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-61aa4a433f62-7609-19e4d98-90c2-7e10
41032-73-81ac4be3e4f-a65f-19e2971-9cc3-73fc,Departamento en Renta en Juárez,22000,35,1,1,0,"Juárez, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-81ac4be3e4f-a65f-19e2971-9cc3-73fc
41032-73-9bc31406da8f-f90d-19d7a40-af2f-7cd2,Departamento en Renta en Polanco,65000,109,1,1,1,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-9bc31406da8f-f90d-19d7a40-af2f-7cd2
41032-73-8309628eb843-c7c9-19e0493-a4af-717f,Departamento en Renta en Heron Proal,16000,70,3,2,1,"Heron Proal, Álvaro Obregón, Ciudad de México",Álvaro Obregón,16,https://www.lamudi.com.mx/detalle/41032-73-8309628eb843-c7c9-19e0493-a4af-717f
41032-73-2ae1c69b2bef-ae7c-19cea3e-859b-74ba,Departamento en Renta en Bosques de las Lomas,56000,212,2,2,2,"Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,16,https://www.lamudi.com.mx/detalle/41032-73-2ae1c69b2bef-ae7c-19cea3e-859b-74ba
41032-73-8795160b0e37-3b92-19dd729-8322-7922,Departamento en Renta en Cuajimalpa,20000,62,1,1,1,"Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,16,https://www.lamudi.com.mx/detalle/41032-73-8795160b0e37-3b92-19dd729-8322-7922
41032-73-7b3de86c3992-1808-19471fa-b5e4-770f,Departamento en Renta en Polanco,15000,600,4,4,3,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-7b3de86c3992-1808-19471fa-b5e4-770f
41032-73-91d16ea2188b-cd51-19de156-8483-7a68,Departamento en Renta en Juárez,33500,80,1,1,0,"Juárez, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-91d16ea2188b-cd51-19de156-8483-7a68
41032-73-db91554d1979-f89f-19c0f4a-bd86-73e5,Departamento en Renta en Panamericana,19500,160,2,2,2,"Panamericana, Gustavo A. Madero, Ciudad de México",Gustavo A. Madero,16,https://www.lamudi.com.mx/detalle/41032-73-db91554d1979-f89f-19c0f4a-bd86-73e5
41032-73-d794d799057e-dfa5-19e4210-8bdc-70f1,Departamento en Renta en Heron Proal,16000,90,3,2,1,"Heron Proal, Álvaro Obregón, Ciudad de México",Álvaro Obregón,16,https://www.lamudi.com.mx/detalle/41032-73-d794d799057e-dfa5-19e4210-8bdc-70f1
41032-73-9080213a911-f6fa-19e3958-8ba1-70fb,Departamento en Renta en Ampliación Del Gas,16000,75,2,2,2,"Ampliación Del Gas, Azcapotzalco, Ciudad de México",Azcapotzalco,16,https://www.lamudi.com.mx/detalle/41032-73-9080213a911-f6fa-19e3958-8ba1-70fb
41032-73-6a0ccbd67b53-af8b-19ae715-aeb4-7eea,Departamento en Renta en Anzures,38000,150,2,2,1,"Anzures, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-6a0ccbd67b53-af8b-19ae715-aeb4-7eea
41032-73-5c2b7ee2758a-fdaf-19db1d2-b549-7378,Departamento en Renta en Anahuac I Sección,26000,73,1,1,1,"Anahuac I Sección, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-5c2b7ee2758a-fdaf-19db1d2-b549-7378
41032-73-5104276b427b-29e2-19de0af-9d4d-7299,Departamento en Renta en Jardines de La Palma,44000,163,3,3,2,"Jardines de La Palma, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,16,https://www.lamudi.com.mx/detalle/41032-73-5104276b427b-29e2-19de0af-9d4d-7299
41032-73-b4d9e91a3357-701d-19d99ee-8fb3-7a96,Departamento en Renta en Narvarte,36500,118,2,2,2,"Narvarte, Benito Juárez, Ciudad de México",Benito Juárez,16,https://www.lamudi.com.mx/detalle/41032-73-b4d9e91a3357-701d-19d99ee-8fb3-7a96
41032-73-3742b316db0c-2caa-19de0c9-9186-73b5,Departamento en Renta en Contadero,70000,312,2,2,3,"Contadero, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,16,https://www.lamudi.com.mx/detalle/41032-73-3742b316db0c-2caa-19de0c9-9186-73b5
41032-73-e1ef8a90a0d0-9c84-19c2be3-8b25-7ee4,Departamento en Renta en San José Insurgentes,49000,200,1,2,0,"San José Insurgentes, Benito Juárez, Ciudad de México",Benito Juárez,16,https://www.lamudi.com.mx/detalle/41032-73-e1ef8a90a0d0-9c84-19c2be3-8b25-7ee4
41032-73-637cad20c4aa-87da-19c9355-8a34-7260,Departamento en Renta en Polanco,79000,175,2,2,3,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-637cad20c4aa-87da-19c9355-8a34-7260
41032-73-2c484c606f38-35f8-1942f26-9825-7498,Departamento en Renta en Anzures,19900,55,1,2,0,"Anzures, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,16,https://www.lamudi.com.mx/detalle/41032-73-2c484c606f38-35f8-1942f26-9825-7498
41032-73-fe1241c26bf-f06b-19d293b-8e51-7bff,Departamento en Renta en Del Valle,45000,128,2,2,2,"Del Valle, Benito Juárez, Ciudad de México",Benito Juárez,16,https://www.lamudi.com.mx/detalle/41032-73-fe1241c26bf-f06b-19d293b-8e51-7bff
41032-73-c29bf0c9c6fe-363c-19b4e21-8a7f-7e1e,Departamento en Renta en Guadalupe Tepeyac,14300,43,1,1,0,"Guadalupe Tepeyac, Gustavo A. Madero, Ciudad de México",Gustavo A. Madero,16,https://www.lamudi.com.mx/detalle/41032-73-c29bf0c9c6fe-363c-19b4e21-8a7f-7e1e
41032-73-8e5248aa049b-9203-19a8049-91c2-7c6d,Departamento en Renta en Cuauhtémoc,43920,101,3,2,0,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-8e5248aa049b-9203-19a8049-91c2-7c6d
41032-73-c06838d1f762-a71f-19d2931-c00a-7fd9,Departamento en Renta en Hipódromo,20000,65,1,1,0,"Hipódromo, Cuauhtémoc, Ciudad de México",Cuauhtémoc,16,https://www.lamudi.com.mx/detalle/41032-73-c06838d1f762-a71f-19d2931-c00a-7fd9
41032-73-a9bd0f548586-7066-19a8049-bce5-7f19,Departamento en Renta en Cuauhtémoc,35600,78,2,2,0,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",Cuauhtémoc,17,https://www.lamudi.com.mx/detalle/41032-73-a9bd0f548586-7066-19a8049-bce5-7f19
41032-73-cc1a6e0b352b-adc4-19afa48-94e1-7482,Departamento en Renta en Polanco,110000,306,3,3,2,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-cc1a6e0b352b-adc4-19afa48-94e1-7482
41032-73-43d5d13f4cc3-24e0-194f833-b8e8-738e,Departamento en Renta en Juárez,19630,38,1,1,0,"Juárez, Cuauhtémoc, Ciudad de México",Cuauhtémoc,17,https://www.lamudi.com.mx/detalle/41032-73-43d5d13f4cc3-24e0-194f833-b8e8-738e
41032-73-2f24c0230cea-3609-19e036e-9a51-74e8,Departamento en Renta en Santa Fe Cuajimalpa,67000,189,3,3,2,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,17,https://www.lamudi.com.mx/detalle/41032-73-2f24c0230cea-3609-19e036e-9a51-74e8
41032-73-2052012263ae-9e83-19d7c8d-ab97-72b2,Departamento en Renta en Ampliación Granada,32000,80,2,2,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-2052012263ae-9e83-19d7c8d-ab97-72b2
41032-73-cd8b41b079ba-5283-19d41c2-8750-77ca,Departamento en Renta en Lomas de Sotelo,19372,51,0,1,0,"Lomas de Sotelo, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-cd8b41b079ba-5283-19d41c2-8750-77ca
41032-73-5c9af499705e-86f2-19a8049-999f-76f0,Departamento en Renta en Cuauhtémoc,24070,44,1,1,0,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",Cuauhtémoc,17,https://www.lamudi.com.mx/detalle/41032-73-5c9af499705e-86f2-19a8049-999f-76f0
41032-73-2905e6e2efd2-dd32-19d7565-b9a0-7357,Departamento en Renta en Pueblo de Santa Ursula Coapa,27500,95,2,2,2,"Pueblo de Santa Ursula Coapa, Coyoacán, Ciudad de México",Coyoacán,17,https://www.lamudi.com.mx/detalle/41032-73-2905e6e2efd2-dd32-19d7565-b9a0-7357
41032-73-6ded38cb1156-8480-19cdfbf-9d91-7843,Departamento en Renta en Ampliación Granada,50000,120,2,2,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-6ded38cb1156-8480-19cdfbf-9d91-7843
41032-73-526bc03222e0-6a5b-19d9e21-84f6-756f,Departamento en Renta en Ampliación Granada,60000,120,2,3,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-526bc03222e0-6a5b-19d9e21-84f6-756f
41032-73-ef2e6c3fcccc-7f8c-19a8049-b0d0-7909,Departamento en Renta en Cuauhtémoc,21550,38,0,1,0,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",Cuauhtémoc,17,https://www.lamudi.com.mx/detalle/41032-73-ef2e6c3fcccc-7f8c-19a8049-b0d0-7909
41032-73-53b7d8da97e6-bb76-19d1d6a-b569-72ea,Departamento en Renta en Ampliación Granada,39000,84,2,2,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-53b7d8da97e6-bb76-19d1d6a-b569-72ea
41032-73-1d00872b8cea-fc2c-19e1930-9bf9-7838,Departamento en Renta en Ampliación Granada,70000,168,3,3,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-1d00872b8cea-fc2c-19e1930-9bf9-7838
41032-73-e4a2a777fc15-27db-19d830e-b65f-732e,Departamento en Renta en Ampliación Granada,37000,70,1,1,1,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-e4a2a777fc15-27db-19d830e-b65f-732e
41032-73-4a8329d5c59b-b3d0-19d1dd6-a552-72c7,Departamento en Renta en Ampliación Granada,45000,70,1,1,1,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-4a8329d5c59b-b3d0-19d1dd6-a552-72c7
41032-73-3628c60d000e-18f4-19d78bb-8ac2-7616,Departamento en Renta en Ampliación Granada,60000,118,2,3,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-3628c60d000e-18f4-19d78bb-8ac2-7616
41032-73-36f8aea19d29-bf82-b5dac77f-aaba-3174,Departamento en Renta en Centro,20000,65,2,2,1,"Centro, Cuauhtémoc, Ciudad de México",Cuauhtémoc,17,https://www.lamudi.com.mx/detalle/41032-73-36f8aea19d29-bf82-b5dac77f-aaba-3174
41032-73-36a3accc4747-3802-19e191f-8391-7686,Departamento en Renta en Ampliación Granada,40500,78,1,1,1,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-36a3accc4747-3802-19e191f-8391-7686
41032-73-fe145720f8d4-2441-19e05c3-a2ba-72a4,Departamento en Renta en Ampliación Granada,35000,85,2,2,2,"Ampliación Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-fe145720f8d4-2441-19e05c3-a2ba-72a4
41032-73-c613d41421af-e254-19ddeba-8284-778d,Departamento en Renta en Polanco,70000,197,2,2,2,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-c613d41421af-e254-19ddeba-8284-778d
41032-73-70069d0266a7-c39e-1973df0-b052-7af1,Departamento en Renta en Niños Héroes,18000,75,2,1,2,"Niños Héroes, Benito Juárez, Ciudad de México",Benito Juárez,17,https://www.lamudi.com.mx/detalle/41032-73-70069d0266a7-c39e-1973df0-b052-7af1
41032-73-3fbc5f109125-4547-19dd714-ad8f-7582,Departamento en Renta en Periodista,38000,67,1,1,0,"Periodista, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,17,https://www.lamudi.com.mx/detalle/41032-73-3fbc5f109125-4547-19dd714-ad8f-7582
41032-73-d88b38f31cb2-436-19a7bc2-903e-76d4,Departamento en Renta en Santa Fe,28000,72,1,1,2,"Santa Fe, Álvaro Obregón, Ciudad de México",Álvaro Obregón,17,https://www.lamudi.com.mx/detalle/41032-73-d88b38f31cb2-436-19a7bc2-903e-76d4
41032-73-6155f30d4bad-c761-732f17b9-88f6-1f04,Departamento en Renta en Cuauhtémoc,29000,80,2,2,1,"Cuauhtémoc, Cuauhtémoc, Ciudad de México",Cuauhtémoc,17,https://www.lamudi.com.mx/detalle/41032-73-6155f30d4bad-c761-732f17b9-88f6-1f04
41032-73-c9c76da1bfa0-59ca-19e1f5d-9084-707d,Departamento en Renta en Agrícola Oriental,19000,120,2,1,1,"Agrícola Oriental, Iztacalco, Ciudad de México",Iztacalco,17,https://www.lamudi.com.mx/detalle/41032-73-c9c76da1bfa0-59ca-19e1f5d-9084-707d
41032-73-a39873a4586a-4e08-19d7018-bc95-790a,Departamento en Renta en Xoco,42000,90,2,2,2,"Xoco, Benito Juárez, Ciudad de México",Benito Juárez,17,https://www.lamudi.com.mx/detalle/41032-73-a39873a4586a-4e08-19d7018-bc95-790a
41032-73-cd5cc80362bf-fda6-19d4bc6-9093-7389,Departamento en Renta en Del Valle,30000,90,2,2,2,"Del Valle, Benito Juárez, Ciudad de México",Benito Juárez,17,https://www.lamudi.com.mx/detalle/41032-73-cd5cc80362bf-fda6-19d4bc6-9093-7389
41032-73-fc1b1cec48ac-60e-19d995d-b46c-717d,Departamento en Renta en Xoco,36000,100,2,2,0,"Xoco, Benito Juárez, Ciudad de México",Benito Juárez,17,https://www.lamudi.com.mx/detalle/41032-73-fc1b1cec48ac-60e-19d995d-b46c-717d
41032-73-dde88bb2bdb1-e11b-19c4d22-828a-79b0,Departamento en Renta en Bosques de las Lomas,25000,35,0,0,1,"Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,18,https://www.lamudi.com.mx/detalle/41032-73-dde88bb2bdb1-e11b-19c4d22-828a-79b0
41032-73-6d537ad5de4d-ee5f-19d7002-a4e2-7367,Departamento en Renta en Napoles,25000,63,1,1,1,"Napoles, Benito Juárez, Ciudad de México",Benito Juárez,18,https://www.lamudi.com.mx/detalle/41032-73-6d537ad5de4d-ee5f-19d7002-a4e2-7367
41032-73-54c07a1cbdc5-3111-19612aa-a21a-8042,Departamento en Renta en Olivar de los Padres,25000,86,2,2,0,"Olivar de los Padres, Álvaro Obregón, Ciudad de México",Álvaro Obregón,18,https://www.lamudi.com.mx/detalle/41032-73-54c07a1cbdc5-3111-19612aa-a21a-8042
41032-73-cd202b27639d-3796-19e0818-a28a-7f29,Departamento en Renta en Santa Maria Nonoalco,27000,85,2,2,2,"Santa Maria Nonoalco, Benito Juárez, Ciudad de México",Benito Juárez,18,https://www.lamudi.com.mx/detalle/41032-73-cd202b27639d-3796-19e0818-a28a-7f29
41032-73-f6380d7ba14e-49a1-19cf8c5-ae48-7062,Departamento en Renta en Anzures,29000,82,2,2,2,"Anzures, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-f6380d7ba14e-49a1-19cf8c5-ae48-7062
41032-73-d373701e34b3-377f-198f3fb-925e-7944,Departamento en Renta en Polanco,100000,200,3,3,2,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-d373701e34b3-377f-198f3fb-925e-7944
41032-73-559a63aeea57-f1f4-19e1f51-8a00-7ea4,Departamento en Renta en San Andrés Totoltepec,33000,204,3,2,3,"San Andrés Totoltepec, Tlalpan, Ciudad de México",Tlalpan,18,https://www.lamudi.com.mx/detalle/41032-73-559a63aeea57-f1f4-19e1f51-8a00-7ea4
41032-73-8bab38e9ad08-a106-19e22c0-b900-7809,Departamento en Renta en Del Valle,30000,90,2,0,0,"Del Valle, Benito Juárez, Ciudad de México",Benito Juárez,18,https://www.lamudi.com.mx/detalle/41032-73-8bab38e9ad08-a106-19e22c0-b900-7809
41032-73-3c6d89bb738c-13c9-19dbdd7-a2ff-7275,Departamento en Renta en Centro,23000,40,1,1,0,"Centro, Cuauhtémoc, Ciudad de México",Cuauhtémoc,18,https://www.lamudi.com.mx/detalle/41032-73-3c6d89bb738c-13c9-19dbdd7-a2ff-7275
41032-73-27f67eec2644-ab2d-1971f09-8a9b-7058,Departamento en Renta en Polanco,7500,498,3,3,0,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-27f67eec2644-ab2d-1971f09-8a9b-7058
41032-73-48a2a93a4ad0-3533-19d9e6f-950c-75e1,Departamento en Renta en Roma Sur,19800,41,1,1,0,"Roma Sur, Cuauhtémoc, Ciudad de México",Cuauhtémoc,18,https://www.lamudi.com.mx/detalle/41032-73-48a2a93a4ad0-3533-19d9e6f-950c-75e1
41032-73-87d44f189a84-605-19e4aff-af03-71ba,Departamento en Renta en Bosque de Chapultepec I Sección,70000,180,3,2,0,"Bosque de Chapultepec I Sección, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-87d44f189a84-605-19e4aff-af03-71ba
41032-73-b73ca05b17c6-aac4-19e0b55-afc6-7662,Departamento en Renta en Santa Fe Cuajimalpa,44000,180,2,2,2,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,18,https://www.lamudi.com.mx/detalle/41032-73-b73ca05b17c6-aac4-19e0b55-afc6-7662
41032-73-3af25068e44a-46e9-19cd81d-a068-7a1d,Departamento en Renta en Bosques de las Lomas,250000,390,4,4,4,"Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,18,https://www.lamudi.com.mx/detalle/41032-73-3af25068e44a-46e9-19cd81d-a068-7a1d
41032-73-d878fe5220b6-fa11-19e5201-902a-7464,Departamento en Renta en Guerrero,17800,50,2,2,0,"Guerrero, Cuauhtémoc, Ciudad de México",Cuauhtémoc,18,https://www.lamudi.com.mx/detalle/41032-73-d878fe5220b6-fa11-19e5201-902a-7464
41032-73-9e76ea64b834-f268-19e1a1c-94cf-746e,Departamento en Renta en La Raza,6500,12,1,3,0,"La Raza, Azcapotzalco, Ciudad de México",Azcapotzalco,18,https://www.lamudi.com.mx/detalle/41032-73-9e76ea64b834-f268-19e1a1c-94cf-746e
41032-73-5b3acbfa1051-23f1-199bc97-a124-7954,Departamento en Renta en Polanco,100000,536,4,3,2,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-5b3acbfa1051-23f1-199bc97-a124-7954
41032-73-8564df520084-3a58-19e41a2-a5ac-77a3,Departamento en Renta en Polanco,45000,120,2,2,0,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-8564df520084-3a58-19e41a2-a5ac-77a3
41032-73-e6012ce7aae9-fcd1-19e4196-9fca-73b7,Condominio Horizontal en Renta en Polanco,75000,250,3,2,0,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-e6012ce7aae9-fcd1-19e4196-9fca-73b7
41032-73-257edb5109cc-7c5e-19ddcea-8676-7db1,Departamento en Renta en Bosques de las Lomas,10000,700,4,4,6,"Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,18,https://www.lamudi.com.mx/detalle/41032-73-257edb5109cc-7c5e-19ddcea-8676-7db1
41032-73-bb6fad9fc790-2e91-52dd6cfc-a854-4fc4,Departamento en Renta en El Cuernito,17600,74,2,1,1,"El Cuernito, Álvaro Obregón, Ciudad de México",Álvaro Obregón,18,https://www.lamudi.com.mx/detalle/41032-73-bb6fad9fc790-2e91-52dd6cfc-a854-4fc4
41032-73-89b6c309d165-728f-8083227-9e0f-4b65,Departamento en Renta en El Cuernito,19000,74,1,1,2,"El Cuernito, Álvaro Obregón, Ciudad de México",Álvaro Obregón,18,https://www.lamudi.com.mx/detalle/41032-73-89b6c309d165-728f-8083227-9e0f-4b65
41032-73-7c097d1919b5-d379-19c8732-bd16-71d2,Departamento en Renta en Polanco,33000,76,2,1,2,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,18,https://www.lamudi.com.mx/detalle/41032-73-7c097d1919b5-d379-19c8732-bd16-71d2
41032-73-19c26ade3669-b4f2-19d03fd-a179-744f,Departamento en Renta en Cuevitas,30000,90,2,2,2,"Cuevitas, Álvaro Obregón, Ciudad de México",Álvaro Obregón,18,https://www.lamudi.com.mx/detalle/41032-73-19c26ade3669-b4f2-19d03fd-a179-744f
41032-73-32a4592a582b-edfb-c210828a-a8e8-4f5b,Departamento en Renta en El Cuernito,19500,97,2,2,1,"El Cuernito, Álvaro Obregón, Ciudad de México",Álvaro Obregón,18,https://www.lamudi.com.mx/detalle/41032-73-32a4592a582b-edfb-c210828a-a8e8-4f5b
41032-73-2733d09c9f56-f86d-19e09ae-90ba-7196,Departamento en Renta en Chimalcoyotl,14700,114,3,2,2,"Chimalcoyotl, Tlalpan, Ciudad de México",Tlalpan,18,https://www.lamudi.com.mx/detalle/41032-73-2733d09c9f56-f86d-19e09ae-90ba-7196
41032-73-1cf1b627a61-65ed-19e2ad0-b5b1-7508,Departamento en Renta en Ciudad de los Deportes,18000,50,1,1,1,"Ciudad de los Deportes, Benito Juárez, Ciudad de México",Benito Juárez,18,https://www.lamudi.com.mx/detalle/41032-73-1cf1b627a61-65ed-19e2ad0-b5b1-7508
41032-73-820ecfef0efa-be0c-19df60c-9584-7d7f,Departamento en Renta en Granada,45000,120,3,2,2,"Granada, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,19,https://www.lamudi.com.mx/detalle/41032-73-820ecfef0efa-be0c-19df60c-9584-7d7f
41032-73-3fc24077f1ab-92e5-19e1fc6-b874-7233,Departamento en Renta en Juárez,45000,67,1,1,0,"Juárez, Cuauhtémoc, Ciudad de México",Cuauhtémoc,19,https://www.lamudi.com.mx/detalle/41032-73-3fc24077f1ab-92e5-19e1fc6-b874-7233
41032-73-a5aa1ccecb50-c6e6-19dfda1-bd2b-7923,Departamento en Renta en Irrigación,53000,136,2,2,2,"Irrigación, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,19,https://www.lamudi.com.mx/detalle/41032-73-a5aa1ccecb50-c6e6-19dfda1-bd2b-7923
41032-73-92a98310c140-a08e-19c0338-a28f-7181,Departamento en Renta en Polanco,90000,150,2,3,0,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,19,https://www.lamudi.com.mx/detalle/41032-73-92a98310c140-a08e-19c0338-a28f-7181
41032-73-d837bea38fdf-9ecb-19e1f98-9682-71e4,Departamento en Renta en Tabacalera,65000,184,2,3,0,"Tabacalera, Cuauhtémoc, Ciudad de México",Cuauhtémoc,19,https://www.lamudi.com.mx/detalle/41032-73-d837bea38fdf-9ecb-19e1f98-9682-71e4
41032-73-1da4bf345272-2f7-19a13ee-a1fb-73f5,Departamento en Renta en Polanco,110000,257,2,2,2,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,19,https://www.lamudi.com.mx/detalle/41032-73-1da4bf345272-2f7-19a13ee-a1fb-73f5
41032-73-7f6a40a7c73d-8a64-19dc87e-af28-7355,Departamento en Renta en Manzanastitla,29500,149,3,2,0,"Manzanastitla, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,19,https://www.lamudi.com.mx/detalle/41032-73-7f6a40a7c73d-8a64-19dc87e-af28-7355
41032-73-eae5c5e305b9-6885-19c0313-918e-7365,Departamento en Renta en Polanco,90000,153,2,3,0,"Polanco, Miguel Hidalgo, Ciudad de México",Miguel Hidalgo,19,https://www.lamudi.com.mx/detalle/41032-73-eae5c5e305b9-6885-19c0313-918e-7365
41032-73-2878274fa154-e962-19dc00a-b718-71f7,Departamento en Renta en La Martinica,16000,65,1,1,1,"La Martinica, Álvaro Obregón, Ciudad de México",Álvaro Obregón,19,https://www.lamudi.com.mx/detalle/41032-73-2878274fa154-e962-19dc00a-b718-71f7
41032-73-42c627f05a3a-4f1-19da606-a038-7961,Departamento en Renta en El Yaqui,27500,120,2,2,2,"El Yaqui, Cuajimalpa de Morelos, Ciudad de México",Cuajimalpa de Morelos,19,https://www.lamudi.com.mx/detalle/41032-73-42c627f05a3a-4f1-19da606-a038-7961
41032-73-f5f2bdb962e0-8d67-19e4256-b3a1-7a9d,Departamento en Renta en Alcantarilla,26000,80,2,2,2,"Alcantarilla, Álvaro Obregón, Ciudad de México",Álvaro Obregón,19,https://www.lamudi.com.mx/detalle/41032-73-f5f2bdb962e0-8d67-19e4256-b3a1-7a9d
