latitud,longitud,alcaldia,price,price_m2_raw,area,rooms,bathrooms,is_luxury,tipologia,cuadrante_soc,gentrification_index,marginalidad_score,seg_transit,accesibilidad_transit
19.4148639,-99.176429,Cuauhtémoc,55000.0,500.0,110.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,725.1757598203221
19.3640324,-99.2773211,El Yaqui,24000.0,500.0,48.0,1,1.0,0,Studio/Micro,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,9212.78111296619
19.43353,-99.190915,Miguel Hidalgo,100000.0,476.1904761904762,210.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4468471,-99.12984,Cuauhtémoc,16000.0,275.86206896551727,58.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Alta_Accesibilidad,461.2309669384392
19.4058335,-99.1633037,Cuauhtémoc,36000.0,295.08196721311475,122.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,609.7826521894331
19.4132002,-99.1440487,Obrera,17500.0,296.6101694915254,59.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,5.0,Alta_Accesibilidad,341.41434707221714
19.3581682,-99.272261,Cuajimalpa de Morelos,65000.0,295.45454545454544,220.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8801.23140399282
19.3890898,-99.1743711,Del Valle Sur,36000.0,400.0,90.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,993.948031878585
19.4332704,-99.1476839,Cuauhtémoc,48000.0,240.0,200.0,4,3.0,0,Amplio_Familiar,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,135.35499198714845
19.4326296,-99.1331785,Cuauhtémoc,19000.0,292.3076923076923,65.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,331.00531079168263
19.4113254,-99.1626098,Cuauhtémoc,35000.0,411.7647058823529,85.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,613.7592362579674
19.442902,-99.2014215,Miguel Hidalgo,38000.0,506.6666666666667,75.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.3610393,-99.2612571,Álvaro Obregón,36000.0,428.57142857142856,84.0,2,2.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7697.6116628461195
19.4259131,-99.1654306,Juárez,30000.0,461.53846153846155,65.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,288.1965901664896
19.4093714,-99.1712126,Cuauhtémoc,50000.0,357.14285714285717,140.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,514.202520508241
19.1923262,-99.1672369,000,31000.0,455.88235294117646,68.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Baja_Accesibilidad,12723.125588435658
19.3304263,-99.0996642,000,12000.0,240.0,50.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,5.0,Media_Accesibilidad,814.136712228076
19.4306295,-99.1959132,Miguel Hidalgo,34000.0,357.89473684210526,95.0,2,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,762.8821877149859
19.3610393,-99.2612571,Álvaro Obregón,70000.0,224.35897435897436,312.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7697.6116628461195
19.2841671,-99.2298654,Jardines En La Montaña,95000.0,250.0,380.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,5.0,Baja_Accesibilidad,6197.791095638172
19.442902,-99.2014215,Ampliación Granada,60000.0,500.0,120.0,2,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1432.692904874115
19.4633372,-99.1130228,000,60000.0,500.0,120.0,2,3.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,354.6586986543475
19.4058335,-99.1633037,Cuauhtémoc,70000.0,357.14285714285717,196.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,609.7826521894331
19.4426101,-99.1614649,San Rafael,36300.0,465.38461538461536,78.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,510.8811821150578
19.3682616,-99.1492813,Benito Juárez,42000.0,432.9896907216495,97.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,2.0,Media_Accesibilidad,804.676358203388
19.3044491,-99.1701792,Coyoacán,25000.0,301.2048192771084,83.0,2,2.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.750956198657275,1.0,Baja_Accesibilidad,1725.4646051304776
19.43353,-99.190915,Miguel Hidalgo,95000.0,271.42857142857144,350.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4437538,-99.2068504,Miguel Hidalgo,50000.0,490.19607843137254,102.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Baja_Accesibilidad,1894.9479619650779
19.3060161,-99.1757027,Coyoacán,41000.0,372.72727272727275,110.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.750956198657275,1.0,Media_Accesibilidad,1444.6141831975046
19.4426101,-99.1614649,San Rafael,34400.0,484.50704225352115,71.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,510.8811821150578
19.3572429,-99.2996246,Cuajimalpa de Morelos,78000.0,493.67088607594934,158.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,3.0,Baja_Accesibilidad,11517.47570534808
19.4326296,-99.1331785,Cuauhtémoc,31000.0,258.3333333333333,120.0,4,2.0,0,Amplio_Familiar,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,331.00531079168263
19.3788814,-99.1587376,Benito Juárez,50000.0,211.864406779661,236.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.933319961735651,1.0,Alta_Accesibilidad,275.50314139717716
19.43353,-99.190915,Miguel Hidalgo,80000.0,490.79754601226995,163.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4031893,-99.2341742,Miguel Hidalgo,20000.0,200.0,100.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Baja_Accesibilidad,4282.782530413187
19.4380035,-99.1934933,Granada,86000.0,485.8757062146893,177.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,887.0526489964735
19.4071156,-99.1906167,Miguel Hidalgo,30000.0,428.57142857142856,70.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,749.9737885794543
19.4093714,-99.1712126,Cuauhtémoc,35000.0,437.5,80.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,514.202520508241
19.3610393,-99.2612571,Álvaro Obregón,23500.0,286.5853658536585,82.0,1,1.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7697.6116628461195
19.3585922,-99.1634845,Xoco,30000.0,405.4054054054054,74.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1067.1738609715171
19.3667625,-99.267075,Cuajimalpa de Morelos,67000.0,387.28323699421964,173.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8161.147776796086
19.4066683,-99.1700168,Cuauhtémoc,35000.0,437.5,80.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,351.70565514000305
19.3665078,-99.1400119,Benito Juárez,26000.0,371.42857142857144,70.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,2.0,Media_Accesibilidad,917.9596945805525
19.4005527,-99.2453489,Bosque De Las Lomas,56000.0,294.7368421052632,190.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5374.835808851259
19.4332704,-99.1476839,Cuauhtémoc,40000.0,314.96062992125985,127.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,135.35499198714845
19.291901,-99.2118288,Tlalpan,25500.0,231.8181818181818,110.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.3919311241687132,2.0,Baja_Accesibilidad,4158.553682199994
19.4402557,-99.1926322,Miguel Hidalgo,45000.0,323.7410071942446,139.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,926.8825185861144
19.372696,-99.0226059,Del Valle Norte,47000.0,199.15254237288136,236.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Baja_Accesibilidad,1762.9210049929532
19.3465983,-99.2993588,Cuajimalpa de Morelos,30000.0,375.0,80.0,2,2.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,11587.481502401353
19.4379452,-99.1624218,Cuauhtémoc,32000.0,304.76190476190476,105.0,1,1.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,574.0132665438462
19.4093714,-99.1712126,Cuauhtémoc,37500.0,340.90909090909093,110.0,1,1.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,514.202520508241
19.3687441,-99.250823,Álvaro Obregón,85000.0,278.6885245901639,305.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,6556.084866145813
19.4183227,-99.1625655,Cuauhtémoc,29000.0,322.22222222222223,90.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,451.54832230219273
19.4326296,-99.1331785,Cuauhtémoc,40000.0,347.82608695652175,115.0,1,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,331.00531079168263
19.3571063,-99.2882542,Cuajimalpa de Morelos,18000.0,360.0,50.0,1,1.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.49427437331671703,3.0,Baja_Accesibilidad,10390.79846162548
19.4093714,-99.1712126,Cuauhtémoc,39500.0,359.09090909090907,110.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,514.202520508241
19.393107,-99.1501539,Benito Juárez,46800.0,368.503937007874,127.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.933319961735651,2.0,Alta_Accesibilidad,519.8785234577002
19.4344258,-99.1875804,Miguel Hidalgo,32000.0,266.6666666666667,120.0,2,1.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,618.437463090585
19.4326,-99.1332,Conecta Al Abc ($38,38000.0,299.21259842519686,127.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,330.46776435848415
19.4071156,-99.1906167,Miguel Hidalgo,26000.0,371.42857142857144,70.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,749.9737885794543
19.4320972,-99.1771646,Miguel Hidalgo,46200.0,481.25,96.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,991.7860337690739
19.43353,-99.190915,Miguel Hidalgo,90000.0,321.42857142857144,280.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4071156,-99.1906167,Miguel Hidalgo,30000.0,361.4457831325301,83.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,749.9737885794543
19.4379452,-99.1624218,Cuauhtémoc,38400.0,498.7012987012987,77.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,574.0132665438462
19.442902,-99.2014215,Miguel Hidalgo,90000.0,375.0,240.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.3634921,-99.2127676,Lomas De Tarango,22000.0,297.2972972972973,74.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2745.6861504777216
19.3465983,-99.2993588,Cuajimalpa de Morelos,40000.0,285.7142857142857,140.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,11587.481502401353
19.4497398,-99.2150977,Miguel Hidalgo,20800.0,433.3333333333333,48.0,1,1.0,0,Studio/Micro,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Baja_Accesibilidad,2135.6203207866383
19.4071156,-99.1906167,Miguel Hidalgo,50000.0,333.3333333333333,150.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,749.9737885794543
19.3616941,-99.1489143,Benito Juárez,23000.0,302.63157894736844,76.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.933319961735651,1.0,Media_Accesibilidad,685.1941436133152
19.4357865,-99.2062755,Polanco,50000.0,238.0952380952381,210.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,1662.1785841474398
19.382527,-99.2480389,Santa Fe,25000.0,500.0,50.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5945.518918205572
19.3608929,-99.2684877,Cuajimalpa de Morelos,58000.0,495.7264957264957,117.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8414.3742206818
19.3930643,-99.1883397,San Pedro De Los Pinos,21500.0,438.7755102040816,49.0,1,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,3.0,Media_Accesibilidad,823.6944459930794
19.3610393,-99.2612571,Álvaro Obregón,36000.0,360.0,100.0,1,1.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7697.6116628461195
19.3769798,-99.2751709,Cuajimalpa de Morelos,60000.0,288.46153846153845,208.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8827.08723508779
19.3661536,-99.2637015,Álvaro Obregón,39000.0,390.0,100.0,1,1.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7843.798372669942
19.4332704,-99.1476839,Cuauhtémoc,35600.0,508.57142857142856,70.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,135.35499198714845
19.4320972,-99.1771646,Miguel Hidalgo,38000.0,253.33333333333334,150.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,991.7860337690739
19.3905208,-99.1579016,Benito Juárez,33000.0,358.69565217391306,92.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,3.0,Alta_Accesibilidad,537.3083925162549
19.3865976,-99.2651314,Cuajimalpa de Morelos,90000.0,329.6703296703297,273.0,3,4.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,2.0,Baja_Accesibilidad,7561.408566643877
19.4024446,-99.1051396,Iztacalco,12900.0,226.31578947368422,57.0,2,1.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.7626118203348291,3.0,Alta_Accesibilidad,618.209313847306
19.4172708,-99.1094928,000,19000.0,475.0,40.0,1,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,670.2705996240836
19.4683522,-99.1602096,Del Gas,24000.0,300.0,80.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Baja_Accesibilidad,1672.2173873210886
19.3634921,-99.2127676,Lomas De Tarango,22000.0,349.2063492063492,63.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2745.6861504777216
19.4005527,-99.2453489,Miguel Hidalgo,90000.0,329.6703296703297,273.0,3,4.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Baja_Accesibilidad,5374.835808851259
19.322674,-98.9705168,500,5500.0,23.91304347826087,230.0,3,1.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Baja_Accesibilidad,5903.102592367168
19.3829999,-99.1670105,Del Valle Centro,27500.0,398.5507246376812,69.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,973.4018800819285
19.2862342,-99.0705206,000,24000.0,500.0,48.0,1,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,3.0,Baja_Accesibilidad,3266.1429158496417
19.2512963,-99.1160525,000,21000.0,437.5,48.0,1,1.0,0,Studio/Micro,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,6416.516730249679
19.3865976,-99.2651314,Cuajimalpa de Morelos,70000.0,254.54545454545453,275.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,2.0,Baja_Accesibilidad,7561.408566643877
19.3863183,-99.1736673,Insurgentes San Borja,42500.0,198.5981308411215,214.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1034.0403850997045
19.4326296,-99.1331785,Cuauhtémoc,30000.0,250.0,120.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,331.00531079168263
19.3914555,-99.1563683,Narvarte Poniente,26000.0,305.88235294117646,85.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,455.3348959342418
19.3896634,-99.1738081,Benito Juárez,25000.0,396.8253968253968,63.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.933319961735651,1.0,Media_Accesibilidad,1006.3491602454259
19.3661404,-99.2642857,Santa Fe,30000.0,468.75,64.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,7900.571017806561
19.4010801,-99.2327418,Lomas De Chapultepec,87000.0,148.97260273972603,584.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,4150.830853092264
19.3611655,-99.1700123,Xoco,43000.0,413.46153846153845,104.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,666.2805547673167
19.3831073,-99.2541091,Granjas Palo Alto,52000.0,376.81159420289856,138.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Baja_Accesibilidad,6543.643729094242
19.3667625,-99.267075,Cuajimalpa de Morelos,45000.0,326.0869565217391,138.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8161.147776796086
19.3589134,-99.2897836,Cuajimalpa de Morelos,25000.0,390.625,64.0,1,2.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.49427437331671703,3.0,Baja_Accesibilidad,10518.639097129935
19.3356766,-99.2512281,Olivar De Los Padres,70000.0,269.2307692307692,260.0,3,4.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Baja_Accesibilidad,6763.894032232404
19.4305785,-99.1951637,Polanco,195000.0,493.67088607594934,395.0,4,3.0,0,Amplio_Familiar,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,709.736005168958
19.3676459,-99.1824511,Mixcoac,73000.0,293.17269076305223,249.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,614.228576788863
19.382527,-99.2480389,Santa Fe,33000.0,392.85714285714283,84.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5945.518918205572
19.4058335,-99.1633037,Cuauhtémoc,65000.0,201.23839009287926,323.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,609.7826521894331
19.3634921,-99.2127676,Lomas De Tarango,25000.0,357.14285714285717,70.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2745.6861504777216
19.3624038,-99.2866403,Cuajimalpa de Morelos,36500.0,439.7590361445783,83.0,2,2.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,10165.289843424114
19.386435,-99.2403509,Lomas De Santa Fe,70000.0,259.25925925925924,270.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5078.05222180511
19.429232,-99.1810604,Rincón Del Bosque,110000.0,458.3333333333333,240.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,725.5296040503538
19.3634921,-99.2127676,Lomas De Tarango,17500.0,406.9767441860465,43.0,1,1.0,0,Studio/Micro,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2745.6861504777216
19.4284817,-99.2011758,Polanco,80000.0,301.8867924528302,265.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,996.5206237540639
19.4236722,-99.1707383,Juárez,35000.0,406.9767441860465,86.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,193.64897839564668
19.3634921,-99.2127676,Lomas De Tarango,30000.0,329.6703296703297,91.0,3,2.0,0,Familiar_Grande,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2745.6861504777216
19.2989654,-99.1539411,Coyoacán,31500.0,140.0,225.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.750956198657275,1.0,Baja_Accesibilidad,2943.6683882333236
19.3583747,-99.2518942,Álvaro Obregón,18000.0,300.0,60.0,1,1.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.0,3.0,Baja_Accesibilidad,6707.995891261642
19.4058335,-99.1633037,Cuauhtémoc,37200.0,489.4736842105263,76.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,609.7826521894331
19.43353,-99.190915,Polanco,60000.0,300.0,200.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,444.2627964713553
19.3896634,-99.1738081,Benito Juárez,37000.0,373.73737373737373,99.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.933319961735651,1.0,Media_Accesibilidad,1006.3491602454259
19.3631581,-99.2779741,Cuajimalpa de Morelos,30000.0,375.0,80.0,2,2.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,9292.950761354577
19.4071156,-99.1906167,Miguel Hidalgo,93000.0,324.0418118466899,287.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,749.9737885794543
19.4148639,-99.176429,Condesa,55000.0,500.0,110.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,725.1757598203221
19.43353,-99.190915,Miguel Hidalgo,5000.0,20.0,250.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.43353,-99.190915,Miguel Hidalgo,75000.0,250.0,300.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.442902,-99.2014215,Miguel Hidalgo,60000.0,508.47457627118644,118.0,2,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.43353,-99.190915,Miguel Hidalgo,76000.0,400.0,190.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4079309,-99.1411061,Obrera,8000.0,160.0,50.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Media_Accesibilidad,705.776662925311
19.4326,-99.1332,El Jaguey,13200.0,227.58620689655172,58.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,330.46776435848415
19.4098964,-99.1816196,Hipódromo Condesa,19900.0,382.6923076923077,52.0,2,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,504.89062810477645
19.3109654,-99.0690446,San Lorenzo Tezonco,9500.0,237.5,40.0,2,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,5.0,Baja_Accesibilidad,1833.6067647156358
19.5049574,-99.1536746,Gustavo A. Madero,14000.0,274.5098039215686,51.0,2,1.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.829803447501769,2.0,Alta_Accesibilidad,507.73026377722636
19.3805692,-99.1646131,Del Valle Centro,32500.0,225.69444444444446,144.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,678.7626119240108
19.3763271,-99.2031179,Álvaro Obregón,12000.0,266.6666666666667,45.0,1,1.0,0,Studio/Micro,AltaMarg_BajaGentrif,0.0,4.0,Baja_Accesibilidad,1886.5077236769966
19.4326,-99.1332,Colina Del Sur,19000.0,215.9090909090909,88.0,3,2.0,0,Familiar_Grande,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,330.46776435848415
