longitud,latitud,alcaldia,price,price_m2_raw,area,rooms,bathrooms,target_enc_colonia,ratio_precio_vecinal,gentrification_index,precio_predicho,error_pct
-99.1908886,19.49498,Azcapotzalco,15000.0,250.0,60.0,2,2.0,5.3719925070554435,1.517166498638936,0.7799341145447056,15441.99622796048,2.9466415197365374
-99.176429,19.4148639,Cuauhtémoc,38000.0,200.0,190.0,3,2.0,6.132662472792829,0.40423118600441454,0.830531038273375,33078.45507876649,-12.951434003246073
-99.1332,19.4326,Villas Del Pedregal,13000.0,200.0,65.0,2,1.0,5.368008764286522,0.6703869839551091,0.5,45150.23810711596,247.309523900892
-99.0818976,19.3861406,Real Del Moral,12000.0,141.1764705882353,85.0,3,1.0,5.358944405648522,0.8406945892634443,0.5,18791.534888418446,56.59612407015372
-99.167546,19.4632577,Nueva Santa María,13000.0,216.66666666666666,60.0,1,1.0,5.374097700346091,1.07438145182893,0.5,18384.030900707043,41.4156223131311
-99.1637043,19.4385126,San Rafael,16000.0,296.2962962962963,54.0,2,1.0,5.720550583669085,0.6722667593764381,0.5,56202.20919887423,251.26380749296393
-99.0717501,19.4144718,Agrícola Pantitlan,10000.0,136.986301369863,73.0,2,1.0,5.358847159980035,1.2651046201914775,0.5,46410.1271864943,364.101271864943
-99.1901766,19.4519284,San Juanico,15000.0,326.0869565217391,46.0,2,1.0,5.8706507371597985,1.8843863995535584,0.5,42238.80508168835,181.59203387792232
-99.1843937,19.4838908,Azcapotzalco,17000.0,283.3333333333333,60.0,2,1.0,5.847080328262771,1.5898088260398706,0.7799341145447056,36729.306985995456,116.05474697644387
-99.1254576,19.4541371,Cuauhtémoc,13000.0,185.71428571428572,70.0,2,1.0,5.366867002667396,1.3206026514505753,0.830531038273375,35641.44377118489,174.1649520860376
-99.1118532,19.4894221,Triunfo De La República,12900.0,113.15789473684211,114.0,3,1.0,5.353477313851289,1.026466930629805,0.5,23514.197945648524,82.28060422983351
-99.2101951,19.4837742,San Pedro Xalpa,22000.0,241.75824175824175,91.0,3,2.0,5.377937448156191,1.1874035598338932,0.5,17060.110031880136,-22.454045309635745
-99.2612571,19.3610393,Álvaro Obregón,25500.0,277.17391304347825,92.0,2,2.0,5.819661807192854,0.7793750582236234,0.0,24022.669419273294,-5.793453257751788
-99.2259026,19.3063387,Tlalpan,30000.0,300.0,100.0,2,2.0,5.933474997052629,1.3979041840641167,0.3919311241687132,32191.504889590415,7.305016298634716
-99.1528217,19.3615374,Portales,25000.0,320.5128205128205,78.0,2,2.0,5.3602555887719525,1.9962772209996056,0.5,39613.148008661374,58.45259203464549
-99.1804554,19.4564547,Popotla,18500.0,280.3030303030303,66.0,2,2.0,5.318532863147756,1.6485136952028625,0.5,21468.44797079821,16.04566470701735
-99.1389907,19.454476,165-A,11000.0,244.44444444444446,45.0,2,1.0,5.34890026049514,2.219673369519941,0.5,33328.099637250976,202.98272397500887
-99.2324626,19.3275547,San Jerónimo,25000.0,176.05633802816902,142.0,3,2.0,5.354311405801288,0.8036703942539368,0.5,25152.82964185063,0.6113185674025153
-99.1975367,19.3837754,Carola,21900.0,336.9230769230769,65.0,2,2.0,5.367814191108663,1.3342100875580267,0.5,69730.59213608457,218.404530301756
-99.2993588,19.3465983,Cuajimalpa de Morelos,17000.0,303.57142857142856,56.0,2,1.0,5.796671854185137,0.908072428232773,0.49427437331671703,38291.62201973637,125.24483541021397
-99.14322,19.4214424,Cuauhtémoc,16000.0,228.57142857142858,70.0,2,1.0,5.8019885954882975,1.3765717708728546,0.830531038273375,78149.39382239623,388.43371138997645
-99.1338374,19.4291371,579,20600.0,307.46268656716416,67.0,1,1.0,5.344888027097744,1.003550012576392,0.5,27945.962762130486,35.660013408400424
-99.1331785,19.4326296,Cuauhtémoc,52800.0,356.7567567567568,148.0,2,2.0,6.196438514928906,0.8688285781191699,0.830531038273375,22954.4172524954,-56.52572490057689
-99.1331785,19.4326296,5922,28500.0,351.85185185185185,81.0,2,2.0,5.340377463186423,0.8568834040653429,0.5,18751.30049192843,-34.205963186216046
-99.148853,19.3968313,Narvarte Oriente,17000.0,212.5,80.0,2,1.0,5.386201186629768,0.824538645680179,0.5,37719.17918149479,121.87752459702817
-99.2993588,19.3465983,Cuajimalpa de Morelos,25000.0,347.22222222222223,72.0,1,1.0,5.819158707201797,1.0386449342531718,0.49427437331671703,31446.164196155605,25.784656784622424
-99.2993588,19.3465983,Cuajimalpa de Morelos,20000.0,317.46031746031747,63.0,2,1.0,5.822758803603281,0.9496182256029,0.49427437331671703,23462.00638475588,17.310031923779405
-99.2298103,19.3988079,Miguel Hidalgo,10000.0,14.285714285714286,700.0,4,4.0,5.488398039051544,0.057423353860740635,0.8585849060226639,52194.813226271326,421.94813226271333
-99.0670722,19.409,Agrícola Pantitlan,10500.0,198.11320754716982,53.0,2,1.0,5.37250918258726,1.9137657748215926,0.5,109004.85568567902,938.1414827207527
-99.2511696,19.3881071,Cuajimalpa de Morelos,130000.0,309.5238095238095,420.0,3,3.0,5.658027243742257,0.865679727220038,0.49427437331671703,11595.89098669004,-91.08008385639228
-99.2493727,19.3782606,000,115000.0,331.4121037463977,347.0,3,3.0,5.35867322351728,1.0686728233085383,0.5,23518.031632912567,-79.5495377105108
-99.2214798,19.343659,Col. Tetelpan,38800.0,198.97435897435898,195.0,2,2.0,5.380367834628168,0.9090555955824638,0.5,21877.150394323155,-43.615591767208365
-99.2779741,19.3631581,Cuajimalpa de Morelos,60000.0,359.2814371257485,167.0,3,3.0,5.888262406995944,0.9428837499213678,0.49427437331671703,35581.58320651846,-40.697361322469234
-99.2017197,19.4804083,724,35700.0,510.0,70.0,2,2.0,5.379833906616726,2.4567775841239063,0.5,75819.44055936373,112.37938532034659
-99.2535222,19.3711133,321,45000.0,300.0,150.0,2,2.0,5.361075937042351,1.1330835399375012,0.5,62387.74957026348,38.639443489474395
-99.0406951,19.3440458,051,39100.0,550.7042253521126,71.0,2,2.0,5.367959218275311,4.625803542385071,0.5,16371.992482935186,-58.12789646308136
-99.1405798,19.4212647,Obrera,20500.0,160.15625,128.0,2,2.0,5.368871363906989,0.8729175668952265,0.5,56122.87635225654,173.7701285475929
-99.2993588,19.3465983,Cuajimalpa de Morelos,32000.0,432.43243243243245,74.0,2,1.0,5.774411586751805,1.2935340154158421,0.49427437331671703,13199.41867765556,-58.75181663232638
-99.0687056,19.3431039,Los Ángeles,7500.0,170.45454545454547,44.0,2,1.0,5.3428222765277065,0.829811643006093,0.5,23469.42792291622,212.92570563888296
-99.158611,19.3997502,S/N,55000.0,381.94444444444446,144.0,3,3.0,5.381626673958898,1.1741333405745953,0.5,26016.307197283044,-52.69762327766719
-99.1777699,19.4622225,Obrero Popular,19500.0,367.92452830188677,53.0,2,2.0,5.343063557426558,3.0553772995611537,0.5,19977.53722561073,2.4489088492857918
-99.1585552,19.4368008,San Rafael,37200.0,539.1304347826087,69.0,2,2.0,5.353203206838108,1.1093928163609381,0.5,56215.56163150117,51.117101159949385
-99.0629317,19.3293063,000,65000.0,411.39240506329116,158.0,2,2.0,5.355454471882977,2.2010752777180786,0.5,20466.49677200645,-68.51308188922086
-99.213047,19.4527054,Lomas De Sotelo,30700.0,451.47058823529414,68.0,2,1.0,6.097863026551338,1.0713193236363854,0.5,48927.860943973385,59.37413988264946
-99.090658,19.4407616,Pensador Mexicano,8000.0,200.0,40.0,2,1.0,5.365914726094854,1.3070240431114934,0.5,22081.502071278817,176.0187758909852
-99.0856835,19.3918534,El Rodeo,9000.0,200.0,45.0,1,1.0,5.3850599673768516,0.997814517902746,0.5,23973.791071327247,166.37545634808052
-99.1094928,19.4172708,781,19800.0,550.0,36.0,1,1.0,5.341186503786601,4.354020967660742,0.5,96436.2276056184,387.0516545738303
-99.0506388,19.2181385,800,17800.0,356.0,50.0,2,2.0,5.373780003059801,1.6632883750425453,0.5,35443.12990836482,99.11870735036416
-99.1731614,19.3532702,Coyoacán,28000.0,400.0,70.0,2,1.0,5.3618847736058814,1.3393473699060903,0.750956198657275,42976.05540677425,53.485912167050884
-99.190915,19.43353,Miguel Hidalgo,120000.0,727.2727272727273,165.0,2,2.0,5.6405039325025745,1.4460688891451672,0.8585849060226639,20035.25255176556,-83.30395620686203
-99.1926322,19.4402557,Miguel Hidalgo,36000.0,450.0,80.0,2,1.0,6.060491038093064,0.9326323370649887,0.8585849060226639,33703.60880958722,-6.378864417813282
-99.184077,19.4353483,Polanco,78000.0,278.57142857142856,280.0,3,2.0,5.387672982971158,1.1369266056699248,0.5,14292.796281709185,-81.67590220293694
-99.208678,19.3827017,000,35000.0,318.1818181818182,110.0,2,2.0,6.012310503185541,1.7175312182958886,0.5,50502.374166512,44.29249761860572
-99.1094928,19.4172708,000,19000.0,215.9090909090909,88.0,3,2.0,6.153585530091063,1.7092231071395474,0.5,62289.113102051175,227.83743737921668
-99.2993588,19.3465983,Cuajimalpa de Morelos,55000.0,314.2857142857143,175.0,3,2.0,5.816107261512522,0.940122043346871,0.49427437331671703,43137.91841510707,-21.567421063441685
-99.1634079,19.4455746,Santa María La Ribera,18500.0,293.6507936507937,63.0,2,2.0,5.367120211403337,0.8190542572339837,0.5,13927.589899569315,-24.715730272598297
-99.1625655,19.4183227,Cuauhtémoc,47000.0,408.69565217391306,115.0,2,2.0,6.227796372658671,0.8161558773299219,0.830531038273375,14304.15278134089,-69.56563238012576
-99.184387,19.4567645,Popotla,15500.0,310.0,50.0,2,1.0,5.366712437229109,2.095614254533806,0.5,19134.671442579813,23.449493177934276
-99.1920515,19.3628735,Los Alpes,26000.0,270.8333333333333,96.0,2,2.0,5.382295354500805,0.8102181627847653,0.5,19705.923083771377,-24.20798813934086
-99.1901766,19.4519284,Miguel Hidalgo,15000.0,197.3684210526316,76.0,2,1.0,5.3850040176107,1.1405496628876801,0.8585849060226639,52976.59255095574,253.1772836730383
-99.1545829,19.425671,Juarez,24300.0,540.0,45.0,1,1.0,6.235113084797586,1.2098645532289918,0.5,17860.521146738556,-26.499912976384543
-99.2079204,19.4562386,Argentina Poniente,16000.0,253.96825396825398,63.0,2,1.0,5.361261415864772,0.8536906097430365,0.5,14821.37729552345,-7.366391902978433
-99.253998,19.3479943,Álvaro Obregón,50000.0,232.5581395348837,215.0,2,2.0,5.334772631566689,1.07359808610216,0.0,61097.62728306389,22.195254566127783
-99.2073801,19.3197812,Álvaro Obregón,25000.0,500.0,50.0,0,1.0,6.084679927111572,2.0202795239788274,0.0,55232.10003306329,120.92840013225315
-99.190915,19.43353,Miguel Hidalgo,66500.0,604.5454545454545,110.0,2,2.0,5.78531815246308,1.2020447641019203,0.8585849060226639,13107.755357446136,-80.28908968805094
-99.190915,19.43353,Miguel Hidalgo,70000.0,636.3636363636364,110.0,2,2.0,5.779869838109363,1.2653102780020213,0.8585849060226639,18135.501567198076,-74.09214061828845
-99.1476839,19.4332704,Cuauhtémoc,24300.0,506.25,48.0,1,1.0,6.398508025430576,0.9326169095291509,0.830531038273375,19475.996872207677,-19.851864723425198
-99.190915,19.43353,Miguel Hidalgo,69900.0,537.6923076923077,130.0,3,3.0,5.68487714465899,1.0691176623689607,0.8585849060226639,21760.983037742306,-68.86840767132718
-99.1633037,19.4058335,Cuauhtémoc,19700.0,562.8571428571429,35.0,1,1.0,6.196311540162774,1.1319148588485264,0.830531038273375,19148.944610044247,-2.7972354820088965
-99.190915,19.43353,Miguel Hidalgo,98000.0,490.0,200.0,2,2.0,5.739117445277832,0.9742889140615565,0.8585849060226639,28624.121761729035,-70.79171248803159
-99.1926322,19.4402557,Miguel Hidalgo,85000.0,429.2929292929293,198.0,2,2.0,6.029189450856642,0.8897165954043101,0.8585849060226639,10959.346579270723,-87.1066510832109
-99.1539172,19.4360737,Cuauhtémoc,37300.0,466.25,80.0,1,1.0,6.162661444927131,1.0375477071675057,0.830531038273375,79173.24852796343,112.26071991411106
-99.1539172,19.4360737,Cuauhtémoc,32300.0,538.3333333333334,60.0,1,1.0,6.191643208954407,1.197954993440945,0.830531038273375,11649.424873611059,-63.933669121947176
-99.1633037,19.4058335,Cuauhtémoc,42000.0,381.8181818181818,110.0,2,2.0,6.170274620874024,0.7678425669161669,0.830531038273375,27138.30172729096,-35.384995887402475
-99.1633037,19.4058335,Cuauhtémoc,40000.0,363.6363636363636,110.0,2,2.0,6.191595250676302,0.7312786351582542,0.830531038273375,53592.66806149103,33.98167015372757
-99.1476839,19.4332704,Cuauhtémoc,44000.0,977.7777777777778,45.0,1,1.0,6.416444157280566,1.8012683245775645,0.830531038273375,17108.77246694891,-61.11642621147975
-99.272261,19.3581682,Cuajimalpa de Morelos,16000.0,160.0,100.0,1,1.0,5.4131524267015685,0.45340895392076824,0.49427437331671703,48907.62147165557,205.6726341978473
-99.1926322,19.4402557,Miguel Hidalgo,42000.0,545.4545454545455,77.0,2,2.0,6.081342265354399,1.130463438866653,0.8585849060226639,30043.553514777712,-28.467729726719732
-99.1926322,19.4402557,Miguel Hidalgo,36000.0,514.2857142857143,70.0,1,1.0,6.232518324811328,1.0658655280742728,0.8585849060226639,45981.76602081769,27.72712783560469
-99.190915,19.43353,Miguel Hidalgo,58500.0,387.4172185430464,151.0,2,2.0,5.663076021568148,0.7703189819245987,0.8585849060226639,16314.627511166722,-72.11174784415945
-99.190915,19.43353,Miguel Hidalgo,59800.0,385.80645161290323,155.0,2,2.0,5.666299810605825,0.7671162219997508,0.8585849060226639,20710.707021154893,-65.36671066696506
-99.1926322,19.4402557,Miguel Hidalgo,43000.0,307.14285714285717,140.0,3,2.0,6.086972584850166,0.6365585792665797,0.8585849060226639,22564.50468605474,-47.524407706849445
-99.2184637,19.4210896,Miguel Hidalgo,10500.0,20.192307692307693,520.0,3,4.0,5.732297746727771,0.07169119529536833,0.8585849060226639,43596.77530391511,315.20738384681056
-99.1331785,19.4326296,Cuauhtémoc,195000.0,719.5571955719557,271.0,2,2.0,6.0487338800174095,1.7523756544587417,0.830531038273375,28197.15014107186,-85.53992300457854
-99.1360896,19.4324484,Cuauhtémoc,22900.0,432.07547169811323,53.0,1,1.0,5.922876001106725,1.1310932257854602,0.830531038273375,32381.95492545014,41.40591670502244
-99.2341742,19.4031893,Miguel Hidalgo,33000.0,300.0,110.0,2,1.0,5.379235758311402,1.1417224091596214,0.8585849060226639,18519.4414730311,-43.88048038475424
-99.22256,19.3267187,La Magdalena Contreras,27000.0,509.4339622641509,53.0,1,1.0,5.358662763398019,2.450919030542478,0.3233249370829295,35537.915266958924,31.62190839614416
-99.1712126,19.4093714,Cuauhtémoc,32000.0,355.55555555555554,90.0,2,2.0,5.991472646333456,0.8000354075013703,0.830531038273375,24594.186804985944,-23.143166234418924
-99.190915,19.43353,Miguel Hidalgo,100000.0,333.3333333333333,300.0,3,3.0,5.6523147345015605,0.6627815741915349,0.8585849060226639,36423.95937198265,-63.57604062801735
-99.1771253,19.3694718,Benito Juárez,26000.0,262.62626262626264,99.0,2,3.0,5.987367767248307,1.0427725009124822,0.933319961735651,17890.239841522936,-31.191385224911784
-99.2779741,19.3631581,Cuajimalpa de Morelos,35000.0,411.7647058823529,85.0,2,2.0,5.884418979960349,1.080618729076548,0.49427437331671703,20549.69033040363,-41.286599055989626
-99.2511696,19.3881071,Cuajimalpa de Morelos,25000.0,641.025641025641,39.0,1,1.0,5.653694772636122,1.7928278374379487,0.49427437331671703,45324.40556526966,81.29762226107864
-99.190915,19.43353,Miguel Hidalgo,58500.0,886.3636363636364,66.0,2,1.0,5.7329962625814455,1.7623964586456726,0.8585849060226639,49888.07049597595,-14.721247015425721
-99.2187752,19.4482601,Miguel Hidalgo,31000.0,382.71604938271605,81.0,2,2.0,6.0966150728074195,1.0349169074376434,0.8585849060226639,18293.23672457873,-40.989558952971834
-99.2187752,19.4482601,Miguel Hidalgo,31000.0,378.0487804878049,82.0,2,2.0,6.098954117519387,1.0222959695420624,0.8585849060226639,24916.45227901688,-19.624347487042318
-99.2150977,19.4497398,Miguel Hidalgo,20600.0,361.4035087719298,57.0,1,1.0,6.1366421085213405,0.8640492142808146,0.8585849060226639,56681.16343301596,175.15127880104836
-99.2511696,19.3881071,Cuajimalpa de Morelos,32300.0,529.5081967213115,61.0,1,1.0,5.6115906505557955,1.4809345749643175,0.49427437331671703,108173.71454150016,234.90314099535655
-99.190915,19.43353,Miguel Hidalgo,50000.0,500.0,100.0,2,2.0,5.712504826964937,0.9941723612873025,0.8585849060226639,25155.028364512058,-49.68994327097588
-99.190915,19.43353,Miguel Hidalgo,90000.0,600.0,150.0,2,2.0,5.687264192996773,1.193006833544763,0.8585849060226639,23751.6911237482,-73.60923208472421
-99.1625655,19.4183227,Cuauhtémoc,58500.0,835.7142857142857,70.0,1,1.0,6.156280828028948,1.6689023297073098,0.830531038273375,18521.661401819394,-68.33904033877026
-99.190915,19.43353,Miguel Hidalgo,90000.0,588.2352941176471,153.0,2,3.0,5.652386587186458,1.1696145426909441,0.8585849060226639,36097.914081808005,-59.891206575768884
-99.190915,19.43353,Miguel Hidalgo,78000.0,315.7894736842105,247.0,3,2.0,5.724153155527988,0.6278983334446121,0.8585849060226639,42452.45452220454,-45.57377625358392
-99.2014215,19.442902,Miguel Hidalgo,55000.0,705.1282051282051,78.0,1,1.0,6.171832546585388,1.4183395806455208,0.8585849060226639,34138.67678832723,-37.92967856667776
-98.9630799,19.3241639,Tláhuac,7000.0,132.0754716981132,53.0,2,1.0,5.349305589241857,1.1829030642867973,0.5773137898079344,25713.41626018616,267.3345180026594
-99.1476839,19.4332704,Cuauhtémoc,38000.0,745.0980392156863,51.0,1,1.0,6.413330440443394,1.3726242580337056,0.830531038273375,24075.959698139806,-36.64221132068472
-99.1926322,19.4402557,Miguel Hidalgo,46200.0,481.25,96.0,2,2.0,6.053837623390525,0.9973984715833907,0.8585849060226639,16919.787637256188,-63.37708303624202
-99.185039,19.303295,Coyoacán,20000.0,168.0672268907563,119.0,2,3.0,5.3765974816218,0.6874661769840819,0.750956198657275,25410.78299176581,27.053914958829044
-99.190915,19.43353,Miguel Hidalgo,11300.0,32.7536231884058,345.0,4,4.0,5.777686609406987,0.06512549381186387,0.8585849060226639,22440.687933313075,98.59015870188561
-99.190915,19.43353,Miguel Hidalgo,110000.0,567.0103092783505,194.0,2,2.0,5.682085515593809,1.1274119560990028,0.8585849060226639,17658.7598180118,-83.94658198362563
-99.1476839,19.4332704,Cuauhtémoc,29700.0,928.125,32.0,1,1.0,6.396269470020383,1.70979766747011,0.830531038273375,12607.246155519453,-57.55135974572575
-99.1625655,19.4183227,Cuauhtémoc,28000.0,518.5185185185185,54.0,1,1.0,6.1416701171177195,1.03546963160061,0.830531038273375,28088.081942980352,0.31457836778697257
-99.1062178,19.3005962,Coyoacán,16000.0,200.0,80.0,2,1.0,5.31004470843796,1.4253551451148876,0.750956198657275,27046.694771709826,69.04184232318642
-99.2436293,19.3913552,Miguel Hidalgo,130000.0,191.1764705882353,680.0,4,4.0,5.624294120724057,0.6942837295305142,0.8585849060226639,50971.61020668679,-60.79106907177939
-99.1926322,19.4402557,Miguel Hidalgo,5900.0,32.77777777777778,180.0,3,3.0,6.275058826999635,0.06793247887263498,0.8585849060226639,29457.82360092253,399.28514577834795
-99.1926322,19.4402557,Miguel Hidalgo,35000.0,315.31531531531533,111.0,3,2.0,6.239859068200819,0.6534961320775697,0.8585849060226639,23186.140507447377,-33.75388426443607
-99.2014215,19.442902,Miguel Hidalgo,39000.0,464.2857142857143,84.0,2,2.0,6.217149981473525,0.9338937238795832,0.8585849060226639,19294.227798241358,-50.52762103015036
-99.190915,19.43353,Miguel Hidalgo,99000.0,471.42857142857144,210.0,3,3.0,5.705398293127128,0.9373625120708853,0.8585849060226639,59331.24993309081,-40.069444512029484
-99.1331785,19.4326296,Cuauhtémoc,36000.0,467.53246753246754,77.0,2,2.0,6.111131944563873,1.1386065191408248,0.830531038273375,16152.079645633952,-55.13311209546124
-99.1807513,19.3572269,Álvaro Obregón,38500.0,296.15384615384613,130.0,2,2.0,5.371025658373027,1.1205736959225645,0.0,30524.502584804442,-20.71557770180664
-99.2612571,19.3610393,Álvaro Obregón,21500.0,358.3333333333333,60.0,1,1.0,5.74191352394933,1.0075842255989067,0.0,44312.177643790754,106.1031518315849
-99.2612571,19.3610393,Álvaro Obregón,37000.0,370.0,100.0,2,2.0,5.731603987058198,1.0403892934091037,0.0,20274.897383572432,-45.202980044398835
-99.2993588,19.3465983,Cuajimalpa de Morelos,46000.0,373.9837398373984,123.0,2,2.0,5.409781969670458,1.1186965926004895,0.49427437331671703,23132.18697811641,-49.71263700409476
-99.272261,19.3581682,Cuajimalpa de Morelos,55000.0,416.6666666666667,132.0,2,2.0,6.031284727040293,1.1807524841686674,0.49427437331671703,48891.70442913281,-11.10599194703125
-99.176429,19.4148639,Cuauhtémoc,21000.0,525.0,40.0,1,1.0,6.30346822072281,1.061106863261588,0.830531038273375,13612.61062457971,-35.17804464485853
-99.2184637,19.4210896,Miguel Hidalgo,125000.0,328.94736842105266,380.0,3,3.0,5.329282634748935,1.1679016777440956,0.8585849060226639,28021.332937026124,-77.5829336503791
-99.1771253,19.3694718,Benito Juárez,35000.0,205.88235294117646,170.0,3,2.0,6.013920993131437,0.8174675827289029,0.933319961735651,24373.968449574702,-30.360090144072277
-99.2612571,19.3610393,Álvaro Obregón,74000.0,296.0,250.0,3,3.0,5.844499567133384,0.8323114347272829,0.0,24801.441557319544,-66.48453843605468
-99.2184637,19.4210896,Miguel Hidalgo,100000.0,312.5,320.0,3,3.0,5.730831085088048,1.1095065938568907,0.8585849060226639,20391.93104612154,-79.60806895387846
-99.2014215,19.442902,Miguel Hidalgo,45000.0,642.8571428571429,70.0,1,1.0,6.167566026191239,1.2930836176794231,0.8585849060226639,58405.597042469206,29.790215649931568
-99.190915,19.43353,Miguel Hidalgo,6000.0,32.967032967032964,182.0,3,4.0,5.809793791365319,0.06554982601894302,0.8585849060226639,27721.02616969178,362.01710282819636
-99.2097114,19.3568172,Álvaro Obregón,32000.0,400.0,80.0,2,2.0,5.830620724542324,1.5231043104891575,0.0,25214.708339121673,-21.20403644024477
-99.2014215,19.442902,Miguel Hidalgo,36000.0,450.0,80.0,2,1.0,6.1855315776578905,0.9051585323755961,0.8585849060226639,75581.77204791768,109.94936679977133
-99.1609858,19.3698638,Benito Juárez,38000.0,333.3333333333333,114.0,3,2.0,5.815475372782251,0.9296475672646026,0.933319961735651,134885.91007485017,254.9629212496057
-99.1451728,19.4449101,Cuauhtémoc,15500.0,206.66666666666666,75.0,2,2.0,5.880401636200717,0.8458040407626579,0.830531038273375,27554.432840234495,77.77053445312578
-99.1446028,19.3360233,Coyoacán,25000.0,352.11267605633805,71.0,2,2.0,5.751077643214323,1.9533399809093337,0.750956198657275,56243.15291106342,124.97261164425369
-99.2014215,19.442902,Miguel Hidalgo,55000.0,533.9805825242719,103.0,3,2.0,6.199493790615377,1.0740824008771908,0.8585849060226639,42453.55754002943,-22.81171356358285
-99.2014215,19.442902,Miguel Hidalgo,39000.0,549.2957746478874,71.0,1,1.0,6.159921415786802,1.1048883493786619,0.8585849060226639,21546.88075901367,-44.751587797400845
-99.1871169,19.3569982,Álvaro Obregón,40000.0,373.8317757009346,107.0,2,2.0,6.246348599509011,1.235914150772597,0.0,27784.80309437495,-30.537992264062623
-99.1952423,19.3906515,Álvaro Obregón,52000.0,173.33333333333334,300.0,3,4.0,5.358662322949859,0.5651583232488709,0.0,76798.50977977234,47.68944188417758
-99.1625655,19.4183227,Cuauhtémoc,30000.0,300.0,100.0,2,2.0,6.156322775024879,0.5990931439974958,0.830531038273375,50368.634980702525,67.89544993567509
-99.2184637,19.4210896,Miguel Hidalgo,95000.0,327.58620689655174,290.0,3,3.0,5.388310390198651,1.1630689811465338,0.8585849060226639,46220.69035696497,-51.34664172951056
-99.2511696,19.3881071,Cuajimalpa de Morelos,120000.0,328.7671232876712,365.0,3,3.0,5.598175071630385,0.9194996470366684,0.49427437331671703,42872.59438464438,-64.27283801279636
-99.2453489,19.4005527,Miguel Hidalgo,85000.0,223.68421052631578,380.0,3,3.0,5.28122815325584,0.7992997418692191,0.8585849060226639,74948.79994578361,-11.824941240254574
-99.2014215,19.442902,Miguel Hidalgo,62000.0,387.5,160.0,3,3.0,6.179303748811869,0.7794420695456522,0.8585849060226639,22077.435636778268,-64.39123284390602
-99.2511696,19.3881071,Cuajimalpa de Morelos,130000.0,500.0,260.0,3,3.0,5.878424300252024,1.3984057132016001,0.49427437331671703,13515.854099544373,-89.60318915419664
-99.190915,19.43353,Miguel Hidalgo,65000.0,270.8333333333333,240.0,3,2.0,5.730232374585738,0.5385100290306222,0.8585849060226639,37844.65010119325,-41.77746138277962
-99.1331785,19.4326296,Cuauhtémoc,45000.0,346.15384615384613,130.0,2,2.0,6.157496723069454,0.8430067497484952,0.830531038273375,39450.659902550666,-12.331866883220744
-99.1331785,19.4326296,Cuauhtémoc,49000.0,362.962962962963,135.0,1,1.0,6.184732777415632,0.883942879983196,0.830531038273375,43978.61851514377,-10.247717316033128
-99.2014215,19.442902,Miguel Hidalgo,80000.0,285.7142857142857,280.0,2,2.0,6.197187854838213,0.5747038300797436,0.8585849060226639,35000.63541474448,-56.2492057315694
-99.2202709,19.3525567,Álvaro Obregón,34600.0,326.41509433962267,106.0,3,2.0,5.348622285532327,1.335235292892325,0.0,12885.407825340419,-62.75893692098145
-99.1688607,19.3838913,Benito Juárez,29500.0,483.60655737704917,61.0,1,1.0,5.560190688996894,1.5006934648280394,0.933319961735651,11148.973791749078,-62.2068685025455
-99.1633037,19.4058335,Cuauhtémoc,70000.0,357.14285714285717,196.0,3,3.0,6.20035054554425,0.7182200881018569,0.830531038273375,13491.77167191551,-80.72604046869212
-99.190915,19.43353,Miguel Hidalgo,110000.0,578.9473684210526,190.0,3,3.0,5.70468318697446,1.1511469446484555,0.8585849060226639,66007.39301480424,-39.99327907745069
-99.190915,19.43353,Miguel Hidalgo,105000.0,558.5106382978723,188.0,3,3.0,5.833384938976329,1.1105116801613486,0.8585849060226639,41596.33017409166,-60.38444745324604
-99.190915,19.43353,Miguel Hidalgo,100000.0,389.10505836575874,257.0,2,2.0,5.797235349554344,0.77367498932864,0.8585849060226639,34251.114456228875,-65.74888554377112
-99.2073801,19.3197812,Álvaro Obregón,58000.0,379.08496732026146,153.0,2,2.0,6.108548380739054,1.5317151946506145,0.0,19353.467721654637,-66.63195220404373
-99.1712126,19.4093714,Cuauhtémoc,45000.0,264.70588235294116,170.0,2,3.0,5.991338427433758,0.5956145956581892,0.830531038273375,24143.929936404213,-46.346822363546195
-99.190915,19.43353,Miguel Hidalgo,45000.0,300.0,150.0,2,2.0,5.757054493125376,0.5965034167723815,0.8585849060226639,28513.75258384371,-36.6361053692362
-99.190915,19.43353,Miguel Hidalgo,80000.0,400.0,200.0,2,2.0,5.651185853147905,0.795337889029842,0.8585849060226639,20801.55747584355,-73.99805315519555
-99.190915,19.43353,Miguel Hidalgo,45000.0,450.0,100.0,2,2.0,5.725959048187181,0.8947551251585723,0.8585849060226639,52931.3936780218,17.62531928449289
-99.1360896,19.4324484,Cuauhtémoc,17500.0,350.0,50.0,1,1.0,5.934195189955256,0.9162349056035061,0.830531038273375,17786.1102257722,1.6349155758411509
-99.2779741,19.3631581,Cuajimalpa de Morelos,19900.0,361.8181818181818,55.0,1,1.0,5.84236916607476,0.9495410806405097,0.49427437331671703,46006.40539349194,131.18796680146704
-99.1906167,19.4071156,Miguel Hidalgo,37000.0,381.44329896907215,97.0,2,2.0,5.96434771808095,0.9615972491177349,0.8585849060226639,49789.85512783504,34.56717602117579
-99.272261,19.3581682,Cuajimalpa de Morelos,24500.0,272.22222222222223,90.0,2,2.0,5.414913110800686,0.7714249563235294,0.49427437331671703,24642.86852025407,0.5831368173635476
