entidad,nom_mun,nom_loc,longitud,latitud,pobtot,p18ym_pb,vph_inter,vph_pc,vph_autom,vph_telef,vph_lavad,vph_snbien,graproes,pea,prom_ocup,pder_ss,nom_mun_norm,pct_internet,pct_educ_sup
9,Milpa Alta,Ninguno,-99.02,19.183888888888887,42,10.0,1.0,2.0,4.0,4.0,5.0,0.0,10.2,15.0,5.25,15.0,MILPA ALTA,2.380952380952381,23.809523809523807
9,Milpa Alta,Ninguno,-99.01916666666666,19.183333333333334,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILPA ALTA,0.0,0.0
9,Milpa Alta,Ninguno,-99.02583333333334,19.18111111111111,40,7.0,2.0,2.0,6.0,2.0,2.0,0.0,8.65,16.0,4.0,17.0,MILPA ALTA,5.0,17.5
9,Milpa Alta,Tezontlipac,-99.02833333333334,19.180555555555557,20,3.0,0.0,1.0,1.0,2.0,2.0,0.0,8.77,8.0,6.67,18.0,MILPA ALTA,0.0,15.0
9,Milpa Alta,Ninguno,-99.02944444444444,19.170833333333334,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILPA ALTA,0.0,0.0
9,Milpa Alta,Ninguno,-99.0286111111111,19.17,14,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.09,5.0,3.5,3.0,MILPA ALTA,0.0,0.0
9,Milpa Alta,Ninguno,-99.02638888888889,19.170555555555556,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILPA ALTA,0.0,0.0
9,Milpa Alta,Ninguno,-99.02777777777777,19.172222222222224,18,3.0,0.0,0.0,1.0,0.0,0.0,0.0,8.15,11.0,6.0,4.0,MILPA ALTA,0.0,16.666666666666664
9,Milpa Alta,Ninguno,-99.02833333333334,19.172222222222224,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29,5.0,6.0,5.0,MILPA ALTA,0.0,5.555555555555555
9,Milpa Alta,Ninguno,-99.0275,19.17388888888889,20,3.0,0.0,0.0,2.0,0.0,4.0,0.0,7.5,8.0,3.33,12.0,MILPA ALTA,0.0,15.0
9,Milpa Alta,Ninguno,-99.02722222222222,19.175555555555558,88,22.0,3.0,6.0,14.0,10.0,13.0,1.0,8.65,41.0,3.67,44.0,MILPA ALTA,3.4090909090909087,25.0
9,Milpa Alta,Paraje Texotitla,-99.09944444444444,19.190277777777776,41,4.0,0.0,0.0,6.0,2.0,7.0,1.0,7.16,21.0,3.15,15.0,MILPA ALTA,0.0,9.75609756097561
9,Milpa Alta,Paraje Cuatepec,-99.09555555555555,19.18611111111111,116,18.0,1.0,2.0,3.0,10.0,10.0,1.0,7.32,57.0,4.46,102.0,MILPA ALTA,0.8620689655172413,15.517241379310345
9,Milpa Alta,Ocotitla,-99.02166666666666,19.203333333333333,52,4.0,0.0,2.0,5.0,0.0,4.0,0.0,7.57,25.0,4.73,12.0,MILPA ALTA,0.0,7.6923076923076925
9,Milpa Alta,Toltecas (Parte Alta),-99.00611111111111,19.223333333333333,143,10.0,0.0,0.0,6.0,3.0,11.0,0.0,6.99,50.0,3.86,71.0,MILPA ALTA,0.0,6.993006993006993
9,Milpa Alta,Palo Dulce,-98.99111111111111,19.190555555555555,107,17.0,1.0,3.0,7.0,4.0,15.0,0.0,7.85,42.0,3.96,48.0,MILPA ALTA,0.9345794392523363,15.887850467289718
9,Milpa Alta,Xochiatlaco,-99.00194444444445,19.185277777777777,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.33,11.0,MILPA ALTA,0.0,0.0
9,Milpa Alta,Huacaltunco,-99.00361111111111,19.18277777777778,22,4.0,0.0,0.0,1.0,2.0,1.0,2.0,8.31,8.0,4.4,7.0,MILPA ALTA,0.0,18.181818181818183
9,Milpa Alta,Ixotitla,-99.06166666666667,19.20861111111111,58,6.0,0.0,2.0,3.0,0.0,4.0,1.0,7.53,21.0,4.23,50.0,MILPA ALTA,0.0,10.344827586206897
9,Milpa Alta,Localidades de una vivienda,,,53,14.0,1.0,3.0,6.0,1.0,6.0,2.0,0.0,29.0,0.0,21.0,MILPA ALTA,1.8867924528301887,26.41509433962264
9,Milpa Alta,Localidades de dos viviendas,,,121,23.0,0.0,5.0,22.0,3.0,15.0,0.0,0.0,50.0,0.0,54.0,MILPA ALTA,0.0,19.00826446280992
9,Álvaro Obregón,Total del Municipio,,,727034,267788.0,82006.0,99625.0,95636.0,142854.0,155705.0,388.0,10.38,342414.0,3.68,494813.0,ALVARO OBREGON,11.279527504903484,36.83294041269047
9,Álvaro Obregón,Álvaro Obregón,-99.2,19.4,726664,267709.0,81995.0,99608.0,95606.0,142797.0,155646.0,388.0,10.38,342244.0,3.68,494565.0,ALVARO OBREGON,11.28375700461286,36.84082326907622
9,Álvaro Obregón,Cuauhtlamila,-99.27194444444444,19.323888888888888,326,69.0,11.0,16.0,27.0,53.0,52.0,0.0,8.28,155.0,4.1,207.0,ALVARO OBREGON,3.374233128834356,21.165644171779142
9,Álvaro Obregón,Ampliación San Bernabé (Tenango),-99.27333333333333,19.300833333333333,15,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.1,5.0,3.75,14.0,ALVARO OBREGON,0.0,6.666666666666667
9,Álvaro Obregón,El Ermitaño (Paraje el Chipil),-99.27027777777778,19.30027777777778,29,9.0,0.0,1.0,2.0,4.0,5.0,0.0,9.83,10.0,4.83,27.0,ALVARO OBREGON,0.0,31.03448275862069
9,Tláhuac,Total del Municipio,,,360265,110361.0,23821.0,34150.0,36605.0,57227.0,66543.0,336.0,9.69,151240.0,3.96,211530.0,TLAHUAC,6.61207722093459,30.633283832734236
9,Tláhuac,Tláhuac,-99.05416666666666,19.304166666666667,305076,95446.0,21112.0,30082.0,31460.0,49575.0,57240.0,267.0,9.76,128932.0,3.91,180371.0,TLAHUAC,6.920242824738754,31.285974642384197
9,Tláhuac,San Andrés Mixquic,-98.96416666666667,19.224444444444444,13310,3711.0,484.0,795.0,950.0,1601.0,1828.0,16.0,9.46,5059.0,4.72,7393.0,TLAHUAC,3.6363636363636362,27.881292261457553
9,Tláhuac,San Juan Ixtayopan,-98.99472222222222,19.241944444444446,24120,6944.0,1436.0,2048.0,2507.0,3871.0,4443.0,17.0,9.41,10204.0,4.09,13170.0,TLAHUAC,5.9535655058043115,28.7893864013267
9,Tláhuac,San Nicolás Tetelco,-98.9725,19.215833333333332,4246,1233.0,199.0,313.0,409.0,562.0,709.0,4.0,9.69,1711.0,4.18,2171.0,TLAHUAC,4.686764013188884,29.039095619406503
9,Tláhuac,Santa Catarina Yecahuitzotl,-98.96611111111112,19.310277777777777,9563,2499.0,547.0,819.0,1028.0,1444.0,1861.0,11.0,9.26,3800.0,3.96,6519.0,TLAHUAC,5.719962354909548,26.13196695597616
9,Tláhuac,Barrio San Miguel,-98.95777777777778,19.220277777777778,166,35.0,3.0,4.0,11.0,12.0,18.0,0.0,9.29,61.0,4.37,93.0,TLAHUAC,1.8072289156626504,21.084337349397593
9,Tláhuac,Tabla los Pozos,-98.98805555555556,19.283333333333335,142,16.0,0.0,0.0,17.0,5.0,21.0,1.0,7.32,63.0,3.84,103.0,TLAHUAC,0.0,11.267605633802818
9,Tláhuac,Mesita del Capulín,-98.98055555555555,19.3075,22,3.0,0.0,1.0,3.0,2.0,1.0,0.0,7.47,9.0,4.4,8.0,TLAHUAC,0.0,13.636363636363635
9,Tláhuac,Ojo de Agua,-98.96388888888889,19.216666666666665,90,7.0,3.0,3.0,5.0,8.0,17.0,0.0,7.43,28.0,4.74,38.0,TLAHUAC,3.3333333333333335,7.777777777777778
9,Tláhuac,San Miguel (Chinampas),-98.96666666666667,19.219166666666666,77,17.0,2.0,7.0,8.0,0.0,10.0,0.0,8.98,29.0,3.85,69.0,TLAHUAC,2.5974025974025974,22.07792207792208
9,Tláhuac,Xila,-98.95583333333333,19.21972222222222,112,19.0,1.0,2.0,6.0,1.0,12.0,0.0,8.99,34.0,4.48,43.0,TLAHUAC,0.8928571428571428,16.964285714285715
9,Tláhuac,El Tetecon (El Solitario),-99.02472222222222,19.319166666666668,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLAHUAC,0.0,0.0
9,Tláhuac,Chinampa San Juan,-99.01027777777777,19.272222222222222,25,3.0,0.0,0.0,2.0,2.0,3.0,0.0,8.0,9.0,3.57,11.0,TLAHUAC,0.0,12.0
9,Tláhuac,Paraje Xometitla,-98.96277777777777,19.218888888888888,110,38.0,5.0,9.0,9.0,9.0,20.0,0.0,10.22,50.0,4.07,62.0,TLAHUAC,4.545454545454546,34.54545454545455
9,Tláhuac,San Ignacio de Loyola,-98.95694444444445,19.21611111111111,728,85.0,4.0,9.0,40.0,8.0,81.0,0.0,7.28,260.0,4.36,227.0,TLAHUAC,0.5494505494505495,11.675824175824175
9,Tláhuac,Paraje Ayecac,-98.97,19.225277777777777,60,11.0,0.0,1.0,0.0,3.0,8.0,0.0,8.06,19.0,4.29,40.0,TLAHUAC,0.0,18.333333333333332
9,Tláhuac,La Ciénega,-99.02555555555556,19.28666666666667,376,44.0,1.0,3.0,24.0,3.0,20.0,6.0,7.42,154.0,3.84,169.0,TLAHUAC,0.26595744680851063,11.702127659574469
9,Tláhuac,Chinampas Tetelco,-98.96805555555555,19.217777777777776,55,5.0,0.0,1.0,2.0,0.0,6.0,0.0,8.24,20.0,4.58,7.0,TLAHUAC,0.0,9.090909090909092
9,Tláhuac,Lomas de Xocotlán,-98.96722222222222,19.21222222222222,114,15.0,1.0,3.0,6.0,10.0,18.0,0.0,8.35,53.0,4.38,37.0,TLAHUAC,0.8771929824561403,13.157894736842104
9,Tláhuac,Santa Catarina [Lienzo Charro],-98.96972222222223,19.304722222222225,16,3.0,2.0,2.0,3.0,3.0,3.0,0.0,8.33,6.0,4.0,10.0,TLAHUAC,12.5,18.75
9,Tláhuac,Tierra Blanca Parte Alta,-99.01,19.233055555555556,88,16.0,0.0,0.0,3.0,8.0,10.0,0.0,8.6,38.0,4.19,45.0,TLAHUAC,0.0,18.181818181818183
9,Tláhuac,Rancho las Siete Yuntas,-99.00888888888889,19.228888888888886,216,31.0,6.0,12.0,17.0,17.0,29.0,1.0,7.64,82.0,3.86,101.0,TLAHUAC,2.7777777777777777,14.351851851851851
9,Tláhuac,Las Tablas,-98.99861111111112,19.254722222222224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLAHUAC,0.0,0.0
9,Tláhuac,Mina la Estancia,-99.01861111111111,19.31888888888889,22,2.0,0.0,0.0,1.0,1.0,1.0,0.0,7.07,9.0,5.5,3.0,TLAHUAC,0.0,9.090909090909092
9,Tláhuac,Camino a Tlaltenco,-99.02638888888889,19.304166666666667,38,2.0,0.0,0.0,3.0,2.0,2.0,0.0,6.44,12.0,4.75,11.0,TLAHUAC,0.0,5.263157894736842
9,Tláhuac,Prolongación Peña Alta,-99.0075,19.226388888888888,95,12.0,0.0,2.0,8.0,0.0,7.0,2.0,7.85,38.0,3.96,49.0,TLAHUAC,0.0,12.631578947368421
9,Tláhuac,Rancho los Pollitos,-99.005,19.298055555555557,19,8.0,2.0,2.0,3.0,5.0,3.0,0.0,10.58,9.0,3.8,17.0,TLAHUAC,10.526315789473683,42.10526315789473
9,Tláhuac,El Rancho (Rancho la Pistola del Ejido),-98.99277777777777,19.24416666666667,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLAHUAC,0.0,0.0
9,Tláhuac,Ninguno,-98.98472222222222,19.293055555555558,15,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.85,10.0,2.14,6.0,TLAHUAC,0.0,6.666666666666667
9,Tláhuac,El Pato,-98.99861111111112,19.250555555555554,303,30.0,2.0,5.0,13.0,12.0,38.0,1.0,7.1,121.0,4.46,169.0,TLAHUAC,0.6600660066006601,9.900990099009901
9,Tláhuac,Ninguno,-98.99444444444444,19.259444444444444,27,3.0,0.0,0.0,0.0,0.0,2.0,0.0,6.27,9.0,4.5,20.0,TLAHUAC,0.0,11.11111111111111
9,Tláhuac,El Paraíso (Mecoxtla),-98.97611111111111,19.324166666666667,592,54.0,3.0,8.0,27.0,33.0,74.0,1.0,7.42,225.0,4.27,338.0,TLAHUAC,0.5067567567567568,9.121621621621621
9,Tláhuac,El Zapote (Colonia Ejidal),-98.96861111111112,19.320555555555554,47,6.0,0.0,1.0,2.0,0.0,5.0,1.0,8.3,16.0,4.7,30.0,TLAHUAC,0.0,12.76595744680851
9,Tláhuac,Ampliación San Miguel,-98.97,19.292222222222225,191,30.0,4.0,9.0,22.0,19.0,33.0,0.0,8.1,81.0,4.34,121.0,TLAHUAC,2.094240837696335,15.706806282722512
9,Tláhuac,Ninguno,-98.995,19.298333333333336,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLAHUAC,0.0,0.0
9,Tláhuac,Ninguno,-99.02388888888889,19.305833333333332,12,1.0,0.0,1.0,1.0,1.0,3.0,0.0,7.0,5.0,2.4,1.0,TLAHUAC,0.0,8.333333333333332
9,Tláhuac,Ninguno,-99.01638888888888,19.301944444444445,41,8.0,1.0,1.0,3.0,2.0,4.0,1.0,8.19,18.0,4.56,33.0,TLAHUAC,2.4390243902439024,19.51219512195122
9,Tláhuac,Ninguno,-99.01222222222222,19.303333333333335,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLAHUAC,0.0,0.0
9,Tláhuac,Prolongación el Rosario,-99.01138888888889,19.234722222222224,91,15.0,3.0,6.0,6.0,6.0,7.0,6.0,7.19,39.0,3.79,20.0,TLAHUAC,3.296703296703297,16.483516483516482
9,Tláhuac,La Nopalera,-99.0125,19.238055555555558,11,2.0,0.0,1.0,0.0,1.0,2.0,0.0,8.13,6.0,2.75,4.0,TLAHUAC,0.0,18.181818181818183
9,Tláhuac,Ninguno,-98.99472222222222,19.294444444444448,20,3.0,0.0,0.0,1.0,1.0,3.0,0.0,8.31,9.0,4.0,6.0,TLAHUAC,0.0,15.0
9,Tláhuac,Localidades de una vivienda,,,21,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,15.0,TLAHUAC,0.0,14.285714285714285
9,Tláhuac,Localidades de dos viviendas,,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,TLAHUAC,0.0,0.0
9,Tlalpan,Total del Municipio,,,650567,251510.0,73190.0,88557.0,93122.0,123934.0,134395.0,530.0,10.7,294694.0,3.7,367618.0,TLALPAN,11.25018637588442,38.660122631489145
9,Tlalpan,Tlalpan,-99.22500000000001,19.308333333333334,574577,236669.0,70544.0,84427.0,86237.0,115562.0,123544.0,332.0,10.97,263096.0,3.64,332789.0,TLALPAN,12.27755374823566,41.19012769393832
9,Tlalpan,Parres (El Guarda),-99.17333333333333,19.13611111111111,2589,365.0,77.0,107.0,250.0,265.0,414.0,10.0,7.71,1067.0,4.27,1269.0,TLALPAN,2.9741212823483973,14.098107377365778
9,Tlalpan,San Miguel Ajusco,-99.205,19.21722222222222,29781,6679.0,1423.0,1986.0,2948.0,3766.0,4527.0,59.0,8.87,12812.0,4.1,14805.0,TLALPAN,4.778214297706591,22.427050804204026
9,Tlalpan,San Miguel Topilejo,-99.14166666666668,19.200555555555553,34603,6330.0,990.0,1718.0,2790.0,3877.0,4903.0,68.0,8.33,13969.0,4.31,14829.0,TLALPAN,2.861023610669595,18.293211571251046
9,Tlalpan,Ampliación las Cruces,-99.23305555555555,19.19361111111111,11,6.0,1.0,1.0,2.0,5.0,3.0,1.0,10.27,9.0,1.83,3.0,TLALPAN,9.090909090909092,54.54545454545454
9,Tlalpan,La Cima Uno [Campamento Forestal],-99.19444444444444,19.104722222222225,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Apapaxtles,-99.23444444444445,19.205277777777777,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Paraje Cercatenco,-99.22361111111111,19.204722222222223,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Acueducto,-99.20972222222223,19.204722222222223,149,12.0,1.0,4.0,11.0,5.0,20.0,0.0,7.37,58.0,4.52,76.0,TLALPAN,0.6711409395973155,8.053691275167784
9,Tlalpan,Cuamino,-99.23277777777778,19.2075,20,10.0,2.0,2.0,2.0,2.0,2.0,1.0,14.43,11.0,5.67,17.0,TLALPAN,10.0,50.0
9,Tlalpan,Las Cruces,-99.23944444444444,19.197222222222223,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,El Crucero (SEDECO),-99.16222222222223,19.154722222222222,36,3.0,0.0,1.0,1.0,1.0,2.0,1.0,6.64,13.0,4.0,14.0,TLALPAN,0.0,8.333333333333332
9,Tlalpan,Estación la Cima,-99.19555555555556,19.11416666666667,6,4.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,2.0,1.0,TLALPAN,0.0,66.66666666666666
9,Tlalpan,Xacatixtla (Granja la Garriga),-99.16972222222223,19.19638888888889,14,4.0,0.0,1.0,3.0,2.0,2.0,0.0,8.31,6.0,4.67,4.0,TLALPAN,0.0,28.57142857142857
9,Tlalpan,Colonia Héroes de 1910,-99.23722222222223,19.24638888888889,331,111.0,8.0,24.0,62.0,2.0,69.0,0.0,10.08,147.0,3.23,148.0,TLALPAN,2.416918429003021,33.53474320241692
9,Tlalpan,Rancho las Raíces,-99.1575,19.16888888888889,21,4.0,0.0,0.0,2.0,1.0,2.0,0.0,7.25,9.0,5.25,2.0,TLALPAN,0.0,19.047619047619047
9,Tlalpan,Kilómetro 37,-99.16527777777779,19.147222222222222,42,3.0,1.0,1.0,2.0,0.0,4.0,0.0,7.46,15.0,4.67,12.0,TLALPAN,2.380952380952381,7.142857142857142
9,Tlalpan,Kilómetro 33.5,-99.16000000000001,19.178055555555556,61,1.0,0.0,1.0,10.0,0.0,2.0,0.0,5.53,21.0,4.07,21.0,TLALPAN,0.0,1.639344262295082
9,Tlalpan,Lomas de Tepemecatl,-99.23944444444444,19.238611111111112,1392,170.0,8.0,27.0,161.0,2.0,91.0,7.0,7.75,564.0,4.18,414.0,TLALPAN,0.5747126436781609,12.21264367816092
9,Tlalpan,El Oyamel,-99.21444444444445,19.203333333333333,17,4.0,1.0,2.0,2.0,1.0,3.0,0.0,10.4,7.0,4.25,12.0,TLALPAN,5.88235294117647,23.52941176470588
9,Tlalpan,El Paraíso,-99.21527777777779,19.20638888888889,13,5.0,0.0,2.0,3.0,3.0,2.0,0.0,11.1,4.0,3.25,7.0,TLALPAN,0.0,38.46153846153847
9,Tlalpan,Piedra Larga,-99.13777777777779,19.191388888888888,247,20.0,1.0,5.0,12.0,7.0,18.0,4.0,6.33,95.0,3.98,94.0,TLALPAN,0.4048582995951417,8.097165991902834
9,Tlalpan,Rancho Roberto Camacho,-99.17361111111111,19.161666666666665,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho San Carlos,-99.23777777777778,19.203333333333333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Santísima Trinidad,-99.1738888888889,19.201666666666664,12,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.29,4.0,4.0,8.0,TLALPAN,0.0,0.0
9,Tlalpan,Seminario Nazareno,-99.16027777777778,19.154444444444444,6,5.0,1.0,2.0,1.0,3.0,1.0,0.0,15.0,6.0,2.0,4.0,TLALPAN,16.666666666666664,83.33333333333334
9,Tlalpan,El Pedregal,-99.20777777777778,19.233055555555556,275,23.0,1.0,4.0,28.0,3.0,21.0,4.0,6.79,119.0,3.9,123.0,TLALPAN,0.36363636363636365,8.363636363636363
9,Tlalpan,El Sifón,-99.16861111111112,19.16333333333333,96,3.0,0.0,0.0,5.0,0.0,2.0,0.0,5.5,39.0,5.05,13.0,TLALPAN,0.0,3.125
9,Tlalpan,Kilómetro 17 (Circuito Ajusco),-99.23166666666667,19.218055555555555,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Xalcuitongo (La Asunción),-99.14694444444446,19.18,147,22.0,1.0,2.0,11.0,11.0,14.0,0.0,7.83,57.0,5.14,31.0,TLALPAN,0.6802721088435374,14.965986394557824
9,Tlalpan,Prolongación las Rosas,-99.13472222222222,19.188333333333333,123,18.0,2.0,2.0,5.0,7.0,6.0,0.0,8.24,52.0,4.44,42.0,TLALPAN,1.6260162601626018,14.634146341463413
9,Tlalpan,La Trinidad,-99.22,19.21,10,6.0,0.0,2.0,3.0,0.0,3.0,0.0,12.5,8.0,2.5,10.0,TLALPAN,0.0,60.0
9,Tlalpan,Siete Ocotes,-99.15777777777778,19.161666666666665,51,6.0,1.0,1.0,1.0,1.0,3.0,0.0,5.42,23.0,4.25,9.0,TLALPAN,1.9607843137254901,11.76470588235294
9,Tlalpan,El Charco,-99.22555555555556,19.234444444444446,65,10.0,0.0,1.0,8.0,1.0,1.0,1.0,7.3,34.0,4.33,47.0,TLALPAN,0.0,15.384615384615385
9,Tlalpan,Rancho Kyalami,-99.23194444444445,19.202222222222222,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Los Sauces,-99.23,19.199166666666667,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho San Francisco,-99.23027777777779,19.21472222222222,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Cortijo Atonco,-99.23222222222222,19.210555555555555,22,9.0,3.0,3.0,4.0,6.0,4.0,0.0,10.94,10.0,3.67,8.0,TLALPAN,13.636363636363635,40.909090909090914
9,Tlalpan,Paraje el Cofrecito,-99.24194444444444,19.24527777777778,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Espiridión,-99.23472222222222,19.212777777777777,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho los Compadres,-99.22694444444444,19.21388888888889,7,2.0,1.0,1.0,2.0,1.0,1.0,0.0,10.0,3.0,2.0,1.0,TLALPAN,14.285714285714285,28.57142857142857
9,Tlalpan,Rancho el Paraíso,-99.23027777777779,19.21361111111111,26,7.0,2.0,3.0,5.0,3.0,4.0,1.0,9.53,14.0,2.89,8.0,TLALPAN,7.6923076923076925,26.923076923076923
9,Tlalpan,Rancho los Pioneros,-99.23027777777779,19.20722222222222,16,2.0,0.0,0.0,2.0,0.0,2.0,0.0,6.86,3.0,5.33,11.0,TLALPAN,0.0,12.5
9,Tlalpan,Hacienda el Arenal,-99.19111111111111,19.23888888888889,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho San Nicolás,-99.22722222222222,19.215555555555554,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,El Arenal,-99.18527777777778,19.233055555555556,90,8.0,0.0,1.0,3.0,3.0,12.0,1.0,7.27,38.0,3.75,24.0,TLALPAN,0.0,8.88888888888889
9,Tlalpan,Cuanejaque,-99.17916666666667,19.195555555555554,199,22.0,0.0,3.0,20.0,0.0,17.0,0.0,6.64,85.0,3.62,144.0,TLALPAN,0.0,11.055276381909549
9,Tlalpan,El Oyameyo,-99.17166666666667,19.18861111111111,183,52.0,10.0,15.0,21.0,18.0,27.0,2.0,10.05,82.0,3.52,72.0,TLALPAN,5.46448087431694,28.415300546448087
9,Tlalpan,Parada Oyameyo (Kilómetro 31.5),-99.16611111111112,19.191111111111113,80,37.0,6.0,11.0,15.0,12.0,17.0,0.0,11.22,41.0,3.64,17.0,TLALPAN,7.5,46.25
9,Tlalpan,Paraje la Campana (Kilómetro 12),-99.24361111111111,19.251666666666665,11,4.0,0.0,1.0,3.0,2.0,3.0,0.0,8.3,8.0,2.2,5.0,TLALPAN,0.0,36.36363636363637
9,Tlalpan,Paraje la Rufina,-99.23305555555555,19.231111111111108,24,5.0,1.0,1.0,3.0,0.0,0.0,0.0,9.77,6.0,6.0,0.0,TLALPAN,4.166666666666666,20.833333333333336
9,Tlalpan,El Cráter,-99.21388888888889,19.233333333333334,70,4.0,0.0,0.0,10.0,0.0,1.0,1.0,7.07,31.0,3.72,43.0,TLALPAN,0.0,5.714285714285714
9,Tlalpan,Rancho el Alambrado,-99.2461111111111,19.229166666666664,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,El Hilar,-99.23361111111112,19.22833333333333,113,17.0,0.0,0.0,4.0,0.0,0.0,11.0,7.96,41.0,3.77,19.0,TLALPAN,0.0,15.04424778761062
9,Tlalpan,Paraje el Abrevadero,-99.24388888888889,19.224444444444444,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Xomulco (Oyamertonco),-99.2275,19.21638888888889,46,10.0,2.0,4.0,5.0,5.0,6.0,0.0,9.0,17.0,4.18,19.0,TLALPAN,4.3478260869565215,21.73913043478261
9,Tlalpan,Rancho Santa Rosa,-99.2325,19.208333333333332,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Los Manueles,-99.23972222222223,19.197777777777777,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Chico,-99.23388888888888,19.198055555555555,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Quinta Santa Rosa,-99.17527777777778,19.20611111111111,14,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.63,5.0,4.67,0.0,TLALPAN,0.0,7.142857142857142
9,Tlalpan,La Morucha,-99.17416666666666,19.193055555555556,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho San Patricio,-99.18138888888889,19.18777777777778,13,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,4.33,7.0,TLALPAN,0.0,0.0
9,Tlalpan,Barranquilla,-99.185,19.1875,6,2.0,1.0,1.0,1.0,0.0,1.0,0.0,7.8,4.0,1.5,4.0,TLALPAN,16.666666666666664,33.33333333333333
9,Tlalpan,Rancho Mezontepec,-99.23333333333333,19.186944444444446,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Aguatenco,-99.14416666666668,19.183611111111112,31,5.0,2.0,1.0,0.0,2.0,5.0,0.0,7.96,14.0,5.17,16.0,TLALPAN,6.451612903225806,16.129032258064516
