entidad,nom_mun,nom_loc,longitud,latitud,pobtot,p18ym_pb,vph_inter,vph_pc,vph_autom,vph_telef,vph_lavad,vph_snbien,graproes,pea,prom_ocup,pder_ss,pct_internet,pct_educ_sup
9,Xochimilco,Huepaltepec,-99.07439194444444,19.215238055555556,55,12.0,4.0,2.0,3.0,4.0,7.0,0.0,8.65,27.0,4.58,41.0,7.2727272727272725,21.818181818181817
9,Xochimilco,Tecuanatla (Arenal Papanco),-99.10788194444444,19.21699333333333,137,54.0,21.0,11.0,18.0,16.0,26.0,0.0,9.57,85.0,3.7,91.0,15.328467153284672,39.416058394160586
9,Xochimilco,Tepepecalachico (Inopilco),-99.10755694444444,19.211003055555555,19,6.0,0.0,1.0,2.0,0.0,2.0,0.0,10.0,10.0,3.8,17.0,0.0,31.57894736842105
9,Xochimilco,Rancho la Flor,-99.10139,19.209792222222223,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Los Cedros,-99.10484166666666,19.20828611111111,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Tepeclite,-99.10599305555554,19.204684166666667,40,13.0,4.0,2.0,3.0,3.0,2.0,0.0,9.06,28.0,3.33,19.0,10.0,32.5
9,Xochimilco,Acalipa,-99.12323444444444,19.191775555555555,29,12.0,5.0,5.0,4.0,4.0,6.0,0.0,10.42,15.0,4.14,22.0,17.24137931034483,41.37931034482759
9,Xochimilco,Ampliación Bugambilias (Nauhtecpan),-99.13746916666668,19.23220472222222,128,34.0,5.0,5.0,15.0,0.0,14.0,1.0,9.26,73.0,4.13,46.0,3.90625,26.5625
9,Xochimilco,Tepeyecac (El Arenal),-99.12540833333333,19.23034583333333,139,34.0,19.0,13.0,6.0,15.0,28.0,0.0,9.07,79.0,3.23,77.0,13.66906474820144,24.46043165467626
9,Xochimilco,Tepexomulco (Kilómetro 27.8),-99.1298261111111,19.226744166666666,12,2.0,0.0,0.0,2.0,0.0,1.0,0.0,8.22,5.0,3.0,8.0,0.0,16.666666666666664
9,Xochimilco,Ixcuicuilco,-99.11734361111111,19.221023888888887,43,11.0,4.0,6.0,1.0,5.0,10.0,0.0,9.77,22.0,3.58,27.0,9.30232558139535,25.581395348837212
9,Xochimilco,Corralón Policía Federal de Caminos,-99.05454194444444,19.236863055555556,14,4.0,1.0,0.0,1.0,1.0,0.0,0.0,10.36,8.0,4.67,9.0,7.142857142857142,28.57142857142857
9,Xochimilco,Cocopalcuautla,-99.04620694444445,19.221225277777776,71,28.0,10.0,8.0,16.0,8.0,14.0,0.0,10.07,47.0,3.55,18.0,14.084507042253522,39.436619718309856
9,Xochimilco,Tecanco,-99.07219444444443,19.23181888888889,355,65.0,24.0,15.0,19.0,7.0,39.0,1.0,7.98,199.0,3.94,226.0,6.760563380281689,18.30985915492958
9,Xochimilco,Atlaxco,-99.06857944444444,19.233268888888887,123,19.0,20.0,7.0,0.0,16.0,13.0,1.0,7.28,72.0,3.24,79.0,16.260162601626014,15.447154471544716
9,Xochimilco,Barrio Nochicala,-99.03970638888889,19.24482916666667,179,44.0,8.0,12.0,19.0,34.0,36.0,0.0,8.35,164.0,2.52,146.0,4.4692737430167595,24.581005586592177
9,Xochimilco,Camino Real a San Pedro,-99.055225,19.23362138888889,151,34.0,3.0,7.0,11.0,1.0,11.0,0.0,9.09,74.0,4.58,102.0,1.9867549668874174,22.516556291390728
9,Xochimilco,El Cedral,-99.11792916666666,19.216040277777775,28,10.0,7.0,5.0,5.0,5.0,6.0,0.0,10.75,11.0,4.0,22.0,25.0,35.714285714285715
9,Xochimilco,La Espejera,-99.05692916666666,19.262453333333333,40,7.0,0.0,0.0,1.0,0.0,5.0,0.0,9.19,16.0,4.44,29.0,0.0,17.5
9,Xochimilco,Ahuatitla (Texcopaxuli),-99.05424944444444,19.231381388888888,232,56.0,9.0,14.0,24.0,0.0,31.0,0.0,9.29,117.0,4.07,150.0,3.8793103448275863,24.137931034482758
9,Xochimilco,Atenco (Tlaquilpa),-99.05489527777777,19.256444444444444,47,14.0,2.0,2.0,2.0,2.0,2.0,0.0,8.36,28.0,3.13,41.0,4.25531914893617,29.78723404255319
9,Xochimilco,Naxayopa,-99.05902194444444,19.258905555555554,227,51.0,13.0,9.0,5.0,17.0,24.0,0.0,8.62,118.0,4.28,129.0,5.726872246696035,22.46696035242291
9,Xochimilco,Coapantitla,-99.05667583333333,19.25687361111111,62,20.0,8.0,4.0,0.0,8.0,8.0,0.0,10.95,31.0,5.17,40.0,12.903225806451612,32.25806451612903
9,Xochimilco,San Martín,-99.07791972222222,19.232156944444444,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Francisco Villa (Tepejoyuca),-99.07735222222222,19.223556388888888,27,3.0,1.0,0.0,3.0,0.0,3.0,0.0,6.32,15.0,4.5,10.0,3.7037037037037033,11.11111111111111
9,Xochimilco,Tecaxi,-99.13814666666667,19.22634083333333,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Chililico,-99.09173055555556,19.265315555555556,113,16.0,4.0,4.0,1.0,5.0,6.0,0.0,7.5,66.0,3.9,63.0,3.5398230088495577,14.15929203539823
9,Xochimilco,Camino al Panteón (Las Cruces),-99.1273836111111,19.221617777777777,54,6.0,1.0,0.0,1.0,1.0,4.0,2.0,8.49,26.0,4.5,34.0,1.8518518518518516,11.11111111111111
9,Xochimilco,Texopantitla (Chocolines),-99.13522777777779,19.243233055555557,182,51.0,13.0,11.0,14.0,5.0,32.0,1.0,9.39,105.0,3.37,120.0,7.142857142857142,28.021978021978022
9,Xochimilco,Ilimunxutitla,-99.10855749999999,19.192250833333333,71,19.0,5.0,4.0,10.0,1.0,10.0,0.0,9.08,33.0,3.74,43.0,7.042253521126761,26.76056338028169
9,Xochimilco,La Cienega,-99.07214138888888,19.268597222222223,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Los Pinos (Tecacahuaco),-99.14009,19.235310833333333,341,90.0,13.0,20.0,44.0,12.0,55.0,1.0,9.24,178.0,3.88,131.0,3.812316715542522,26.392961876832842
9,Xochimilco,Temamatla,-99.13776833333334,19.235927222222223,168,45.0,14.0,10.0,9.0,0.0,25.0,1.0,9.47,92.0,4.42,116.0,8.333333333333332,26.785714285714285
9,Xochimilco,Milahuaytitla,-99.04925333333333,19.24050916666667,36,11.0,1.0,1.0,3.0,1.0,6.0,0.0,8.71,27.0,3.6,31.0,2.7777777777777777,30.555555555555557
9,Xochimilco,Nochicala (Pajaritos),-99.03763472222222,19.24202138888889,44,7.0,1.0,1.0,1.0,4.0,9.0,0.0,8.16,36.0,2.44,38.0,2.272727272727273,15.909090909090908
9,Xochimilco,San Juan Diego (Matlacuaitla),-99.04438888888889,19.243164444444446,62,11.0,2.0,1.0,3.0,3.0,6.0,0.0,6.62,49.0,2.95,56.0,3.225806451612903,17.741935483870968
9,Xochimilco,Paraje Tlahuiteco,-99.12225166666666,19.192061111111112,25,0.0,2.0,0.0,2.0,3.0,6.0,0.0,7.93,11.0,3.57,8.0,8.0,0.0
9,Xochimilco,Moyocalco,-99.1352588888889,19.249780555555557,183,62.0,28.0,22.0,25.0,25.0,28.0,2.0,9.94,91.0,3.59,68.0,15.300546448087433,33.87978142076503
9,Xochimilco,Cuahuticultitla,-99.14190500000001,19.229466388888888,135,33.0,5.0,6.0,16.0,1.0,10.0,1.0,8.69,78.0,4.5,53.0,3.7037037037037033,24.444444444444443
9,Xochimilco,Tizilingo,-99.08342138888888,19.238055555555558,225,24.0,36.0,12.0,9.0,4.0,22.0,0.0,7.28,119.0,3.41,157.0,16.0,10.666666666666668
9,Xochimilco,Bosques de la Paz,-99.07523277777777,19.23204972222222,201,43.0,7.0,12.0,10.0,2.0,26.0,0.0,8.7,96.0,4.1,146.0,3.482587064676617,21.393034825870647
9,Xochimilco,Contlalco,-99.1319925,19.24459722222222,78,24.0,4.0,4.0,7.0,1.0,11.0,0.0,10.27,44.0,4.59,39.0,5.128205128205128,30.76923076923077
9,Xochimilco,Tlalmelaca,-99.0372236111111,19.26385361111111,116,15.0,3.0,2.0,0.0,2.0,9.0,0.0,7.24,75.0,4.14,66.0,2.586206896551724,12.931034482758621
9,Xochimilco,Zacazontlipac,-99.10757638888889,19.197014444444445,575,144.0,81.0,54.0,29.0,95.0,101.0,3.0,8.98,321.0,4.29,297.0,14.08695652173913,25.043478260869566
9,Xochimilco,Tepetlatzinco,-99.05797861111111,19.226120833333333,12,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7.18,7.0,2.4,10.0,8.333333333333332,16.666666666666664
9,Xochimilco,El Corazón,-99.10968583333333,19.198672777777777,42,9.0,5.0,3.0,6.0,5.0,8.0,1.0,7.9,26.0,3.82,24.0,11.904761904761903,21.428571428571427
9,Xochimilco,Ocoxochoca,-99.14052861111112,19.225533055555555,37,6.0,3.0,1.0,3.0,2.0,6.0,0.0,9.0,17.0,3.36,22.0,8.108108108108109,16.216216216216218
9,Xochimilco,Texcalatlaco,-99.05219305555555,19.23447611111111,32,8.0,1.0,2.0,1.0,0.0,3.0,2.0,9.86,17.0,2.67,13.0,3.125,25.0
9,Xochimilco,Azizicantitla,-99.14273166666668,19.224170833333332,95,38.0,5.0,6.0,10.0,3.0,14.0,0.0,9.93,57.0,3.8,42.0,5.263157894736842,40.0
9,Xochimilco,Duraznotitla (Tlaquilpa),-99.05306083333333,19.25902027777778,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Ahuapixititla,-99.10692666666667,19.208679166666666,25,8.0,3.0,3.0,3.0,0.0,2.0,0.0,10.17,11.0,3.57,16.0,12.0,32.0
9,Xochimilco,El Corral,-99.10822777777777,19.20803833333333,6,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.17,4.0,1.5,1.0,16.666666666666664,16.666666666666664
9,Xochimilco,Axomulco,-99.06652583333333,19.22007083333333,47,7.0,1.0,1.0,4.0,0.0,2.0,0.0,6.85,34.0,3.36,28.0,2.127659574468085,14.893617021276595
9,Xochimilco,Oquetzalpa,-99.11693083333333,19.222436944444443,75,19.0,6.0,4.0,5.0,7.0,11.0,0.0,9.24,34.0,3.95,48.0,8.0,25.333333333333336
9,Xochimilco,Texcalpa,-99.14223805555557,19.225067499999998,46,11.0,4.0,3.0,6.0,1.0,10.0,0.0,8.35,24.0,3.29,14.0,8.695652173913043,23.91304347826087
9,Xochimilco,Acapa,-99.04460638888888,19.222502499999997,9,5.0,2.0,3.0,2.0,1.0,3.0,0.0,11.63,7.0,2.25,4.0,22.22222222222222,55.55555555555556
9,Xochimilco,Ototzingo (Acuario),-99.05204638888888,19.256156944444445,33,3.0,2.0,3.0,0.0,3.0,4.0,0.0,6.19,15.0,3.67,22.0,6.0606060606060606,9.090909090909092
9,Xochimilco,Tlalmenalqui,-99.0566225,19.26038,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Xochimilco,Zacatongo,-99.12956694444443,19.19465361111111,45,8.0,1.0,1.0,2.0,0.0,6.0,0.0,8.18,25.0,3.75,33.0,2.2222222222222223,17.77777777777778
9,Xochimilco,Ampliacion Tlapanoya Baja,-99.13437666666667,19.24111638888889,60,16.0,5.0,4.0,4.0,2.0,8.0,0.0,8.33,27.0,3.0,27.0,8.333333333333332,26.666666666666668
9,Xochimilco,Ampliación San Bartolo,-99.06537333333333,19.235200000000003,74,16.0,8.0,6.0,4.0,7.0,6.0,0.0,8.58,36.0,3.7,49.0,10.81081081081081,21.62162162162162
9,Xochimilco,Ampliación San Martín Caballero,-99.06034333333334,19.242698055555557,21,4.0,3.0,1.0,1.0,0.0,3.0,1.0,7.82,13.0,2.33,11.0,14.285714285714285,19.047619047619047
9,Xochimilco,Techachalictic,-99.06539777777778,19.216939166666666,16,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.33,10.0,3.2,12.0,6.25,6.25
9,Xochimilco,Las Cubetas,-99.0809925,19.224496944444443,27,5.0,0.0,0.0,0.0,0.0,1.0,0.0,8.38,16.0,4.5,16.0,0.0,18.51851851851852
9,Xochimilco,San Sebastián,-99.03952805555555,19.266087777777777,27,4.0,0.0,1.0,0.0,0.0,2.0,0.0,5.95,18.0,3.38,14.0,0.0,14.814814814814813
9,Benito Juárez,Benito Juárez,-99.15785333333334,19.37199222222222,434153,329366.0,161786.0,149689.0,117981.0,141364.0,157519.0,114.0,14.55,276919.0,2.46,346451.0,37.2647430744461,75.86403871446241
9,Cuauhtémoc,Cuauhtémoc,-99.15188361111112,19.441646666666667,545884,316409.0,157682.0,130963.0,74419.0,138201.0,163848.0,343.0,12.41,337364.0,2.75,391041.0,28.885624051996395,57.96268071604956
9,Miguel Hidalgo,Miguel Hidalgo,-99.19075444444445,19.407268888888886,414470,254465.0,124777.0,109631.0,83032.0,109265.0,128315.0,177.0,13.11,244498.0,2.81,328032.0,30.105194585856637,61.39527589451589
9,Venustiano Carranza,Venustiano Carranza,-99.11370111111111,19.419261944444447,443704,222921.0,102008.0,79437.0,55086.0,92856.0,112817.0,230.0,11.46,247472.0,3.26,317712.0,22.990101509114183,50.24092638335467
